,"1","50","platform","80","50","44.99999999999999","55.00000000000001","1","50","platform","80","50","43.2","56.8","1","50","platform","80","50","42.6","57.4","1","50","platform","80","50","42.2","57.8","1","50","platform","80","50","44.199999999999996","55.800000000000004","1","50","platform","80","50","43.89999999999999","56.10000000000001","1","50","platform","80","50","43.7","56.3","1","50","platform","80","50","43.60000000000001","56.39999999999999","1","50","platform","80","50","43.8","56.2","1","50","platform","80","50","43.99999999999999","56.00000000000001"
,"2","50","platform","80","50","40.2","59.8","2","50","platform","80","50","38.800000000000004","61.199999999999996","2","50","platform","80","50","36.4","63.6","2","50","platform","80","50","36.5","63.5","2","50","platform","80","50","38","62","2","50","platform","80","50","37.9","62.1","2","50","platform","80","50","37.7","62.3","2","50","platform","80","50","37.2","62.8","2","50","platform","80","50","38.5","61.5","2","50","platform","80","50","38.3","61.7"
,"3","50","platform","80","50","35","65","3","50","platform","80","50","33.2","66.8","3","50","platform","80","50","32.099999999999994","67.9","3","50","platform","80","50","33.599999999999994","66.4","3","50","platform","80","50","33.3","66.7","3","50","platform","80","50","34.39999999999999","65.60000000000001","3","50","platform","80","50","33.89999999999999","66.10000000000001","3","50","platform","80","50","31","69","3","50","platform","80","50","33.8","66.2","3","50","platform","80","50","33.5","66.5"
,"4","50","platform","80","50","31.200000000000003","68.8","4","50","platform","80","50","30","70","4","50","platform","80","50","27.700000000000003","72.3","4","50","platform","80","50","30","70","4","50","platform","80","50","30","70","4","50","platform","80","50","29.5","70.5","4","50","platform","80","50","29.700000000000003","70.3","4","50","platform","80","50","29.10000000000001","70.89999999999999","4","50","platform","80","50","31.299999999999997","68.7","4","50","platform","80","50","30.700000000000003","69.3"
,"5","50","platform","80","50","28.700000000000003","71.3","5","50","platform","80","50","27.400000000000006","72.6","5","50","platform","80","50","25.400000000000006","74.6","5","50","platform","80","50","26.700000000000003","73.3","5","50","platform","80","50","28","72","5","50","platform","80","50","26.700000000000003","73.3","5","50","platform","80","50","26","74","5","50","platform","80","50","26.900000000000006","73.1","5","50","platform","80","50","29.700000000000003","70.3","5","50","platform","80","50","28.200000000000003","71.8"
,"6","50","platform","80","50","26","74","6","50","platform","80","50","26","74","6","50","platform","80","50","23.900000000000006","76.1","6","50","platform","80","50","25.099999999999994","74.9","6","50","platform","80","50","26.599999999999994","73.4","6","50","platform","80","50","24.099999999999994","75.9","6","50","platform","80","50","23.5","76.5","6","50","platform","80","50","24.400000000000006","75.6","6","50","platform","80","50","27.700000000000003","72.3","6","50","platform","80","50","24.700000000000003","75.3"
,"7","50","platform","80","50","24.299999999999997","75.7","7","50","platform","80","50","23.599999999999994","76.4","7","50","platform","80","50","22.89999999999999","77.10000000000001","7","50","platform","80","50","23.099999999999994","76.9","7","50","platform","80","50","24.400000000000006","75.6","7","50","platform","80","50","22.700000000000003","77.3","7","50","platform","80","50","21.099999999999994","78.9","7","50","platform","80","50","24.099999999999994","75.9","7","50","platform","80","50","25.200000000000003","74.8","7","50","platform","80","50","21.799999999999997","78.2"
,"8","50","platform","80","50","23.200000000000003","76.8","8","50","platform","80","50","22.39999999999999","77.60000000000001","8","50","platform","80","50","22","78","8","50","platform","80","50","20.299999999999997","79.7","8","50","platform","80","50","22.89999999999999","77.10000000000001","8","50","platform","80","50","20.19999999999999","79.80000000000001","8","50","platform","80","50","19.39999999999999","80.60000000000001","8","50","platform","80","50","21.5","78.5","8","50","platform","80","50","23.599999999999994","76.4","8","50","platform","80","50","21.5","78.5"
,"9","50","platform","80","50","21.39999999999999","78.60000000000001","9","50","platform","80","50","21.599999999999994","78.4","9","50","platform","80","50","21","79","9","50","platform","80","50","19","81","9","50","platform","80","50","20.700000000000003","79.3","9","50","platform","80","50","18.400000000000006","81.6","9","50","platform","80","50","18.89999999999999","81.10000000000001","9","50","platform","80","50","21","79","9","50","platform","80","50","22.799999999999997","77.2","9","50","platform","80","50","20","80"
,"10","50","platform","80","50","20.299999999999997","79.7","10","50","platform","80","50","19.89999999999999","80.10000000000001","10","50","platform","80","50","20.5","79.5","10","50","platform","80","50","18.89999999999999","81.10000000000001","10","50","platform","80","50","18.60000000000001","81.39999999999999","10","50","platform","80","50","18.400000000000006","81.6","10","50","platform","80","50","18.60000000000001","81.39999999999999","10","50","platform","80","50","20.299999999999997","79.7","10","50","platform","80","50","21.299999999999997","78.7","10","50","platform","80","50","19.5","80.5"
,"11","50","platform","80","50","19.599999999999994","80.4","11","50","platform","80","50","18.10000000000001","81.89999999999999","11","50","platform","80","50","19","81","11","50","platform","80","50","17.900000000000006","82.1","11","50","platform","80","50","16.900000000000006","83.1","11","50","platform","80","50","18.60000000000001","81.39999999999999","11","50","platform","80","50","17.80000000000001","82.19999999999999","11","50","platform","80","50","20.39999999999999","79.60000000000001","11","50","platform","80","50","20.099999999999994","79.9","11","50","platform","80","50","18.10000000000001","81.89999999999999"
,"12","50","platform","80","50","19","81","12","50","platform","80","50","17.900000000000006","82.1","12","50","platform","80","50","18.5","81.5","12","50","platform","80","50","16.900000000000006","83.1","12","50","platform","80","50","17.10000000000001","82.89999999999999","12","50","platform","80","50","17.80000000000001","82.19999999999999","12","50","platform","80","50","17.900000000000006","82.1","12","50","platform","80","50","19.5","80.5","12","50","platform","80","50","19.599999999999994","80.4","12","50","platform","80","50","17.30000000000001","82.69999999999999"
,"13","50","platform","80","50","17.400000000000006","82.6","13","50","platform","80","50","17.10000000000001","82.89999999999999","13","50","platform","80","50","18.30000000000001","81.69999999999999","13","50","platform","80","50","17.400000000000006","82.6","13","50","platform","80","50","15.799999999999997","84.2","13","50","platform","80","50","16.700000000000003","83.3","13","50","platform","80","50","17.10000000000001","82.89999999999999","13","50","platform","80","50","19.299999999999997","80.7","13","50","platform","80","50","18.700000000000003","81.3","13","50","platform","80","50","16.200000000000003","83.8"
,"14","50","platform","80","50","16.400000000000006","83.6","14","50","platform","80","50","16.299999999999997","83.7","14","50","platform","80","50","17.60000000000001","82.39999999999999","14","50","platform","80","50","17.10000000000001","82.89999999999999","14","50","platform","80","50","14.200000000000003","85.8","14","50","platform","80","50","16.799999999999997","83.2","14","50","platform","80","50","16.5","83.5","14","50","platform","80","50","18.89999999999999","81.10000000000001","14","50","platform","80","50","18.10000000000001","81.89999999999999","14","50","platform","80","50","17.10000000000001","82.89999999999999"
,"15","50","platform","80","50","15.400000000000006","84.6","15","50","platform","80","50","16.10000000000001","83.89999999999999","15","50","platform","80","50","17.700000000000003","82.3","15","50","platform","80","50","17.30000000000001","82.69999999999999","15","50","platform","80","50","13.900000000000006","86.1","15","50","platform","80","50","17.10000000000001","82.89999999999999","15","50","platform","80","50","17.80000000000001","82.19999999999999","15","50","platform","80","50","18.89999999999999","81.10000000000001","15","50","platform","80","50","18.400000000000006","81.6","15","50","platform","80","50","15.900000000000006","84.1"
,"16","50","platform","80","50","14.700000000000003","85.3","16","50","platform","80","50","15.799999999999997","84.2","16","50","platform","80","50","17.900000000000006","82.1","16","50","platform","80","50","16.299999999999997","83.7","16","50","platform","80","50","13.900000000000006","86.1","16","50","platform","80","50","16.900000000000006","83.1","16","50","platform","80","50","17.700000000000003","82.3","16","50","platform","80","50","18.400000000000006","81.6","16","50","platform","80","50","17.80000000000001","82.19999999999999","16","50","platform","80","50","15.200000000000003","84.8"
,"17","50","platform","80","50","15.200000000000003","84.8","17","50","platform","80","50","16.400000000000006","83.6","17","50","platform","80","50","17.80000000000001","82.19999999999999","17","50","platform","80","50","16.799999999999997","83.2","17","50","platform","80","50","15.5","84.5","17","50","platform","80","50","15.700000000000003","84.3","17","50","platform","80","50","17.900000000000006","82.1","17","50","platform","80","50","17.30000000000001","82.69999999999999","17","50","platform","80","50","17","83","17","50","platform","80","50","15.100000000000009","84.89999999999999"
,"18","50","platform","80","50","14.5","85.5","18","50","platform","80","50","16.299999999999997","83.7","18","50","platform","80","50","17.30000000000001","82.69999999999999","18","50","platform","80","50","16.700000000000003","83.3","18","50","platform","80","50","14.900000000000006","85.1","18","50","platform","80","50","15.700000000000003","84.3","18","50","platform","80","50","17.60000000000001","82.39999999999999","18","50","platform","80","50","16.799999999999997","83.2","18","50","platform","80","50","16.10000000000001","83.89999999999999","18","50","platform","80","50","14.600000000000009","85.39999999999999"
,"19","50","platform","80","50","13.799999999999997","86.2","19","50","platform","80","50","16.60000000000001","83.39999999999999","19","50","platform","80","50","16.299999999999997","83.7","19","50","platform","80","50","15.700000000000003","84.3","19","50","platform","80","50","15.900000000000006","84.1","19","50","platform","80","50","15.799999999999997","84.2","19","50","platform","80","50","15.700000000000003","84.3","19","50","platform","80","50","16.900000000000006","83.1","19","50","platform","80","50","17.400000000000006","82.6","19","50","platform","80","50","15.100000000000009","84.89999999999999"
,"20","50","platform","80","50","14.900000000000006","85.1","20","50","platform","80","50","15.5","84.5","20","50","platform","80","50","14.799999999999997","85.2","20","50","platform","80","50","16.299999999999997","83.7","20","50","platform","80","50","15.5","84.5","20","50","platform","80","50","15.600000000000009","84.39999999999999","20","50","platform","80","50","16.400000000000006","83.6","20","50","platform","80","50","16","84","20","50","platform","80","50","17.10000000000001","82.89999999999999","20","50","platform","80","50","15.400000000000006","84.6"
,"21","50","platform","80","50","15.200000000000003","84.8","21","50","platform","80","50","15.200000000000003","84.8","21","50","platform","80","50","13.700000000000003","86.3","21","50","platform","80","50","16.5","83.5","21","50","platform","80","50","16.60000000000001","83.39999999999999","21","50","platform","80","50","14.799999999999997","85.2","21","50","platform","80","50","15.900000000000006","84.1","21","50","platform","80","50","15.299999999999997","84.7","21","50","platform","80","50","17","83","21","50","platform","80","50","15.900000000000006","84.1"
,"22","50","platform","80","50","15.5","84.5","22","50","platform","80","50","15.600000000000009","84.39999999999999","22","50","platform","80","50","14.900000000000006","85.1","22","50","platform","80","50","15.900000000000006","84.1","22","50","platform","80","50","17.60000000000001","82.39999999999999","22","50","platform","80","50","15","85","22","50","platform","80","50","15.5","84.5","22","50","platform","80","50","13.599999999999994","86.4","22","50","platform","80","50","17.5","82.5","22","50","platform","80","50","15.299999999999997","84.7"
,"23","50","platform","80","50","15.400000000000006","84.6","23","50","platform","80","50","16.200000000000003","83.8","23","50","platform","80","50","15.200000000000003","84.8","23","50","platform","80","50","15.5","84.5","23","50","platform","80","50","17.60000000000001","82.39999999999999","23","50","platform","80","50","14.5","85.5","23","50","platform","80","50","14.900000000000006","85.1","23","50","platform","80","50","13.900000000000006","86.1","23","50","platform","80","50","17","83","23","50","platform","80","50","15.700000000000003","84.3"
,"24","50","platform","80","50","14.200000000000003","85.8","24","50","platform","80","50","15.799999999999997","84.2","24","50","platform","80","50","15.200000000000003","84.8","24","50","platform","80","50","15.799999999999997","84.2","24","50","platform","80","50","15.600000000000009","84.39999999999999","24","50","platform","80","50","14.5","85.5","24","50","platform","80","50","15.299999999999997","84.7","24","50","platform","80","50","13.200000000000003","86.8","24","50","platform","80","50","16.900000000000006","83.1","24","50","platform","80","50","16.299999999999997","83.7"
,"25","50","platform","80","50","14","86","25","50","platform","80","50","16","84","25","50","platform","80","50","13.400000000000006","86.6","25","50","platform","80","50","16","84","25","50","platform","80","50","15.600000000000009","84.39999999999999","25","50","platform","80","50","14.600000000000009","85.39999999999999","25","50","platform","80","50","14.5","85.5","25","50","platform","80","50","13.700000000000003","86.3","25","50","platform","80","50","17.700000000000003","82.3","25","50","platform","80","50","15.299999999999997","84.7"
,"26","50","platform","80","50","15.299999999999997","84.7","26","50","platform","80","50","14.5","85.5","26","50","platform","80","50","14.099999999999994","85.9","26","50","platform","80","50","15.900000000000006","84.1","26","50","platform","80","50","15.799999999999997","84.2","26","50","platform","80","50","14.900000000000006","85.1","26","50","platform","80","50","15.5","84.5","26","50","platform","80","50","14","86","26","50","platform","80","50","16.799999999999997","83.2","26","50","platform","80","50","16.10000000000001","83.89999999999999"
,"27","50","platform","80","50","15.100000000000009","84.89999999999999","27","50","platform","80","50","15","85","27","50","platform","80","50","14.099999999999994","85.9","27","50","platform","80","50","15.900000000000006","84.1","27","50","platform","80","50","16.60000000000001","83.39999999999999","27","50","platform","80","50","15.5","84.5","27","50","platform","80","50","15.5","84.5","27","50","platform","80","50","13.900000000000006","86.1","27","50","platform","80","50","16.200000000000003","83.8","27","50","platform","80","50","16","84"
,"28","50","platform","80","50","15.900000000000006","84.1","28","50","platform","80","50","14.299999999999997","85.7","28","50","platform","80","50","14.600000000000009","85.39999999999999","28","50","platform","80","50","15.600000000000009","84.39999999999999","28","50","platform","80","50","15.200000000000003","84.8","28","50","platform","80","50","16","84","28","50","platform","80","50","15.900000000000006","84.1","28","50","platform","80","50","15","85","28","50","platform","80","50","16.200000000000003","83.8","28","50","platform","80","50","16.700000000000003","83.3"
,"29","50","platform","80","50","16.299999999999997","83.7","29","50","platform","80","50","14.900000000000006","85.1","29","50","platform","80","50","15.100000000000009","84.89999999999999","29","50","platform","80","50","15.400000000000006","84.6","29","50","platform","80","50","16.299999999999997","83.7","29","50","platform","80","50","16.200000000000003","83.8","29","50","platform","80","50","16","84","29","50","platform","80","50","15.299999999999997","84.7","29","50","platform","80","50","15.600000000000009","84.39999999999999","29","50","platform","80","50","16.799999999999997","83.2"
,"30","50","platform","80","50","17.30000000000001","82.69999999999999","30","50","platform","80","50","14.900000000000006","85.1","30","50","platform","80","50","16","84","30","50","platform","80","50","16.400000000000006","83.6","30","50","platform","80","50","16","84","30","50","platform","80","50","15.5","84.5","30","50","platform","80","50","16.200000000000003","83.8","30","50","platform","80","50","15.299999999999997","84.7","30","50","platform","80","50","15.400000000000006","84.6","30","50","platform","80","50","16","84"
,"31","50","platform","80","50","17.5","82.5","31","50","platform","80","50","14.799999999999997","85.2","31","50","platform","80","50","16.200000000000003","83.8","31","50","platform","80","50","16.799999999999997","83.2","31","50","platform","80","50","16.200000000000003","83.8","31","50","platform","80","50","14.900000000000006","85.1","31","50","platform","80","50","16.299999999999997","83.7","31","50","platform","80","50","15.400000000000006","84.6","31","50","platform","80","50","15.100000000000009","84.89999999999999","31","50","platform","80","50","15.700000000000003","84.3"
,"32","50","platform","80","50","16.400000000000006","83.6","32","50","platform","80","50","14.900000000000006","85.1","32","50","platform","80","50","15.200000000000003","84.8","32","50","platform","80","50","16.799999999999997","83.2","32","50","platform","80","50","15.5","84.5","32","50","platform","80","50","14.299999999999997","85.7","32","50","platform","80","50","16.799999999999997","83.2","32","50","platform","80","50","14.600000000000009","85.39999999999999","32","50","platform","80","50","15.400000000000006","84.6","32","50","platform","80","50","14.900000000000006","85.1"
,"33","50","platform","80","50","16.5","83.5","33","50","platform","80","50","14.799999999999997","85.2","33","50","platform","80","50","15.100000000000009","84.89999999999999","33","50","platform","80","50","16.60000000000001","83.39999999999999","33","50","platform","80","50","16.299999999999997","83.7","33","50","platform","80","50","14.700000000000003","85.3","33","50","platform","80","50","16","84","33","50","platform","80","50","14.099999999999994","85.9","33","50","platform","80","50","14.400000000000006","85.6","33","50","platform","80","50","15.200000000000003","84.8"
,"34","50","platform","80","50","16.60000000000001","83.39999999999999","34","50","platform","80","50","14.900000000000006","85.1","34","50","platform","80","50","16.200000000000003","83.8","34","50","platform","80","50","15.700000000000003","84.3","34","50","platform","80","50","16.5","83.5","34","50","platform","80","50","16.10000000000001","83.89999999999999","34","50","platform","80","50","16.200000000000003","83.8","34","50","platform","80","50","15.100000000000009","84.89999999999999","34","50","platform","80","50","14.700000000000003","85.3","34","50","platform","80","50","15.400000000000006","84.6"
,"35","50","platform","80","50","16.400000000000006","83.6","35","50","platform","80","50","14.400000000000006","85.6","35","50","platform","80","50","15.600000000000009","84.39999999999999","35","50","platform","80","50","15.799999999999997","84.2","35","50","platform","80","50","15.799999999999997","84.2","35","50","platform","80","50","15.100000000000009","84.89999999999999","35","50","platform","80","50","15.100000000000009","84.89999999999999","35","50","platform","80","50","14.700000000000003","85.3","35","50","platform","80","50","14.299999999999997","85.7","35","50","platform","80","50","15.600000000000009","84.39999999999999"
,"36","50","platform","80","50","15.299999999999997","84.7","36","50","platform","80","50","15.100000000000009","84.89999999999999","36","50","platform","80","50","15.100000000000009","84.89999999999999","36","50","platform","80","50","15.299999999999997","84.7","36","50","platform","80","50","14.299999999999997","85.7","36","50","platform","80","50","14.600000000000009","85.39999999999999","36","50","platform","80","50","15","85","36","50","platform","80","50","14.799999999999997","85.2","36","50","platform","80","50","15.100000000000009","84.89999999999999","36","50","platform","80","50","15.200000000000003","84.8"
,"37","50","platform","80","50","14.900000000000006","85.1","37","50","platform","80","50","14.700000000000003","85.3","37","50","platform","80","50","15.200000000000003","84.8","37","50","platform","80","50","14.799999999999997","85.2","37","50","platform","80","50","14.700000000000003","85.3","37","50","platform","80","50","15.299999999999997","84.7","37","50","platform","80","50","15","85","37","50","platform","80","50","15.200000000000003","84.8","37","50","platform","80","50","14.200000000000003","85.8","37","50","platform","80","50","15.799999999999997","84.2"
,"38","50","platform","80","50","14.799999999999997","85.2","38","50","platform","80","50","15.799999999999997","84.2","38","50","platform","80","50","14.400000000000006","85.6","38","50","platform","80","50","14.900000000000006","85.1","38","50","platform","80","50","15","85","38","50","platform","80","50","14.099999999999994","85.9","38","50","platform","80","50","14.299999999999997","85.7","38","50","platform","80","50","15.900000000000006","84.1","38","50","platform","80","50","15.400000000000006","84.6","38","50","platform","80","50","16.400000000000006","83.6"
,"39","50","platform","80","50","15.100000000000009","84.89999999999999","39","50","platform","80","50","14.600000000000009","85.39999999999999","39","50","platform","80","50","15.200000000000003","84.8","39","50","platform","80","50","15.400000000000006","84.6","39","50","platform","80","50","14.200000000000003","85.8","39","50","platform","80","50","13.099999999999994","86.9","39","50","platform","80","50","14.299999999999997","85.7","39","50","platform","80","50","15","85","39","50","platform","80","50","15.799999999999997","84.2","39","50","platform","80","50","16.10000000000001","83.89999999999999"
,"40","50","platform","80","50","15.5","84.5","40","50","platform","80","50","14.200000000000003","85.8","40","50","platform","80","50","15.299999999999997","84.7","40","50","platform","80","50","14.900000000000006","85.1","40","50","platform","80","50","14.900000000000006","85.1","40","50","platform","80","50","13.599999999999994","86.4","40","50","platform","80","50","15.299999999999997","84.7","40","50","platform","80","50","14.400000000000006","85.6","40","50","platform","80","50","14.600000000000009","85.39999999999999","40","50","platform","80","50","15.700000000000003","84.3"
,"41","50","platform","80","50","15.299999999999997","84.7","41","50","platform","80","50","14.600000000000009","85.39999999999999","41","50","platform","80","50","15.100000000000009","84.89999999999999","41","50","platform","80","50","14.900000000000006","85.1","41","50","platform","80","50","16","84","41","50","platform","80","50","14.099999999999994","85.9","41","50","platform","80","50","14.700000000000003","85.3","41","50","platform","80","50","15.100000000000009","84.89999999999999","41","50","platform","80","50","15.100000000000009","84.89999999999999","41","50","platform","80","50","16.200000000000003","83.8"
,"42","50","platform","80","50","15.299999999999997","84.7","42","50","platform","80","50","14.900000000000006","85.1","42","50","platform","80","50","15.600000000000009","84.39999999999999","42","50","platform","80","50","14.799999999999997","85.2","42","50","platform","80","50","16.700000000000003","83.3","42","50","platform","80","50","15.200000000000003","84.8","42","50","platform","80","50","14.799999999999997","85.2","42","50","platform","80","50","15.799999999999997","84.2","42","50","platform","80","50","14.5","85.5","42","50","platform","80","50","16.400000000000006","83.6"
,"43","50","platform","80","50","15.200000000000003","84.8","43","50","platform","80","50","14.799999999999997","85.2","43","50","platform","80","50","15.400000000000006","84.6","43","50","platform","80","50","13.799999999999997","86.2","43","50","platform","80","50","16.200000000000003","83.8","43","50","platform","80","50","15.400000000000006","84.6","43","50","platform","80","50","14.700000000000003","85.3","43","50","platform","80","50","15.200000000000003","84.8","43","50","platform","80","50","14.700000000000003","85.3","43","50","platform","80","50","17.30000000000001","82.69999999999999"
,"44","50","platform","80","50","15.100000000000009","84.89999999999999","44","50","platform","80","50","15.700000000000003","84.3","44","50","platform","80","50","15.700000000000003","84.3","44","50","platform","80","50","15.100000000000009","84.89999999999999","44","50","platform","80","50","15.5","84.5","44","50","platform","80","50","15.299999999999997","84.7","44","50","platform","80","50","15.5","84.5","44","50","platform","80","50","15.900000000000006","84.1","44","50","platform","80","50","15.100000000000009","84.89999999999999","44","50","platform","80","50","16.10000000000001","83.89999999999999"
,"45","50","platform","80","50","14.700000000000003","85.3","45","50","platform","80","50","15.100000000000009","84.89999999999999","45","50","platform","80","50","15.700000000000003","84.3","45","50","platform","80","50","15.100000000000009","84.89999999999999","45","50","platform","80","50","15.600000000000009","84.39999999999999","45","50","platform","80","50","15.299999999999997","84.7","45","50","platform","80","50","15.100000000000009","84.89999999999999","45","50","platform","80","50","14.5","85.5","45","50","platform","80","50","15.100000000000009","84.89999999999999","45","50","platform","80","50","16.5","83.5"
,"46","50","platform","80","50","15.200000000000003","84.8","46","50","platform","80","50","15.200000000000003","84.8","46","50","platform","80","50","16.200000000000003","83.8","46","50","platform","80","50","15.299999999999997","84.7","46","50","platform","80","50","15.5","84.5","46","50","platform","80","50","15.700000000000003","84.3","46","50","platform","80","50","14.099999999999994","85.9","46","50","platform","80","50","14.099999999999994","85.9","46","50","platform","80","50","16","84","46","50","platform","80","50","15.5","84.5"
,"47","50","platform","80","50","15.100000000000009","84.89999999999999","47","50","platform","80","50","16.299999999999997","83.7","47","50","platform","80","50","16.5","83.5","47","50","platform","80","50","16.799999999999997","83.2","47","50","platform","80","50","16.400000000000006","83.6","47","50","platform","80","50","15.5","84.5","47","50","platform","80","50","14.5","85.5","47","50","platform","80","50","15.100000000000009","84.89999999999999","47","50","platform","80","50","15.100000000000009","84.89999999999999","47","50","platform","80","50","15","85"
