,"1","30","platform","70","75","62.9","37.1","1","30","platform","70","75","62.5","37.5","1","30","platform","70","75","64.2","35.8","1","30","platform","70","75","63.6","36.4","1","30","platform","70","75","63.3","36.7","1","30","platform","70","75","65.2","34.8","1","30","platform","70","75","65.4","34.599999999999994","1","30","platform","70","75","63.5","36.5","1","30","platform","70","75","63.6","36.4","1","30","platform","70","75","65.4","34.599999999999994"
,"2","30","platform","70","75","56.2","43.8","2","30","platform","70","75","56.1","43.9","2","30","platform","70","75","58.1","41.9","2","30","platform","70","75","57.9","42.1","2","30","platform","70","75","58.4","41.6","2","30","platform","70","75","58.800000000000004","41.199999999999996","2","30","platform","70","75","60.199999999999996","39.800000000000004","2","30","platform","70","75","56.9","43.1","2","30","platform","70","75","57.7","42.3","2","30","platform","70","75","58.7","41.3"
,"3","30","platform","70","75","49.8","50.2","3","30","platform","70","75","49.7","50.3","3","30","platform","70","75","52.2","47.8","3","30","platform","70","75","52.7","47.3","3","30","platform","70","75","52.7","47.3","3","30","platform","70","75","53","47","3","30","platform","70","75","55.1","44.9","3","30","platform","70","75","50.4","49.6","3","30","platform","70","75","51.800000000000004","48.199999999999996","3","30","platform","70","75","53.4","46.6"
,"4","30","platform","70","75","43.2","56.8","4","30","platform","70","75","45.199999999999996","54.800000000000004","4","30","platform","70","75","47.4","52.6","4","30","platform","70","75","46.599999999999994","53.400000000000006","4","30","platform","70","75","47","53","4","30","platform","70","75","47.4","52.6","4","30","platform","70","75","48.9","51.1","4","30","platform","70","75","45.099999999999994","54.900000000000006","4","30","platform","70","75","45.599999999999994","54.400000000000006","4","30","platform","70","75","47.599999999999994","52.400000000000006"
,"5","30","platform","70","75","39","61","5","30","platform","70","75","41.300000000000004","58.699999999999996","5","30","platform","70","75","44.3","55.7","5","30","platform","70","75","42.7","57.3","5","30","platform","70","75","41.6","58.4","5","30","platform","70","75","41.2","58.8","5","30","platform","70","75","43.10000000000001","56.89999999999999","5","30","platform","70","75","41.1","58.9","5","30","platform","70","75","40.1","59.9","5","30","platform","70","75","42.2","57.8"
,"6","30","platform","70","75","36","64","6","30","platform","70","75","36.7","63.3","6","30","platform","70","75","40.5","59.5","6","30","platform","70","75","37.3","62.7","6","30","platform","70","75","38.9","61.1","6","30","platform","70","75","36.8","63.2","6","30","platform","70","75","38.3","61.7","6","30","platform","70","75","38.1","61.9","6","30","platform","70","75","36.3","63.7","6","30","platform","70","75","38.7","61.3"
,"7","30","platform","70","75","32.19999999999999","67.80000000000001","7","30","platform","70","75","34.39999999999999","65.60000000000001","7","30","platform","70","75","37","63","7","30","platform","70","75","33.39999999999999","66.60000000000001","7","30","platform","70","75","36.1","63.9","7","30","platform","70","75","34.39999999999999","65.60000000000001","7","30","platform","70","75","36.199999999999996","63.800000000000004","7","30","platform","70","75","34.89999999999999","65.10000000000001","7","30","platform","70","75","32.69999999999999","67.30000000000001","7","30","platform","70","75","33.89999999999999","66.10000000000001"
,"8","30","platform","70","75","28.5","71.5","8","30","platform","70","75","32.19999999999999","67.80000000000001","8","30","platform","70","75","33.099999999999994","66.9","8","30","platform","70","75","30.400000000000006","69.6","8","30","platform","70","75","32.599999999999994","67.4","8","30","platform","70","75","32.39999999999999","67.60000000000001","8","30","platform","70","75","33","67","8","30","platform","70","75","31.299999999999997","68.7","8","30","platform","70","75","29.700000000000003","70.3","8","30","platform","70","75","32","68"
,"9","30","platform","70","75","25.799999999999997","74.2","9","30","platform","70","75","29.900000000000006","70.1","9","30","platform","70","75","30.60000000000001","69.39999999999999","9","30","platform","70","75","29.200000000000003","70.8","9","30","platform","70","75","30.700000000000003","69.3","9","30","platform","70","75","30.400000000000006","69.6","9","30","platform","70","75","29.900000000000006","70.1","9","30","platform","70","75","29.400000000000006","70.6","9","30","platform","70","75","30.200000000000003","69.8","9","30","platform","70","75","30.10000000000001","69.89999999999999"
,"10","30","platform","70","75","24.5","75.5","10","30","platform","70","75","27.60000000000001","72.39999999999999","10","30","platform","70","75","29.299999999999997","70.7","10","30","platform","70","75","26","74","10","30","platform","70","75","28.299999999999997","71.7","10","30","platform","70","75","27.900000000000006","72.1","10","30","platform","70","75","28.799999999999997","71.2","10","30","platform","70","75","27.400000000000006","72.6","10","30","platform","70","75","28.700000000000003","71.3","10","30","platform","70","75","28.400000000000006","71.6"
,"11","30","platform","70","75","24.5","75.5","11","30","platform","70","75","26.299999999999997","73.7","11","30","platform","70","75","26.599999999999994","73.4","11","30","platform","70","75","25.799999999999997","74.2","11","30","platform","70","75","27.299999999999997","72.7","11","30","platform","70","75","25.799999999999997","74.2","11","30","platform","70","75","27.900000000000006","72.1","11","30","platform","70","75","25.200000000000003","74.8","11","30","platform","70","75","25.700000000000003","74.3","11","30","platform","70","75","26.599999999999994","73.4"
,"12","30","platform","70","75","25.099999999999994","74.9","12","30","platform","70","75","25.5","74.5","12","30","platform","70","75","25.400000000000006","74.6","12","30","platform","70","75","24.5","75.5","12","30","platform","70","75","26.599999999999994","73.4","12","30","platform","70","75","25.200000000000003","74.8","12","30","platform","70","75","25.400000000000006","74.6","12","30","platform","70","75","24.400000000000006","75.6","12","30","platform","70","75","24.299999999999997","75.7","12","30","platform","70","75","24.5","75.5"
,"13","30","platform","70","75","22.39999999999999","77.60000000000001","13","30","platform","70","75","25","75","13","30","platform","70","75","24.200000000000003","75.8","13","30","platform","70","75","23.799999999999997","76.2","13","30","platform","70","75","24.599999999999994","75.4","13","30","platform","70","75","23.900000000000006","76.1","13","30","platform","70","75","23.799999999999997","76.2","13","30","platform","70","75","23.700000000000003","76.3","13","30","platform","70","75","23.799999999999997","76.2","13","30","platform","70","75","23.5","76.5"
,"14","30","platform","70","75","21.89999999999999","78.10000000000001","14","30","platform","70","75","24.5","75.5","14","30","platform","70","75","23.900000000000006","76.1","14","30","platform","70","75","23.5","76.5","14","30","platform","70","75","23.700000000000003","76.3","14","30","platform","70","75","22.39999999999999","77.60000000000001","14","30","platform","70","75","24.200000000000003","75.8","14","30","platform","70","75","23.599999999999994","76.4","14","30","platform","70","75","23.900000000000006","76.1","14","30","platform","70","75","23.900000000000006","76.1"
,"15","30","platform","70","75","22.200000000000003","77.8","15","30","platform","70","75","24","76","15","30","platform","70","75","22.5","77.5","15","30","platform","70","75","21.5","78.5","15","30","platform","70","75","22.599999999999994","77.4","15","30","platform","70","75","21.700000000000003","78.3","15","30","platform","70","75","22.39999999999999","77.60000000000001","15","30","platform","70","75","23.200000000000003","76.8","15","30","platform","70","75","23.799999999999997","76.2","15","30","platform","70","75","23.400000000000006","76.6"
,"16","30","platform","70","75","22.39999999999999","77.60000000000001","16","30","platform","70","75","24.200000000000003","75.8","16","30","platform","70","75","21.799999999999997","78.2","16","30","platform","70","75","21.5","78.5","16","30","platform","70","75","22.799999999999997","77.2","16","30","platform","70","75","21.89999999999999","78.10000000000001","16","30","platform","70","75","21.099999999999994","78.9","16","30","platform","70","75","21.599999999999994","78.4","16","30","platform","70","75","23.200000000000003","76.8","16","30","platform","70","75","22","78"
,"17","30","platform","70","75","22.89999999999999","77.10000000000001","17","30","platform","70","75","24.299999999999997","75.7","17","30","platform","70","75","21.200000000000003","78.8","17","30","platform","70","75","21.799999999999997","78.2","17","30","platform","70","75","22","78","17","30","platform","70","75","21.700000000000003","78.3","17","30","platform","70","75","21.39999999999999","78.60000000000001","17","30","platform","70","75","22.700000000000003","77.3","17","30","platform","70","75","23.299999999999997","76.7","17","30","platform","70","75","23.400000000000006","76.6"
,"18","30","platform","70","75","22.700000000000003","77.3","18","30","platform","70","75","23.5","76.5","18","30","platform","70","75","21.099999999999994","78.9","18","30","platform","70","75","22.700000000000003","77.3","18","30","platform","70","75","22.799999999999997","77.2","18","30","platform","70","75","22.5","77.5","18","30","platform","70","75","21.799999999999997","78.2","18","30","platform","70","75","21.799999999999997","78.2","18","30","platform","70","75","23.200000000000003","76.8","18","30","platform","70","75","24.099999999999994","75.9"
,"19","30","platform","70","75","20.599999999999994","79.4","19","30","platform","70","75","22.89999999999999","77.10000000000001","19","30","platform","70","75","20.5","79.5","19","30","platform","70","75","22.39999999999999","77.60000000000001","19","30","platform","70","75","23","77","19","30","platform","70","75","22.799999999999997","77.2","19","30","platform","70","75","22.099999999999994","77.9","19","30","platform","70","75","21.700000000000003","78.3","19","30","platform","70","75","23","77","19","30","platform","70","75","23.5","76.5"
,"20","30","platform","70","75","21.39999999999999","78.60000000000001","20","30","platform","70","75","21.799999999999997","78.2","20","30","platform","70","75","20.799999999999997","79.2","20","30","platform","70","75","20.799999999999997","79.2","20","30","platform","70","75","21.799999999999997","78.2","20","30","platform","70","75","23.5","76.5","20","30","platform","70","75","22.299999999999997","77.7","20","30","platform","70","75","20.799999999999997","79.2","20","30","platform","70","75","22.200000000000003","77.8","20","30","platform","70","75","24.099999999999994","75.9"
,"21","30","platform","70","75","20.299999999999997","79.7","21","30","platform","70","75","21.099999999999994","78.9","21","30","platform","70","75","19.5","80.5","21","30","platform","70","75","21.200000000000003","78.8","21","30","platform","70","75","21.799999999999997","78.2","21","30","platform","70","75","24","76","21","30","platform","70","75","21.89999999999999","78.10000000000001","21","30","platform","70","75","21.299999999999997","78.7","21","30","platform","70","75","21.099999999999994","78.9","21","30","platform","70","75","22.599999999999994","77.4"
,"22","30","platform","70","75","20.39999999999999","79.60000000000001","22","30","platform","70","75","20.19999999999999","79.80000000000001","22","30","platform","70","75","19.69999999999999","80.30000000000001","22","30","platform","70","75","20.700000000000003","79.3","22","30","platform","70","75","20.700000000000003","79.3","22","30","platform","70","75","24.099999999999994","75.9","22","30","platform","70","75","22","78","22","30","platform","70","75","21.200000000000003","78.8","22","30","platform","70","75","19.19999999999999","80.80000000000001","22","30","platform","70","75","23.200000000000003","76.8"
,"23","30","platform","70","75","20.799999999999997","79.2","23","30","platform","70","75","20.39999999999999","79.60000000000001","23","30","platform","70","75","20.799999999999997","79.2","23","30","platform","70","75","20.89999999999999","79.10000000000001","23","30","platform","70","75","19.299999999999997","80.7","23","30","platform","70","75","23.599999999999994","76.4","23","30","platform","70","75","22.099999999999994","77.9","23","30","platform","70","75","22","78","23","30","platform","70","75","19.19999999999999","80.80000000000001","23","30","platform","70","75","22.5","77.5"
,"24","30","platform","70","75","20.5","79.5","24","30","platform","70","75","20.700000000000003","79.3","24","30","platform","70","75","21","79","24","30","platform","70","75","21.299999999999997","78.7","24","30","platform","70","75","20.700000000000003","79.3","24","30","platform","70","75","23.700000000000003","76.3","24","30","platform","70","75","21.799999999999997","78.2","24","30","platform","70","75","21.39999999999999","78.60000000000001","24","30","platform","70","75","19.799999999999997","80.2","24","30","platform","70","75","21.39999999999999","78.60000000000001"
,"25","30","platform","70","75","21.299999999999997","78.7","25","30","platform","70","75","21.299999999999997","78.7","25","30","platform","70","75","20.599999999999994","79.4","25","30","platform","70","75","21.39999999999999","78.60000000000001","25","30","platform","70","75","20.39999999999999","79.60000000000001","25","30","platform","70","75","22.200000000000003","77.8","25","30","platform","70","75","21.200000000000003","78.8","25","30","platform","70","75","20.599999999999994","79.4","25","30","platform","70","75","20.799999999999997","79.2","25","30","platform","70","75","21.89999999999999","78.10000000000001"
,"26","30","platform","70","75","20.799999999999997","79.2","26","30","platform","70","75","22","78","26","30","platform","70","75","20.39999999999999","79.60000000000001","26","30","platform","70","75","21.799999999999997","78.2","26","30","platform","70","75","20.599999999999994","79.4","26","30","platform","70","75","21.099999999999994","78.9","26","30","platform","70","75","19.19999999999999","80.80000000000001","26","30","platform","70","75","21.39999999999999","78.60000000000001","26","30","platform","70","75","20.099999999999994","79.9","26","30","platform","70","75","22.39999999999999","77.60000000000001"
,"27","30","platform","70","75","19.599999999999994","80.4","27","30","platform","70","75","20.299999999999997","79.7","27","30","platform","70","75","20.099999999999994","79.9","27","30","platform","70","75","21.39999999999999","78.60000000000001","27","30","platform","70","75","20.299999999999997","79.7","27","30","platform","70","75","21.700000000000003","78.3","27","30","platform","70","75","18.10000000000001","81.89999999999999","27","30","platform","70","75","21.200000000000003","78.8","27","30","platform","70","75","19.799999999999997","80.2","27","30","platform","70","75","21.700000000000003","78.3"
,"28","30","platform","70","75","20.099999999999994","79.9","28","30","platform","70","75","19.799999999999997","80.2","28","30","platform","70","75","19.599999999999994","80.4","28","30","platform","70","75","23.099999999999994","76.9","28","30","platform","70","75","20.700000000000003","79.3","28","30","platform","70","75","23.299999999999997","76.7","28","30","platform","70","75","19.099999999999994","80.9","28","30","platform","70","75","22.200000000000003","77.8","28","30","platform","70","75","19","81","28","30","platform","70","75","20.099999999999994","79.9"
,"29","30","platform","70","75","20.39999999999999","79.60000000000001","29","30","platform","70","75","20.700000000000003","79.3","29","30","platform","70","75","20.39999999999999","79.60000000000001","29","30","platform","70","75","22.299999999999997","77.7","29","30","platform","70","75","21.299999999999997","78.7","29","30","platform","70","75","22.200000000000003","77.8","29","30","platform","70","75","18.700000000000003","81.3","29","30","platform","70","75","21.099999999999994","78.9","29","30","platform","70","75","19.39999999999999","80.60000000000001","29","30","platform","70","75","21.89999999999999","78.10000000000001"
,"30","30","platform","70","75","20.299999999999997","79.7","30","30","platform","70","75","20.89999999999999","79.10000000000001","30","30","platform","70","75","19.599999999999994","80.4","30","30","platform","70","75","21.799999999999997","78.2","30","30","platform","70","75","21.299999999999997","78.7","30","30","platform","70","75","21.799999999999997","78.2","30","30","platform","70","75","19.5","80.5","30","30","platform","70","75","20.799999999999997","79.2","30","30","platform","70","75","19.299999999999997","80.7","30","30","platform","70","75","22.200000000000003","77.8"
,"31","30","platform","70","75","20","80","31","30","platform","70","75","21.200000000000003","78.8","31","30","platform","70","75","20.099999999999994","79.9","31","30","platform","70","75","21.89999999999999","78.10000000000001","31","30","platform","70","75","20.299999999999997","79.7","31","30","platform","70","75","22.700000000000003","77.3","31","30","platform","70","75","20.700000000000003","79.3","31","30","platform","70","75","20","80","31","30","platform","70","75","20.599999999999994","79.4","31","30","platform","70","75","21.599999999999994","78.4"
,"32","30","platform","70","75","19.89999999999999","80.10000000000001","32","30","platform","70","75","21.700000000000003","78.3","32","30","platform","70","75","20.700000000000003","79.3","32","30","platform","70","75","21.89999999999999","78.10000000000001","32","30","platform","70","75","20.700000000000003","79.3","32","30","platform","70","75","22.099999999999994","77.9","32","30","platform","70","75","20.599999999999994","79.4","32","30","platform","70","75","20.299999999999997","79.7","32","30","platform","70","75","19.89999999999999","80.10000000000001","32","30","platform","70","75","21.700000000000003","78.3"
,"33","30","platform","70","75","20.099999999999994","79.9","33","30","platform","70","75","21.39999999999999","78.60000000000001","33","30","platform","70","75","19.099999999999994","80.9","33","30","platform","70","75","21.5","78.5","33","30","platform","70","75","19.799999999999997","80.2","33","30","platform","70","75","21.89999999999999","78.10000000000001","33","30","platform","70","75","20.19999999999999","79.80000000000001","33","30","platform","70","75","18.60000000000001","81.39999999999999","33","30","platform","70","75","20.5","79.5","33","30","platform","70","75","22.599999999999994","77.4"
,"34","30","platform","70","75","20.700000000000003","79.3","34","30","platform","70","75","21.200000000000003","78.8","34","30","platform","70","75","20.19999999999999","79.80000000000001","34","30","platform","70","75","20.89999999999999","79.10000000000001","34","30","platform","70","75","20.099999999999994","79.9","34","30","platform","70","75","21.299999999999997","78.7","34","30","platform","70","75","19","81","34","30","platform","70","75","18.400000000000006","81.6","34","30","platform","70","75","20.099999999999994","79.9","34","30","platform","70","75","23.099999999999994","76.9"
,"35","30","platform","70","75","20.299999999999997","79.7","35","30","platform","70","75","22.099999999999994","77.9","35","30","platform","70","75","20.5","79.5","35","30","platform","70","75","20.099999999999994","79.9","35","30","platform","70","75","20","80","35","30","platform","70","75","20.700000000000003","79.3","35","30","platform","70","75","19.099999999999994","80.9","35","30","platform","70","75","17.5","82.5","35","30","platform","70","75","21","79","35","30","platform","70","75","22.5","77.5"
,"36","30","platform","70","75","21","79","36","30","platform","70","75","22","78","36","30","platform","70","75","20.799999999999997","79.2","36","30","platform","70","75","21","79","36","30","platform","70","75","18.30000000000001","81.69999999999999","36","30","platform","70","75","20.799999999999997","79.2","36","30","platform","70","75","19.39999999999999","80.60000000000001","36","30","platform","70","75","17.60000000000001","82.39999999999999","36","30","platform","70","75","21.200000000000003","78.8","36","30","platform","70","75","21.700000000000003","78.3"
,"37","30","platform","70","75","21","79","37","30","platform","70","75","21.599999999999994","78.4","37","30","platform","70","75","21.200000000000003","78.8","37","30","platform","70","75","20.599999999999994","79.4","37","30","platform","70","75","19.39999999999999","80.60000000000001","37","30","platform","70","75","20.39999999999999","79.60000000000001","37","30","platform","70","75","19.5","80.5","37","30","platform","70","75","17.700000000000003","82.3","37","30","platform","70","75","21.299999999999997","78.7","37","30","platform","70","75","21.700000000000003","78.3"
,"38","30","platform","70","75","20.099999999999994","79.9","38","30","platform","70","75","20.89999999999999","79.10000000000001","38","30","platform","70","75","20.599999999999994","79.4","38","30","platform","70","75","20.700000000000003","79.3","38","30","platform","70","75","19.599999999999994","80.4","38","30","platform","70","75","19.599999999999994","80.4","38","30","platform","70","75","20","80","38","30","platform","70","75","17.5","82.5","38","30","platform","70","75","20.89999999999999","79.10000000000001","38","30","platform","70","75","21.200000000000003","78.8"
,"39","30","platform","70","75","19.799999999999997","80.2","39","30","platform","70","75","20.299999999999997","79.7","39","30","platform","70","75","19.299999999999997","80.7","39","30","platform","70","75","20.19999999999999","79.80000000000001","39","30","platform","70","75","19.099999999999994","80.9","39","30","platform","70","75","19.799999999999997","80.2","39","30","platform","70","75","21","79","39","30","platform","70","75","17.200000000000003","82.8","39","30","platform","70","75","20","80","39","30","platform","70","75","20.700000000000003","79.3"
,"40","30","platform","70","75","19.69999999999999","80.30000000000001","40","30","platform","70","75","20","80","40","30","platform","70","75","19.599999999999994","80.4","40","30","platform","70","75","20.099999999999994","79.9","40","30","platform","70","75","19.299999999999997","80.7","40","30","platform","70","75","19.799999999999997","80.2","40","30","platform","70","75","21.39999999999999","78.60000000000001","40","30","platform","70","75","18.700000000000003","81.3","40","30","platform","70","75","20.89999999999999","79.10000000000001","40","30","platform","70","75","21.5","78.5"
,"41","30","platform","70","75","19.299999999999997","80.7","41","30","platform","70","75","20.099999999999994","79.9","41","30","platform","70","75","20.19999999999999","79.80000000000001","41","30","platform","70","75","22.099999999999994","77.9","41","30","platform","70","75","19.299999999999997","80.7","41","30","platform","70","75","19.89999999999999","80.10000000000001","41","30","platform","70","75","19.89999999999999","80.10000000000001","41","30","platform","70","75","17.900000000000006","82.1","41","30","platform","70","75","19.69999999999999","80.30000000000001","41","30","platform","70","75","21","79"
,"42","30","platform","70","75","20.5","79.5","42","30","platform","70","75","20.89999999999999","79.10000000000001","42","30","platform","70","75","20.39999999999999","79.60000000000001","42","30","platform","70","75","21.39999999999999","78.60000000000001","42","30","platform","70","75","19.5","80.5","42","30","platform","70","75","18.89999999999999","81.10000000000001","42","30","platform","70","75","20.39999999999999","79.60000000000001","42","30","platform","70","75","17.5","82.5","42","30","platform","70","75","19.599999999999994","80.4","42","30","platform","70","75","20.5","79.5"
,"43","30","platform","70","75","20.89999999999999","79.10000000000001","43","30","platform","70","75","20.19999999999999","79.80000000000001","43","30","platform","70","75","21","79","43","30","platform","70","75","20.599999999999994","79.4","43","30","platform","70","75","19.799999999999997","80.2","43","30","platform","70","75","19.599999999999994","80.4","43","30","platform","70","75","20.19999999999999","79.80000000000001","43","30","platform","70","75","18.799999999999997","81.2","43","30","platform","70","75","19.89999999999999","80.10000000000001","43","30","platform","70","75","20.700000000000003","79.3"
,"44","30","platform","70","75","20.099999999999994","79.9","44","30","platform","70","75","20.099999999999994","79.9","44","30","platform","70","75","20.099999999999994","79.9","44","30","platform","70","75","21","79","44","30","platform","70","75","19.599999999999994","80.4","44","30","platform","70","75","19.39999999999999","80.60000000000001","44","30","platform","70","75","20.799999999999997","79.2","44","30","platform","70","75","19.299999999999997","80.7","44","30","platform","70","75","19.89999999999999","80.10000000000001","44","30","platform","70","75","19.89999999999999","80.10000000000001"
,"45","30","platform","70","75","19.099999999999994","80.9","45","30","platform","70","75","19.69999999999999","80.30000000000001","45","30","platform","70","75","19.599999999999994","80.4","45","30","platform","70","75","21.799999999999997","78.2","45","30","platform","70","75","19.099999999999994","80.9","45","30","platform","70","75","20.19999999999999","79.80000000000001","45","30","platform","70","75","20.5","79.5","45","30","platform","70","75","18.400000000000006","81.6","45","30","platform","70","75","19.799999999999997","80.2","45","30","platform","70","75","20.5","79.5"
,"46","30","platform","70","75","18.89999999999999","81.10000000000001","46","30","platform","70","75","19.89999999999999","80.10000000000001","46","30","platform","70","75","19.099999999999994","80.9","46","30","platform","70","75","20.89999999999999","79.10000000000001","46","30","platform","70","75","20.19999999999999","79.80000000000001","46","30","platform","70","75","21","79","46","30","platform","70","75","20.299999999999997","79.7","46","30","platform","70","75","17.60000000000001","82.39999999999999","46","30","platform","70","75","19.39999999999999","80.60000000000001","46","30","platform","70","75","20.099999999999994","79.9"
,"47","30","platform","70","75","20.299999999999997","79.7","47","30","platform","70","75","19.89999999999999","80.10000000000001","47","30","platform","70","75","20","80","47","30","platform","70","75","21","79","47","30","platform","70","75","19.19999999999999","80.80000000000001","47","30","platform","70","75","21.39999999999999","78.60000000000001","47","30","platform","70","75","20.5","79.5","47","30","platform","70","75","18.5","81.5","47","30","platform","70","75","20","80","47","30","platform","70","75","21.099999999999994","78.9"
