,"1","10","platform","90","75","88.5","11.5","1","10","platform","90","75","87","13","1","10","platform","90","75","88.1","11.899999999999999","1","10","platform","90","75","88.1","11.899999999999999","1","10","platform","90","75","87.4","12.6","1","10","platform","90","75","87.7","12.3","1","10","platform","90","75","87.1","12.9","1","10","platform","90","75","87.8","12.2","1","10","platform","90","75","88.3","11.700000000000001","1","10","platform","90","75","87.5","12.5"
,"2","10","platform","90","75","85.8","14.2","2","10","platform","90","75","82.5","17.5","2","10","platform","90","75","85.5","14.499999999999998","2","10","platform","90","75","84.6","15.4","2","10","platform","90","75","82.8","17.2","2","10","platform","90","75","85.3","14.7","2","10","platform","90","75","82.5","17.5","2","10","platform","90","75","84.9","15.1","2","10","platform","90","75","83.9","16.1","2","10","platform","90","75","83.8","16.2"
,"3","10","platform","90","75","80.8","19.2","3","10","platform","90","75","77.9","22.1","3","10","platform","90","75","81","19","3","10","platform","90","75","80","20","3","10","platform","90","75","77.6","22.400000000000002","3","10","platform","90","75","81.7","18.3","3","10","platform","90","75","76.7","23.3","3","10","platform","90","75","79.7","20.3","3","10","platform","90","75","78","22","3","10","platform","90","75","80.2","19.8"
,"4","10","platform","90","75","75.6","24.4","4","10","platform","90","75","72.9","27.1","4","10","platform","90","75","75.6","24.4","4","10","platform","90","75","75.4","24.6","4","10","platform","90","75","72.3","27.700000000000003","4","10","platform","90","75","77.5","22.5","4","10","platform","90","75","69.9","30.099999999999998","4","10","platform","90","75","74","26","4","10","platform","90","75","71.80000000000001","28.199999999999996","4","10","platform","90","75","74.3","25.7"
,"5","10","platform","90","75","71.4","28.599999999999998","5","10","platform","90","75","65.6","34.4","5","10","platform","90","75","70.5","29.5","5","10","platform","90","75","70.1","29.9","5","10","platform","90","75","66.6","33.4","5","10","platform","90","75","71.7","28.299999999999997","5","10","platform","90","75","63.5","36.5","5","10","platform","90","75","68.8","31.2","5","10","platform","90","75","66.19999999999999","33.800000000000004","5","10","platform","90","75","68.9","31.1"
,"6","10","platform","90","75","64.30000000000001","35.699999999999996","6","10","platform","90","75","62.8","37.2","6","10","platform","90","75","66.4","33.6","6","10","platform","90","75","64.7","35.3","6","10","platform","90","75","60.3","39.7","6","10","platform","90","75","65.6","34.4","6","10","platform","90","75","56.2","43.8","6","10","platform","90","75","62.3","37.7","6","10","platform","90","75","61.3","38.7","6","10","platform","90","75","65","35"
,"7","10","platform","90","75","59","41","7","10","platform","90","75","57.800000000000004","42.199999999999996","7","10","platform","90","75","61","39","7","10","platform","90","75","59","41","7","10","platform","90","75","55.9","44.1","7","10","platform","90","75","60.6","39.4","7","10","platform","90","75","53.599999999999994","46.400000000000006","7","10","platform","90","75","57.4","42.6","7","10","platform","90","75","55.7","44.3","7","10","platform","90","75","59.8","40.2"
,"8","10","platform","90","75","55.6","44.4","8","10","platform","90","75","52.800000000000004","47.199999999999996","8","10","platform","90","75","56.6","43.4","8","10","platform","90","75","54.199999999999996","45.800000000000004","8","10","platform","90","75","52.300000000000004","47.699999999999996","8","10","platform","90","75","55","45","8","10","platform","90","75","49.7","50.3","8","10","platform","90","75","51","49","8","10","platform","90","75","50.2","49.8","8","10","platform","90","75","54.6","45.4"
,"9","10","platform","90","75","51.7","48.3","9","10","platform","90","75","49.9","50.1","9","10","platform","90","75","51.1","48.9","9","10","platform","90","75","48.6","51.4","9","10","platform","90","75","47.599999999999994","52.400000000000006","9","10","platform","90","75","49.7","50.3","9","10","platform","90","75","46.699999999999996","53.300000000000004","9","10","platform","90","75","49.1","50.9","9","10","platform","90","75","46.3","53.7","9","10","platform","90","75","49.2","50.8"
,"10","10","platform","90","75","47.599999999999994","52.400000000000006","10","10","platform","90","75","44.3","55.7","10","10","platform","90","75","46.699999999999996","53.300000000000004","10","10","platform","90","75","44.199999999999996","55.800000000000004","10","10","platform","90","75","42.50000000000001","57.49999999999999","10","10","platform","90","75","45.4","54.6","10","10","platform","90","75","42.400000000000006","57.599999999999994","10","10","platform","90","75","45.099999999999994","54.900000000000006","10","10","platform","90","75","43.60000000000001","56.39999999999999","10","10","platform","90","75","45.8","54.2"
,"11","10","platform","90","75","44.49999999999999","55.50000000000001","11","10","platform","90","75","39.7","60.3","11","10","platform","90","75","44.599999999999994","55.400000000000006","11","10","platform","90","75","41","59","11","10","platform","90","75","41.1","58.9","11","10","platform","90","75","42.400000000000006","57.599999999999994","11","10","platform","90","75","40.7","59.3","11","10","platform","90","75","41.5","58.5","11","10","platform","90","75","40.400000000000006","59.599999999999994","11","10","platform","90","75","42.50000000000001","57.49999999999999"
,"12","10","platform","90","75","40.900000000000006","59.099999999999994","12","10","platform","90","75","38.6","61.4","12","10","platform","90","75","41.900000000000006","58.099999999999994","12","10","platform","90","75","39.300000000000004","60.699999999999996","12","10","platform","90","75","36.6","63.4","12","10","platform","90","75","38.7","61.3","12","10","platform","90","75","37","63","12","10","platform","90","75","38.6","61.4","12","10","platform","90","75","38.800000000000004","61.199999999999996","12","10","platform","90","75","39.5","60.5"
,"13","10","platform","90","75","38.9","61.1","13","10","platform","90","75","34.7","65.3","13","10","platform","90","75","39.300000000000004","60.699999999999996","13","10","platform","90","75","36.9","63.1","13","10","platform","90","75","33.599999999999994","66.4","13","10","platform","90","75","37","63","13","10","platform","90","75","36","64","13","10","platform","90","75","36.199999999999996","63.800000000000004","13","10","platform","90","75","37.2","62.8","13","10","platform","90","75","36.3","63.7"
,"14","10","platform","90","75","38.2","61.8","14","10","platform","90","75","33.5","66.5","14","10","platform","90","75","36.7","63.3","14","10","platform","90","75","35","65","14","10","platform","90","75","31.69999999999999","68.30000000000001","14","10","platform","90","75","35.8","64.2","14","10","platform","90","75","34.2","65.8","14","10","platform","90","75","34.39999999999999","65.60000000000001","14","10","platform","90","75","35","65","14","10","platform","90","75","35.8","64.2"
,"15","10","platform","90","75","36.6","63.4","15","10","platform","90","75","32.5","67.5","15","10","platform","90","75","34.599999999999994","65.4","15","10","platform","90","75","33.39999999999999","66.60000000000001","15","10","platform","90","75","32.5","67.5","15","10","platform","90","75","34.7","65.3","15","10","platform","90","75","33","67","15","10","platform","90","75","34.39999999999999","65.60000000000001","15","10","platform","90","75","33.39999999999999","66.60000000000001","15","10","platform","90","75","34.2","65.8"
,"16","10","platform","90","75","32.8","67.2","16","10","platform","90","75","31.89999999999999","68.10000000000001","16","10","platform","90","75","33.099999999999994","66.9","16","10","platform","90","75","32.19999999999999","67.80000000000001","16","10","platform","90","75","30.200000000000003","69.8","16","10","platform","90","75","32.8","67.2","16","10","platform","90","75","31.799999999999997","68.2","16","10","platform","90","75","33.099999999999994","66.9","16","10","platform","90","75","32.19999999999999","67.80000000000001","16","10","platform","90","75","32.099999999999994","67.9"
,"17","10","platform","90","75","32.19999999999999","67.80000000000001","17","10","platform","90","75","30.30000000000001","69.69999999999999","17","10","platform","90","75","31.89999999999999","68.10000000000001","17","10","platform","90","75","30.5","69.5","17","10","platform","90","75","27.900000000000006","72.1","17","10","platform","90","75","31.599999999999994","68.4","17","10","platform","90","75","31.799999999999997","68.2","17","10","platform","90","75","32.39999999999999","67.60000000000001","17","10","platform","90","75","32","68","17","10","platform","90","75","31.10000000000001","68.89999999999999"
,"18","10","platform","90","75","31.200000000000003","68.8","18","10","platform","90","75","29.10000000000001","70.89999999999999","18","10","platform","90","75","31.599999999999994","68.4","18","10","platform","90","75","29.900000000000006","70.1","18","10","platform","90","75","27.5","72.5","18","10","platform","90","75","30.10000000000001","69.89999999999999","18","10","platform","90","75","30.400000000000006","69.6","18","10","platform","90","75","29.700000000000003","70.3","18","10","platform","90","75","29.400000000000006","70.6","18","10","platform","90","75","31.10000000000001","68.89999999999999"
,"19","10","platform","90","75","30.700000000000003","69.3","19","10","platform","90","75","28.900000000000006","71.1","19","10","platform","90","75","29.299999999999997","70.7","19","10","platform","90","75","29","71","19","10","platform","90","75","27","73","19","10","platform","90","75","29.60000000000001","70.39999999999999","19","10","platform","90","75","30.10000000000001","69.89999999999999","19","10","platform","90","75","28.900000000000006","71.1","19","10","platform","90","75","28.900000000000006","71.1","19","10","platform","90","75","30","70"
,"20","10","platform","90","75","29.900000000000006","70.1","20","10","platform","90","75","26.700000000000003","73.3","20","10","platform","90","75","27.799999999999997","72.2","20","10","platform","90","75","28.5","71.5","20","10","platform","90","75","26.400000000000006","73.6","20","10","platform","90","75","26.799999999999997","73.2","20","10","platform","90","75","29.10000000000001","70.89999999999999","20","10","platform","90","75","29.10000000000001","70.89999999999999","20","10","platform","90","75","28.700000000000003","71.3","20","10","platform","90","75","29.60000000000001","70.39999999999999"
,"21","10","platform","90","75","29.299999999999997","70.7","21","10","platform","90","75","25.900000000000006","74.1","21","10","platform","90","75","27.400000000000006","72.6","21","10","platform","90","75","27.700000000000003","72.3","21","10","platform","90","75","24.299999999999997","75.7","21","10","platform","90","75","25.599999999999994","74.4","21","10","platform","90","75","28.10000000000001","71.89999999999999","21","10","platform","90","75","28.5","71.5","21","10","platform","90","75","27.700000000000003","72.3","21","10","platform","90","75","28.200000000000003","71.8"
,"22","10","platform","90","75","28.299999999999997","71.7","22","10","platform","90","75","25.700000000000003","74.3","22","10","platform","90","75","27.60000000000001","72.39999999999999","22","10","platform","90","75","26.5","73.5","22","10","platform","90","75","24.900000000000006","75.1","22","10","platform","90","75","25.400000000000006","74.6","22","10","platform","90","75","28.299999999999997","71.7","22","10","platform","90","75","27.5","72.5","22","10","platform","90","75","27.700000000000003","72.3","22","10","platform","90","75","28","72"
,"23","10","platform","90","75","27","73","23","10","platform","90","75","24.5","75.5","23","10","platform","90","75","27.299999999999997","72.7","23","10","platform","90","75","26.5","73.5","23","10","platform","90","75","26.099999999999994","73.9","23","10","platform","90","75","25.099999999999994","74.9","23","10","platform","90","75","27.900000000000006","72.1","23","10","platform","90","75","26.299999999999997","73.7","23","10","platform","90","75","27.200000000000003","72.8","23","10","platform","90","75","27.400000000000006","72.6"
,"24","10","platform","90","75","26.299999999999997","73.7","24","10","platform","90","75","26.5","73.5","24","10","platform","90","75","27.799999999999997","72.2","24","10","platform","90","75","28.299999999999997","71.7","24","10","platform","90","75","26.200000000000003","73.8","24","10","platform","90","75","25.400000000000006","74.6","24","10","platform","90","75","28.60000000000001","71.39999999999999","24","10","platform","90","75","25.799999999999997","74.2","24","10","platform","90","75","27.200000000000003","72.8","24","10","platform","90","75","27","73"
,"25","10","platform","90","75","27.10000000000001","72.89999999999999","25","10","platform","90","75","27.900000000000006","72.1","25","10","platform","90","75","28","72","25","10","platform","90","75","27.700000000000003","72.3","25","10","platform","90","75","27.10000000000001","72.89999999999999","25","10","platform","90","75","26.5","73.5","25","10","platform","90","75","28.299999999999997","71.7","25","10","platform","90","75","25.5","74.5","25","10","platform","90","75","28.299999999999997","71.7","25","10","platform","90","75","26.200000000000003","73.8"
,"26","10","platform","90","75","25.900000000000006","74.1","26","10","platform","90","75","27.5","72.5","26","10","platform","90","75","28.10000000000001","71.89999999999999","26","10","platform","90","75","26.099999999999994","73.9","26","10","platform","90","75","27","73","26","10","platform","90","75","25.200000000000003","74.8","26","10","platform","90","75","28.200000000000003","71.8","26","10","platform","90","75","25.799999999999997","74.2","26","10","platform","90","75","27.299999999999997","72.7","26","10","platform","90","75","25.299999999999997","74.7"
,"27","10","platform","90","75","25.900000000000006","74.1","27","10","platform","90","75","27.700000000000003","72.3","27","10","platform","90","75","27.200000000000003","72.8","27","10","platform","90","75","26.299999999999997","73.7","27","10","platform","90","75","26.400000000000006","73.6","27","10","platform","90","75","25.799999999999997","74.2","27","10","platform","90","75","27.900000000000006","72.1","27","10","platform","90","75","25.599999999999994","74.4","27","10","platform","90","75","28.60000000000001","71.39999999999999","27","10","platform","90","75","24.900000000000006","75.1"
,"28","10","platform","90","75","25.700000000000003","74.3","28","10","platform","90","75","26.799999999999997","73.2","28","10","platform","90","75","26.099999999999994","73.9","28","10","platform","90","75","25","75","28","10","platform","90","75","25.799999999999997","74.2","28","10","platform","90","75","26.099999999999994","73.9","28","10","platform","90","75","27.700000000000003","72.3","28","10","platform","90","75","25.400000000000006","74.6","28","10","platform","90","75","27.299999999999997","72.7","28","10","platform","90","75","23.599999999999994","76.4"
,"29","10","platform","90","75","26.200000000000003","73.8","29","10","platform","90","75","27.200000000000003","72.8","29","10","platform","90","75","26.299999999999997","73.7","29","10","platform","90","75","25.799999999999997","74.2","29","10","platform","90","75","25.900000000000006","74.1","29","10","platform","90","75","26.900000000000006","73.1","29","10","platform","90","75","28","72","29","10","platform","90","75","26.599999999999994","73.4","29","10","platform","90","75","27.700000000000003","72.3","29","10","platform","90","75","24.900000000000006","75.1"
,"30","10","platform","90","75","26","74","30","10","platform","90","75","27.5","72.5","30","10","platform","90","75","26.099999999999994","73.9","30","10","platform","90","75","25.400000000000006","74.6","30","10","platform","90","75","27.10000000000001","72.89999999999999","30","10","platform","90","75","26.599999999999994","73.4","30","10","platform","90","75","27.700000000000003","72.3","30","10","platform","90","75","27","73","30","10","platform","90","75","27.60000000000001","72.39999999999999","30","10","platform","90","75","25.599999999999994","74.4"
,"31","10","platform","90","75","25.200000000000003","74.8","31","10","platform","90","75","26.099999999999994","73.9","31","10","platform","90","75","25.900000000000006","74.1","31","10","platform","90","75","24.599999999999994","75.4","31","10","platform","90","75","27.60000000000001","72.39999999999999","31","10","platform","90","75","26.299999999999997","73.7","31","10","platform","90","75","28.299999999999997","71.7","31","10","platform","90","75","27.400000000000006","72.6","31","10","platform","90","75","26.799999999999997","73.2","31","10","platform","90","75","24.799999999999997","75.2"
,"32","10","platform","90","75","25","75","32","10","platform","90","75","26","74","32","10","platform","90","75","25.900000000000006","74.1","32","10","platform","90","75","24.700000000000003","75.3","32","10","platform","90","75","27.60000000000001","72.39999999999999","32","10","platform","90","75","24.900000000000006","75.1","32","10","platform","90","75","29.200000000000003","70.8","32","10","platform","90","75","27.400000000000006","72.6","32","10","platform","90","75","25.700000000000003","74.3","32","10","platform","90","75","24.900000000000006","75.1"
,"33","10","platform","90","75","24.5","75.5","33","10","platform","90","75","26.900000000000006","73.1","33","10","platform","90","75","25.400000000000006","74.6","33","10","platform","90","75","24.700000000000003","75.3","33","10","platform","90","75","27.700000000000003","72.3","33","10","platform","90","75","24.700000000000003","75.3","33","10","platform","90","75","28.900000000000006","71.1","33","10","platform","90","75","25.299999999999997","74.7","33","10","platform","90","75","25.700000000000003","74.3","33","10","platform","90","75","25.799999999999997","74.2"
,"34","10","platform","90","75","24.599999999999994","75.4","34","10","platform","90","75","25.900000000000006","74.1","34","10","platform","90","75","25.299999999999997","74.7","34","10","platform","90","75","25.5","74.5","34","10","platform","90","75","26.400000000000006","73.6","34","10","platform","90","75","24.599999999999994","75.4","34","10","platform","90","75","27.299999999999997","72.7","34","10","platform","90","75","25.700000000000003","74.3","34","10","platform","90","75","25.799999999999997","74.2","34","10","platform","90","75","24.400000000000006","75.6"
,"35","10","platform","90","75","24.599999999999994","75.4","35","10","platform","90","75","24.900000000000006","75.1","35","10","platform","90","75","26.299999999999997","73.7","35","10","platform","90","75","26.799999999999997","73.2","35","10","platform","90","75","27","73","35","10","platform","90","75","24.200000000000003","75.8","35","10","platform","90","75","27.5","72.5","35","10","platform","90","75","25.5","74.5","35","10","platform","90","75","25.299999999999997","74.7","35","10","platform","90","75","25.400000000000006","74.6"
,"36","10","platform","90","75","24.700000000000003","75.3","36","10","platform","90","75","26.200000000000003","73.8","36","10","platform","90","75","26.400000000000006","73.6","36","10","platform","90","75","26.5","73.5","36","10","platform","90","75","25.900000000000006","74.1","36","10","platform","90","75","24","76","36","10","platform","90","75","26.299999999999997","73.7","36","10","platform","90","75","25.200000000000003","74.8","36","10","platform","90","75","25.400000000000006","74.6","36","10","platform","90","75","26.200000000000003","73.8"
,"37","10","platform","90","75","24.200000000000003","75.8","37","10","platform","90","75","26.599999999999994","73.4","37","10","platform","90","75","25.099999999999994","74.9","37","10","platform","90","75","27.10000000000001","72.89999999999999","37","10","platform","90","75","26.599999999999994","73.4","37","10","platform","90","75","24","76","37","10","platform","90","75","26.400000000000006","73.6","37","10","platform","90","75","25.400000000000006","74.6","37","10","platform","90","75","25.299999999999997","74.7","37","10","platform","90","75","25.5","74.5"
,"38","10","platform","90","75","23.900000000000006","76.1","38","10","platform","90","75","26.5","73.5","38","10","platform","90","75","25.799999999999997","74.2","38","10","platform","90","75","26.5","73.5","38","10","platform","90","75","26.400000000000006","73.6","38","10","platform","90","75","25.5","74.5","38","10","platform","90","75","25.599999999999994","74.4","38","10","platform","90","75","25.200000000000003","74.8","38","10","platform","90","75","26.299999999999997","73.7","38","10","platform","90","75","26.099999999999994","73.9"
,"39","10","platform","90","75","23.700000000000003","76.3","39","10","platform","90","75","25.400000000000006","74.6","39","10","platform","90","75","25.200000000000003","74.8","39","10","platform","90","75","26.900000000000006","73.1","39","10","platform","90","75","26.5","73.5","39","10","platform","90","75","25.599999999999994","74.4","39","10","platform","90","75","26","74","39","10","platform","90","75","26.299999999999997","73.7","39","10","platform","90","75","26.200000000000003","73.8","39","10","platform","90","75","24.599999999999994","75.4"
,"40","10","platform","90","75","24.400000000000006","75.6","40","10","platform","90","75","26.400000000000006","73.6","40","10","platform","90","75","24.799999999999997","75.2","40","10","platform","90","75","26.5","73.5","40","10","platform","90","75","25.900000000000006","74.1","40","10","platform","90","75","24.5","75.5","40","10","platform","90","75","26.200000000000003","73.8","40","10","platform","90","75","26.599999999999994","73.4","40","10","platform","90","75","26.900000000000006","73.1","40","10","platform","90","75","24.900000000000006","75.1"
,"41","10","platform","90","75","25.099999999999994","74.9","41","10","platform","90","75","25.400000000000006","74.6","41","10","platform","90","75","25.599999999999994","74.4","41","10","platform","90","75","26.599999999999994","73.4","41","10","platform","90","75","25.599999999999994","74.4","41","10","platform","90","75","25.599999999999994","74.4","41","10","platform","90","75","25.700000000000003","74.3","41","10","platform","90","75","26.5","73.5","41","10","platform","90","75","26.700000000000003","73.3","41","10","platform","90","75","24.700000000000003","75.3"
,"42","10","platform","90","75","24.599999999999994","75.4","42","10","platform","90","75","24.799999999999997","75.2","42","10","platform","90","75","26.599999999999994","73.4","42","10","platform","90","75","26.700000000000003","73.3","42","10","platform","90","75","25","75","42","10","platform","90","75","26","74","42","10","platform","90","75","24.400000000000006","75.6","42","10","platform","90","75","26.299999999999997","73.7","42","10","platform","90","75","26.5","73.5","42","10","platform","90","75","25.700000000000003","74.3"
,"43","10","platform","90","75","24.400000000000006","75.6","43","10","platform","90","75","24.299999999999997","75.7","43","10","platform","90","75","26.299999999999997","73.7","43","10","platform","90","75","25.400000000000006","74.6","43","10","platform","90","75","26","74","43","10","platform","90","75","25.900000000000006","74.1","43","10","platform","90","75","24.299999999999997","75.7","43","10","platform","90","75","26.200000000000003","73.8","43","10","platform","90","75","26.599999999999994","73.4","43","10","platform","90","75","26.099999999999994","73.9"
,"44","10","platform","90","75","24.599999999999994","75.4","44","10","platform","90","75","24.599999999999994","75.4","44","10","platform","90","75","26.099999999999994","73.9","44","10","platform","90","75","26.299999999999997","73.7","44","10","platform","90","75","25.200000000000003","74.8","44","10","platform","90","75","25.299999999999997","74.7","44","10","platform","90","75","24.099999999999994","75.9","44","10","platform","90","75","26.599999999999994","73.4","44","10","platform","90","75","27.299999999999997","72.7","44","10","platform","90","75","24.900000000000006","75.1"
,"45","10","platform","90","75","24.200000000000003","75.8","45","10","platform","90","75","25.200000000000003","74.8","45","10","platform","90","75","25.200000000000003","74.8","45","10","platform","90","75","27.700000000000003","72.3","45","10","platform","90","75","26.200000000000003","73.8","45","10","platform","90","75","25","75","45","10","platform","90","75","23.799999999999997","76.2","45","10","platform","90","75","25.700000000000003","74.3","45","10","platform","90","75","26.5","73.5","45","10","platform","90","75","25.099999999999994","74.9"
,"46","10","platform","90","75","23.599999999999994","76.4","46","10","platform","90","75","24.299999999999997","75.7","46","10","platform","90","75","24.900000000000006","75.1","46","10","platform","90","75","26.400000000000006","73.6","46","10","platform","90","75","26.099999999999994","73.9","46","10","platform","90","75","26.299999999999997","73.7","46","10","platform","90","75","24.200000000000003","75.8","46","10","platform","90","75","25.299999999999997","74.7","46","10","platform","90","75","27.10000000000001","72.89999999999999","46","10","platform","90","75","24.599999999999994","75.4"
,"47","10","platform","90","75","25","75","47","10","platform","90","75","24.700000000000003","75.3","47","10","platform","90","75","24.900000000000006","75.1","47","10","platform","90","75","26.799999999999997","73.2","47","10","platform","90","75","26.700000000000003","73.3","47","10","platform","90","75","27.700000000000003","72.3","47","10","platform","90","75","25.700000000000003","74.3","47","10","platform","90","75","24.599999999999994","75.4","47","10","platform","90","75","27.400000000000006","72.6","47","10","platform","90","75","25.400000000000006","74.6"
,"48","10","platform","90","75","25.099999999999994","74.9","48","10","platform","90","75","23.900000000000006","76.1","48","10","platform","90","75","24","76","48","10","platform","90","75","25.900000000000006","74.1","48","10","platform","90","75","26.400000000000006","73.6","48","10","platform","90","75","29","71","48","10","platform","90","75","25.799999999999997","74.2","48","10","platform","90","75","24.900000000000006","75.1","48","10","platform","90","75","26.299999999999997","73.7","48","10","platform","90","75","24.900000000000006","75.1"
,"49","10","platform","90","75","26.900000000000006","73.1","49","10","platform","90","75","24.5","75.5","49","10","platform","90","75","23.200000000000003","76.8","49","10","platform","90","75","25.799999999999997","74.2","49","10","platform","90","75","25.900000000000006","74.1","49","10","platform","90","75","30","70","49","10","platform","90","75","25.5","74.5","49","10","platform","90","75","24.900000000000006","75.1","49","10","platform","90","75","26.599999999999994","73.4","49","10","platform","90","75","25","75"
