,"1","50","legal","90","5","49.6","50.4","1","50","legal","90","5","49.2","50.8","1","50","legal","90","5","50","50","1","50","legal","90","5","51.5","48.5","1","50","legal","90","5","50.7","49.3","1","50","legal","90","5","51.800000000000004","48.199999999999996","1","50","legal","90","5","51.2","48.8","1","50","legal","90","5","49.9","50.1","1","50","legal","90","5","51.9","48.1","1","50","legal","90","5","50.2","49.8"
,"2","50","legal","90","5","39.800000000000004","60.199999999999996","2","50","legal","90","5","41","59","2","50","legal","90","5","40.800000000000004","59.199999999999996","2","50","legal","90","5","44.099999999999994","55.900000000000006","2","50","legal","90","5","41.2","58.8","2","50","legal","90","5","42.1","57.9","2","50","legal","90","5","42.900000000000006","57.099999999999994","2","50","legal","90","5","42.1","57.9","2","50","legal","90","5","43.00000000000001","56.99999999999999","2","50","legal","90","5","41.800000000000004","58.199999999999996"
,"3","50","legal","90","5","32.3","67.7","3","50","legal","90","5","33.39999999999999","66.60000000000001","3","50","legal","90","5","32","68","3","50","legal","90","5","35.3","64.7","3","50","legal","90","5","34.5","65.5","3","50","legal","90","5","34.5","65.5","3","50","legal","90","5","35.900000000000006","64.1","3","50","legal","90","5","34","66","3","50","legal","90","5","35.7","64.3","3","50","legal","90","5","34.099999999999994","65.9"
,"4","50","legal","90","5","26.599999999999994","73.4","4","50","legal","90","5","27.400000000000006","72.6","4","50","legal","90","5","25","75","4","50","legal","90","5","27.5","72.5","4","50","legal","90","5","28","72","4","50","legal","90","5","28","72","4","50","legal","90","5","27.900000000000006","72.1","4","50","legal","90","5","29.200000000000003","70.8","4","50","legal","90","5","30.200000000000003","69.8","4","50","legal","90","5","26.200000000000003","73.8"
,"5","50","legal","90","5","22.200000000000003","77.8","5","50","legal","90","5","22.39999999999999","77.60000000000001","5","50","legal","90","5","20.700000000000003","79.3","5","50","legal","90","5","22","78","5","50","legal","90","5","22.799999999999997","77.2","5","50","legal","90","5","23.299999999999997","76.7","5","50","legal","90","5","22.299999999999997","77.7","5","50","legal","90","5","24.400000000000006","75.6","5","50","legal","90","5","23.900000000000006","76.1","5","50","legal","90","5","20.299999999999997","79.7"
,"6","50","legal","90","5","27.60000000000001","72.39999999999999","6","50","legal","90","5","26.799999999999997","73.2","6","50","legal","90","5","25.5","74.5","6","50","legal","90","5","27","73","6","50","legal","90","5","28.10000000000001","71.89999999999999","6","50","legal","90","5","27.60000000000001","72.39999999999999","6","50","legal","90","5","26.599999999999994","73.4","6","50","legal","90","5","29.60000000000001","70.39999999999999","6","50","legal","90","5","28.60000000000001","71.39999999999999","6","50","legal","90","5","25.099999999999994","74.9"
,"7","50","legal","90","5","23.099999999999994","76.9","7","50","legal","90","5","20.299999999999997","79.7","7","50","legal","90","5","18.700000000000003","81.3","7","50","legal","90","5","22.200000000000003","77.8","7","50","legal","90","5","22.599999999999994","77.4","7","50","legal","90","5","21.700000000000003","78.3","7","50","legal","90","5","20.5","79.5","7","50","legal","90","5","23.5","76.5","7","50","legal","90","5","22.39999999999999","77.60000000000001","7","50","legal","90","5","18.30000000000001","81.69999999999999"
,"8","50","legal","90","5","19.099999999999994","80.9","8","50","legal","90","5","16.5","83.5","8","50","legal","90","5","14.400000000000006","85.6","8","50","legal","90","5","17.700000000000003","82.3","8","50","legal","90","5","17.5","82.5","8","50","legal","90","5","17.700000000000003","82.3","8","50","legal","90","5","16.10000000000001","83.89999999999999","8","50","legal","90","5","19","81","8","50","legal","90","5","18.10000000000001","81.89999999999999","8","50","legal","90","5","14.299999999999997","85.7"
,"9","50","legal","90","5","15.900000000000006","84.1","9","50","legal","90","5","13","87","9","50","legal","90","5","10.900000000000006","89.1","9","50","legal","90","5","13.799999999999997","86.2","9","50","legal","90","5","14","86","9","50","legal","90","5","13.599999999999994","86.4","9","50","legal","90","5","11.799999999999997","88.2","9","50","legal","90","5","14.600000000000009","85.39999999999999","9","50","legal","90","5","14.200000000000003","85.8","9","50","legal","90","5","12.200000000000003","87.8"
,"10","50","legal","90","5","12.5","87.5","10","50","legal","90","5","11.099999999999994","88.9","10","50","legal","90","5","8.099999999999994","91.9","10","50","legal","90","5","11.200000000000003","88.8","10","50","legal","90","5","11.400000000000006","88.6","10","50","legal","90","5","11.5","88.5","10","50","legal","90","5","9.299999999999997","90.7","10","50","legal","90","5","12.299999999999997","87.7","10","50","legal","90","5","11.5","88.5","10","50","legal","90","5","9","91"
,"11","50","legal","90","5","18.89999999999999","81.10000000000001","11","50","legal","90","5","17.10000000000001","82.89999999999999","11","50","legal","90","5","15.600000000000009","84.39999999999999","11","50","legal","90","5","17.60000000000001","82.39999999999999","11","50","legal","90","5","18.30000000000001","81.69999999999999","11","50","legal","90","5","17.5","82.5","11","50","legal","90","5","16.200000000000003","83.8","11","50","legal","90","5","18.60000000000001","81.39999999999999","11","50","legal","90","5","18","82","11","50","legal","90","5","16","84"
,"12","50","legal","90","5","14","86","12","50","legal","90","5","12.900000000000006","87.1","12","50","legal","90","5","11.5","88.5","12","50","legal","90","5","13","87","12","50","legal","90","5","14.099999999999994","85.9","12","50","legal","90","5","14.099999999999994","85.9","12","50","legal","90","5","11.900000000000006","88.1","12","50","legal","90","5","14.5","85.5","12","50","legal","90","5","14","86","12","50","legal","90","5","12.5","87.5"
,"13","50","legal","90","5","10.900000000000006","89.1","13","50","legal","90","5","10.299999999999997","89.7","13","50","legal","90","5","8.899999999999991","91.10000000000001","13","50","legal","90","5","10.299999999999997","89.7","13","50","legal","90","5","11.799999999999997","88.2","13","50","legal","90","5","10.399999999999991","89.60000000000001","13","50","legal","90","5","8.899999999999991","91.10000000000001","13","50","legal","90","5","10.700000000000003","89.3","13","50","legal","90","5","10.799999999999997","89.2","13","50","legal","90","5","9.700000000000003","90.3"
,"14","50","legal","90","5","8.399999999999991","91.60000000000001","14","50","legal","90","5","8","92","14","50","legal","90","5","7.199999999999989","92.80000000000001","14","50","legal","90","5","7.799999999999997","92.2","14","50","legal","90","5","9.099999999999994","90.9","14","50","legal","90","5","7.799999999999997","92.2","14","50","legal","90","5","7.099999999999994","92.9","14","50","legal","90","5","8.399999999999991","91.60000000000001","14","50","legal","90","5","8.200000000000003","91.8","14","50","legal","90","5","7.799999999999997","92.2"
,"15","50","legal","90","5","6.5","93.5","15","50","legal","90","5","6.699999999999989","93.30000000000001","15","50","legal","90","5","5.300000000000011","94.69999999999999","15","50","legal","90","5","6.3999999999999915","93.60000000000001","15","50","legal","90","5","7.199999999999989","92.80000000000001","15","50","legal","90","5","6","94","15","50","legal","90","5","6.799999999999997","93.2","15","50","legal","90","5","7.099999999999994","92.9","15","50","legal","90","5","6.200000000000003","93.8","15","50","legal","90","5","6.200000000000003","93.8"
,"16","50","legal","90","5","14.700000000000003","85.3","16","50","legal","90","5","14.099999999999994","85.9","16","50","legal","90","5","13.5","86.5","16","50","legal","90","5","14","86","16","50","legal","90","5","14.299999999999997","85.7","16","50","legal","90","5","14.099999999999994","85.9","16","50","legal","90","5","15","85","16","50","legal","90","5","14.700000000000003","85.3","16","50","legal","90","5","13.400000000000006","86.6","16","50","legal","90","5","13.900000000000006","86.1"
,"17","50","legal","90","5","11.5","88.5","17","50","legal","90","5","10.399999999999991","89.60000000000001","17","50","legal","90","5","9.899999999999991","90.10000000000001","17","50","legal","90","5","10","90","17","50","legal","90","5","9.599999999999994","90.4","17","50","legal","90","5","10","90","17","50","legal","90","5","10.799999999999997","89.2","17","50","legal","90","5","11.700000000000003","88.3","17","50","legal","90","5","9.599999999999994","90.4","17","50","legal","90","5","11.099999999999994","88.9"
,"18","50","legal","90","5","9.200000000000003","90.8","18","50","legal","90","5","8","92","18","50","legal","90","5","7.8999999999999915","92.10000000000001","18","50","legal","90","5","8","92","18","50","legal","90","5","7.599999999999994","92.4","18","50","legal","90","5","7.299999999999997","92.7","18","50","legal","90","5","7.699999999999989","92.30000000000001","18","50","legal","90","5","9.299999999999997","90.7","18","50","legal","90","5","7.599999999999994","92.4","18","50","legal","90","5","8.399999999999991","91.60000000000001"
,"19","50","legal","90","5","7.3999999999999915","92.60000000000001","19","50","legal","90","5","6","94","19","50","legal","90","5","6.5","93.5","19","50","legal","90","5","6.299999999999997","93.7","19","50","legal","90","5","5.900000000000006","94.1","19","50","legal","90","5","5.800000000000011","94.19999999999999","19","50","legal","90","5","5.6000000000000085","94.39999999999999","19","50","legal","90","5","7.199999999999989","92.80000000000001","19","50","legal","90","5","6.200000000000003","93.8","19","50","legal","90","5","6","94"
,"20","50","legal","90","5","5.800000000000011","94.19999999999999","20","50","legal","90","5","4.400000000000006","95.6","20","50","legal","90","5","4.700000000000003","95.3","20","50","legal","90","5","4.800000000000011","95.19999999999999","20","50","legal","90","5","4.900000000000006","95.1","20","50","legal","90","5","4.700000000000003","95.3","20","50","legal","90","5","3.799999999999997","96.2","20","50","legal","90","5","5.700000000000003","94.3","20","50","legal","90","5","4.5","95.5","20","50","legal","90","5","4.400000000000006","95.6"
,"21","50","legal","90","5","13.599999999999994","86.4","21","50","legal","90","5","12.299999999999997","87.7","21","50","legal","90","5","12.799999999999997","87.2","21","50","legal","90","5","12.200000000000003","87.8","21","50","legal","90","5","12.200000000000003","87.8","21","50","legal","90","5","12.599999999999994","87.4","21","50","legal","90","5","12.299999999999997","87.7","21","50","legal","90","5","13.599999999999994","86.4","21","50","legal","90","5","12.799999999999997","87.2","21","50","legal","90","5","12.200000000000003","87.8"
,"22","50","legal","90","5","10.200000000000003","89.8","22","50","legal","90","5","9.099999999999994","90.9","22","50","legal","90","5","10.099999999999994","89.9","22","50","legal","90","5","8.700000000000003","91.3","22","50","legal","90","5","9.399999999999991","90.60000000000001","22","50","legal","90","5","10.299999999999997","89.7","22","50","legal","90","5","8.5","91.5","22","50","legal","90","5","9.700000000000003","90.3","22","50","legal","90","5","10.099999999999994","89.9","22","50","legal","90","5","8.899999999999991","91.10000000000001"
,"23","50","legal","90","5","8.099999999999994","91.9","23","50","legal","90","5","6.200000000000003","93.8","23","50","legal","90","5","8","92","23","50","legal","90","5","6.1000000000000085","93.89999999999999","23","50","legal","90","5","6.8999999999999915","93.10000000000001","23","50","legal","90","5","8.200000000000003","91.8","23","50","legal","90","5","6.200000000000003","93.8","23","50","legal","90","5","7.599999999999994","92.4","23","50","legal","90","5","7.699999999999989","92.30000000000001","23","50","legal","90","5","6.799999999999997","93.2"
,"24","50","legal","90","5","5.900000000000006","94.1","24","50","legal","90","5","5.1000000000000085","94.89999999999999","24","50","legal","90","5","6","94","24","50","legal","90","5","4.5","95.5","24","50","legal","90","5","5.200000000000003","94.8","24","50","legal","90","5","6.1000000000000085","93.89999999999999","24","50","legal","90","5","4.400000000000006","95.6","24","50","legal","90","5","6.599999999999994","93.4","24","50","legal","90","5","5.800000000000011","94.19999999999999","24","50","legal","90","5","5","95"
,"25","50","legal","90","5","4.6000000000000085","95.39999999999999","25","50","legal","90","5","3.799999999999997","96.2","25","50","legal","90","5","4.5","95.5","25","50","legal","90","5","3.4000000000000057","96.6","25","50","legal","90","5","4.1000000000000085","95.89999999999999","25","50","legal","90","5","4.6000000000000085","95.39999999999999","25","50","legal","90","5","3.4000000000000057","96.6","25","50","legal","90","5","5.400000000000006","94.6","25","50","legal","90","5","4.400000000000006","95.6","25","50","legal","90","5","3.700000000000003","96.3"
,"26","50","legal","90","5","12.700000000000003","87.3","26","50","legal","90","5","12","88","26","50","legal","90","5","12.5","87.5","26","50","legal","90","5","11.299999999999997","88.7","26","50","legal","90","5","12.099999999999994","87.9","26","50","legal","90","5","12.700000000000003","87.3","26","50","legal","90","5","11.799999999999997","88.2","26","50","legal","90","5","13.599999999999994","86.4","26","50","legal","90","5","12.200000000000003","87.8","26","50","legal","90","5","11.900000000000006","88.1"
,"27","50","legal","90","5","9.799999999999997","90.2","27","50","legal","90","5","9.299999999999997","90.7","27","50","legal","90","5","8.799999999999997","91.2","27","50","legal","90","5","8.799999999999997","91.2","27","50","legal","90","5","8.700000000000003","91.3","27","50","legal","90","5","10.099999999999994","89.9","27","50","legal","90","5","7.8999999999999915","92.10000000000001","27","50","legal","90","5","9.799999999999997","90.2","27","50","legal","90","5","9.399999999999991","90.60000000000001","27","50","legal","90","5","9.299999999999997","90.7"
,"28","50","legal","90","5","7.699999999999989","92.30000000000001","28","50","legal","90","5","7.099999999999994","92.9","28","50","legal","90","5","7.199999999999989","92.80000000000001","28","50","legal","90","5","6.299999999999997","93.7","28","50","legal","90","5","6","94","28","50","legal","90","5","7.199999999999989","92.80000000000001","28","50","legal","90","5","5.6000000000000085","94.39999999999999","28","50","legal","90","5","6.3999999999999915","93.60000000000001","28","50","legal","90","5","6.799999999999997","93.2","28","50","legal","90","5","6.599999999999994","93.4"
,"29","50","legal","90","5","5.5","94.5","29","50","legal","90","5","5.400000000000006","94.6","29","50","legal","90","5","5.6000000000000085","94.39999999999999","29","50","legal","90","5","5.5","94.5","29","50","legal","90","5","4.6000000000000085","95.39999999999999","29","50","legal","90","5","5.1000000000000085","94.89999999999999","29","50","legal","90","5","4.299999999999997","95.7","29","50","legal","90","5","4.6000000000000085","95.39999999999999","29","50","legal","90","5","4.900000000000006","95.1","29","50","legal","90","5","4.800000000000011","95.19999999999999"
,"30","50","legal","90","5","3.5","96.5","30","50","legal","90","5","4.1000000000000085","95.89999999999999","30","50","legal","90","5","4.400000000000006","95.6","30","50","legal","90","5","4.5","95.5","30","50","legal","90","5","3.4000000000000057","96.6","30","50","legal","90","5","4","96","30","50","legal","90","5","3.200000000000003","96.8","30","50","legal","90","5","4.200000000000003","95.8","30","50","legal","90","5","4.200000000000003","95.8","30","50","legal","90","5","3.700000000000003","96.3"
,"31","50","legal","90","5","11.599999999999994","88.4","31","50","legal","90","5","12","88","31","50","legal","90","5","12.400000000000006","87.6","31","50","legal","90","5","12.700000000000003","87.3","31","50","legal","90","5","11.099999999999994","88.9","31","50","legal","90","5","11.900000000000006","88.1","31","50","legal","90","5","11.700000000000003","88.3","31","50","legal","90","5","12.099999999999994","87.9","31","50","legal","90","5","12.299999999999997","87.7","31","50","legal","90","5","11.700000000000003","88.3"
,"32","50","legal","90","5","8.399999999999991","91.60000000000001","32","50","legal","90","5","7.599999999999994","92.4","32","50","legal","90","5","8.599999999999994","91.4","32","50","legal","90","5","9.200000000000003","90.8","32","50","legal","90","5","8.399999999999991","91.60000000000001","32","50","legal","90","5","8.299999999999997","91.7","32","50","legal","90","5","9.099999999999994","90.9","32","50","legal","90","5","8.599999999999994","91.4","32","50","legal","90","5","8.5","91.5","32","50","legal","90","5","8.5","91.5"
,"33","50","legal","90","5","5.800000000000011","94.19999999999999","33","50","legal","90","5","5.400000000000006","94.6","33","50","legal","90","5","6","94","33","50","legal","90","5","7","93","33","50","legal","90","5","6.200000000000003","93.8","33","50","legal","90","5","6.299999999999997","93.7","33","50","legal","90","5","7.099999999999994","92.9","33","50","legal","90","5","6.599999999999994","93.4","33","50","legal","90","5","6.699999999999989","93.30000000000001","33","50","legal","90","5","6","94"
,"34","50","legal","90","5","4.800000000000011","95.19999999999999","34","50","legal","90","5","4.1000000000000085","95.89999999999999","34","50","legal","90","5","4.1000000000000085","95.89999999999999","34","50","legal","90","5","5.800000000000011","94.19999999999999","34","50","legal","90","5","3.799999999999997","96.2","34","50","legal","90","5","4.1000000000000085","95.89999999999999","34","50","legal","90","5","5.700000000000003","94.3","34","50","legal","90","5","5.1000000000000085","94.89999999999999","34","50","legal","90","5","5","95","34","50","legal","90","5","4.900000000000006","95.1"
,"35","50","legal","90","5","3.299999999999997","96.7","35","50","legal","90","5","3.4000000000000057","96.6","35","50","legal","90","5","3.200000000000003","96.8","35","50","legal","90","5","4","96","35","50","legal","90","5","3.200000000000003","96.8","35","50","legal","90","5","3.5","96.5","35","50","legal","90","5","4.5","95.5","35","50","legal","90","5","4.400000000000006","95.6","35","50","legal","90","5","3.9000000000000057","96.1","35","50","legal","90","5","3.700000000000003","96.3"
,"36","50","legal","90","5","11.799999999999997","88.2","36","50","legal","90","5","12","88","36","50","legal","90","5","11.400000000000006","88.6","36","50","legal","90","5","12.200000000000003","87.8","36","50","legal","90","5","11.5","88.5","36","50","legal","90","5","11.5","88.5","36","50","legal","90","5","12.700000000000003","87.3","36","50","legal","90","5","12.400000000000006","87.6","36","50","legal","90","5","11.799999999999997","88.2","36","50","legal","90","5","12.099999999999994","87.9"
,"37","50","legal","90","5","9.299999999999997","90.7","37","50","legal","90","5","8.200000000000003","91.8","37","50","legal","90","5","8.299999999999997","91.7","37","50","legal","90","5","9.599999999999994","90.4","37","50","legal","90","5","9.200000000000003","90.8","37","50","legal","90","5","8.5","91.5","37","50","legal","90","5","8.700000000000003","91.3","37","50","legal","90","5","10.399999999999991","89.60000000000001","37","50","legal","90","5","8.200000000000003","91.8","37","50","legal","90","5","8.399999999999991","91.60000000000001"
,"38","50","legal","90","5","7.299999999999997","92.7","38","50","legal","90","5","5.900000000000006","94.1","38","50","legal","90","5","6.200000000000003","93.8","38","50","legal","90","5","6.799999999999997","93.2","38","50","legal","90","5","6.8999999999999915","93.10000000000001","38","50","legal","90","5","6.200000000000003","93.8","38","50","legal","90","5","6.799999999999997","93.2","38","50","legal","90","5","7.8999999999999915","92.10000000000001","38","50","legal","90","5","5.900000000000006","94.1","38","50","legal","90","5","6.599999999999994","93.4"
,"39","50","legal","90","5","6.5","93.5","39","50","legal","90","5","4.6000000000000085","95.39999999999999","39","50","legal","90","5","4.400000000000006","95.6","39","50","legal","90","5","5.400000000000006","94.6","39","50","legal","90","5","3.9000000000000057","96.1","39","50","legal","90","5","4.400000000000006","95.6","39","50","legal","90","5","5.200000000000003","94.8","39","50","legal","90","5","6.3999999999999915","93.60000000000001","39","50","legal","90","5","4.700000000000003","95.3","39","50","legal","90","5","4.6000000000000085","95.39999999999999"
,"40","50","legal","90","5","5.200000000000003","94.8","40","50","legal","90","5","3.5","96.5","40","50","legal","90","5","3.5","96.5","40","50","legal","90","5","4.6000000000000085","95.39999999999999","40","50","legal","90","5","2.9000000000000057","97.1","40","50","legal","90","5","3.299999999999997","96.7","40","50","legal","90","5","3.799999999999997","96.2","40","50","legal","90","5","5.6000000000000085","94.39999999999999","40","50","legal","90","5","3.9000000000000057","96.1","40","50","legal","90","5","4","96"
,"41","50","legal","90","5","12.400000000000006","87.6","41","50","legal","90","5","11.599999999999994","88.4","41","50","legal","90","5","11.799999999999997","88.2","41","50","legal","90","5","12.700000000000003","87.3","41","50","legal","90","5","11.299999999999997","88.7","41","50","legal","90","5","11.900000000000006","88.1","41","50","legal","90","5","11.5","88.5","41","50","legal","90","5","13.5","86.5","41","50","legal","90","5","12.099999999999994","87.9","41","50","legal","90","5","12.400000000000006","87.6"
,"42","50","legal","90","5","9.099999999999994","90.9","42","50","legal","90","5","8.099999999999994","91.9","42","50","legal","90","5","8.799999999999997","91.2","42","50","legal","90","5","9.899999999999991","90.10000000000001","42","50","legal","90","5","8","92","42","50","legal","90","5","8.5","91.5","42","50","legal","90","5","8.899999999999991","91.10000000000001","42","50","legal","90","5","9.799999999999997","90.2","42","50","legal","90","5","9.099999999999994","90.9","42","50","legal","90","5","9.099999999999994","90.9"
,"43","50","legal","90","5","6.8999999999999915","93.10000000000001","43","50","legal","90","5","5.6000000000000085","94.39999999999999","43","50","legal","90","5","7.599999999999994","92.4","43","50","legal","90","5","7.799999999999997","92.2","43","50","legal","90","5","5.400000000000006","94.6","43","50","legal","90","5","6.3999999999999915","93.60000000000001","43","50","legal","90","5","7.199999999999989","92.80000000000001","43","50","legal","90","5","7.5","92.5","43","50","legal","90","5","7","93","43","50","legal","90","5","6.5","93.5"
,"44","50","legal","90","5","5.300000000000011","94.69999999999999","44","50","legal","90","5","4.5","95.5","44","50","legal","90","5","6.1000000000000085","93.89999999999999","44","50","legal","90","5","5.5","94.5","44","50","legal","90","5","3.9000000000000057","96.1","44","50","legal","90","5","5.1000000000000085","94.89999999999999","44","50","legal","90","5","5.800000000000011","94.19999999999999","44","50","legal","90","5","5.700000000000003","94.3","44","50","legal","90","5","5.300000000000011","94.69999999999999","44","50","legal","90","5","5.300000000000011","94.69999999999999"
,"45","50","legal","90","5","4","96","45","50","legal","90","5","3.200000000000003","96.8","45","50","legal","90","5","5.300000000000011","94.69999999999999","45","50","legal","90","5","4.5","95.5","45","50","legal","90","5","2.9000000000000057","97.1","45","50","legal","90","5","4","96","45","50","legal","90","5","4.6000000000000085","95.39999999999999","45","50","legal","90","5","4.400000000000006","95.6","45","50","legal","90","5","4.400000000000006","95.6","45","50","legal","90","5","4.1000000000000085","95.89999999999999"
,"46","50","legal","90","5","12.099999999999994","87.9","46","50","legal","90","5","12","88","46","50","legal","90","5","13.400000000000006","86.6","46","50","legal","90","5","12.599999999999994","87.4","46","50","legal","90","5","11","89","46","50","legal","90","5","12.5","87.5","46","50","legal","90","5","12.799999999999997","87.2","46","50","legal","90","5","12.700000000000003","87.3","46","50","legal","90","5","12.099999999999994","87.9","46","50","legal","90","5","11.799999999999997","88.2"
,"47","50","legal","90","5","8.5","91.5","47","50","legal","90","5","8.899999999999991","91.10000000000001","47","50","legal","90","5","10.5","89.5","47","50","legal","90","5","9.899999999999991","90.10000000000001","47","50","legal","90","5","8","92","47","50","legal","90","5","8.399999999999991","91.60000000000001","47","50","legal","90","5","10","90","47","50","legal","90","5","8.899999999999991","91.10000000000001","47","50","legal","90","5","9.599999999999994","90.4","47","50","legal","90","5","8.099999999999994","91.9"
