,"1","10","platform","80","100","87.7","12.3","1","10","platform","80","100","88.8","11.200000000000001","1","10","platform","80","100","88.4","11.600000000000001","1","10","platform","80","100","87.7","12.3","1","10","platform","80","100","88.4","11.600000000000001","1","10","platform","80","100","87.9","12.1","1","10","platform","80","100","87.9","12.1","1","10","platform","80","100","87.9","12.1","1","10","platform","80","100","86.8","13.200000000000001","1","10","platform","80","100","87.8","12.2"
,"2","10","platform","80","100","84.5","15.5","2","10","platform","80","100","85.3","14.7","2","10","platform","80","100","85.2","14.799999999999999","2","10","platform","80","100","85.6","14.399999999999999","2","10","platform","80","100","85","15","2","10","platform","80","100","84.7","15.299999999999999","2","10","platform","80","100","84.4","15.6","2","10","platform","80","100","84.2","15.8","2","10","platform","80","100","83.6","16.400000000000002","2","10","platform","80","100","84.8","15.2"
,"3","10","platform","80","100","81.7","18.3","3","10","platform","80","100","82.7","17.299999999999997","3","10","platform","80","100","79.7","20.3","3","10","platform","80","100","80.7","19.3","3","10","platform","80","100","81.4","18.6","3","10","platform","80","100","80.8","19.2","3","10","platform","80","100","79.4","20.599999999999998","3","10","platform","80","100","79.6","20.4","3","10","platform","80","100","78.2","21.8","3","10","platform","80","100","81.4","18.6"
,"4","10","platform","80","100","76.8","23.200000000000003","4","10","platform","80","100","77.5","22.5","4","10","platform","80","100","74.7","25.3","4","10","platform","80","100","77.8","22.2","4","10","platform","80","100","78.1","21.9","4","10","platform","80","100","76.6","23.400000000000002","4","10","platform","80","100","72.8","27.200000000000003","4","10","platform","80","100","75.8","24.2","4","10","platform","80","100","74.2","25.8","4","10","platform","80","100","78.5","21.5"
,"5","10","platform","80","100","71.4","28.599999999999998","5","10","platform","80","100","71.4","28.599999999999998","5","10","platform","80","100","67.8","32.2","5","10","platform","80","100","73.5","26.5","5","10","platform","80","100","72.19999999999999","27.800000000000004","5","10","platform","80","100","71.5","28.499999999999996","5","10","platform","80","100","68.8","31.2","5","10","platform","80","100","70.9","29.099999999999998","5","10","platform","80","100","67.4","32.6","5","10","platform","80","100","74.4","25.6"
,"6","10","platform","80","100","67.4","32.6","6","10","platform","80","100","65.69999999999999","34.300000000000004","6","10","platform","80","100","63.4","36.6","6","10","platform","80","100","67.69999999999999","32.300000000000004","6","10","platform","80","100","67.3","32.7","6","10","platform","80","100","66.4","33.6","6","10","platform","80","100","63","37","6","10","platform","80","100","65.69999999999999","34.300000000000004","6","10","platform","80","100","61.6","38.4","6","10","platform","80","100","69.1","30.9"
,"7","10","platform","80","100","62.9","37.1","7","10","platform","80","100","60.699999999999996","39.300000000000004","7","10","platform","80","100","60.8","39.2","7","10","platform","80","100","62.9","37.1","7","10","platform","80","100","61.9","38.1","7","10","platform","80","100","60.9","39.1","7","10","platform","80","100","57.9","42.1","7","10","platform","80","100","59.599999999999994","40.400000000000006","7","10","platform","80","100","57.7","42.3","7","10","platform","80","100","65","35"
,"8","10","platform","80","100","59","41","8","10","platform","80","100","56.1","43.9","8","10","platform","80","100","56.1","43.9","8","10","platform","80","100","57.7","42.3","8","10","platform","80","100","58","42","8","10","platform","80","100","57.2","42.8","8","10","platform","80","100","54","46","8","10","platform","80","100","55","45","8","10","platform","80","100","54.5","45.5","8","10","platform","80","100","61.8","38.2"
,"9","10","platform","80","100","53.1","46.9","9","10","platform","80","100","51.4","48.6","9","10","platform","80","100","52.800000000000004","47.199999999999996","9","10","platform","80","100","51.9","48.1","9","10","platform","80","100","52.2","47.8","9","10","platform","80","100","54.5","45.5","9","10","platform","80","100","50.2","49.8","9","10","platform","80","100","50.2","49.8","9","10","platform","80","100","51","49","9","10","platform","80","100","57.4","42.6"
,"10","10","platform","80","100","49.6","50.4","10","10","platform","80","100","48.3","51.7","10","10","platform","80","100","47.699999999999996","52.300000000000004","10","10","platform","80","100","47.699999999999996","52.300000000000004","10","10","platform","80","100","49.1","50.9","10","10","platform","80","100","49.2","50.8","10","10","platform","80","100","47.4","52.6","10","10","platform","80","100","45.49999999999999","54.50000000000001","10","10","platform","80","100","47.099999999999994","52.900000000000006","10","10","platform","80","100","53","47"
,"11","10","platform","80","100","45.9","54.1","11","10","platform","80","100","45.099999999999994","54.900000000000006","11","10","platform","80","100","46.099999999999994","53.900000000000006","11","10","platform","80","100","45.599999999999994","54.400000000000006","11","10","platform","80","100","45.599999999999994","54.400000000000006","11","10","platform","80","100","45.699999999999996","54.300000000000004","11","10","platform","80","100","44.8","55.2","11","10","platform","80","100","42.800000000000004","57.199999999999996","11","10","platform","80","100","45.8","54.2","11","10","platform","80","100","50.1","49.9"
,"12","10","platform","80","100","43.00000000000001","56.99999999999999","12","10","platform","80","100","41.1","58.9","12","10","platform","80","100","43.50000000000001","56.49999999999999","12","10","platform","80","100","43.300000000000004","56.699999999999996","12","10","platform","80","100","43.50000000000001","56.49999999999999","12","10","platform","80","100","43.00000000000001","56.99999999999999","12","10","platform","80","100","43.00000000000001","56.99999999999999","12","10","platform","80","100","40.1","59.9","12","10","platform","80","100","42.50000000000001","57.49999999999999","12","10","platform","80","100","47.099999999999994","52.900000000000006"
,"13","10","platform","80","100","41.1","58.9","13","10","platform","80","100","39.800000000000004","60.199999999999996","13","10","platform","80","100","40.300000000000004","59.699999999999996","13","10","platform","80","100","40","60","13","10","platform","80","100","40.400000000000006","59.599999999999994","13","10","platform","80","100","39.7","60.3","13","10","platform","80","100","41.7","58.3","13","10","platform","80","100","37.6","62.4","13","10","platform","80","100","39.4","60.6","13","10","platform","80","100","46.4","53.6"
,"14","10","platform","80","100","38.6","61.4","14","10","platform","80","100","38.6","61.4","14","10","platform","80","100","39.900000000000006","60.099999999999994","14","10","platform","80","100","36.9","63.1","14","10","platform","80","100","38.9","61.1","14","10","platform","80","100","39.300000000000004","60.699999999999996","14","10","platform","80","100","41.5","58.5","14","10","platform","80","100","36.6","63.4","14","10","platform","80","100","39.1","60.9","14","10","platform","80","100","43.400000000000006","56.599999999999994"
,"15","10","platform","80","100","37.2","62.8","15","10","platform","80","100","36.9","63.1","15","10","platform","80","100","37.1","62.9","15","10","platform","80","100","36.4","63.6","15","10","platform","80","100","37.9","62.1","15","10","platform","80","100","37.8","62.2","15","10","platform","80","100","39.2","60.8","15","10","platform","80","100","34.8","65.2","15","10","platform","80","100","38","62","15","10","platform","80","100","40.900000000000006","59.099999999999994"
,"16","10","platform","80","100","36.1","63.9","16","10","platform","80","100","36.3","63.7","16","10","platform","80","100","37.2","62.8","16","10","platform","80","100","35.099999999999994","64.9","16","10","platform","80","100","35.599999999999994","64.4","16","10","platform","80","100","36.5","63.5","16","10","platform","80","100","37","63","16","10","platform","80","100","34.2","65.8","16","10","platform","80","100","35","65","16","10","platform","80","100","37.5","62.5"
,"17","10","platform","80","100","35.599999999999994","64.4","17","10","platform","80","100","35.3","64.7","17","10","platform","80","100","35.099999999999994","64.9","17","10","platform","80","100","35.2","64.8","17","10","platform","80","100","33.89999999999999","66.10000000000001","17","10","platform","80","100","33.599999999999994","66.4","17","10","platform","80","100","35.599999999999994","64.4","17","10","platform","80","100","33.89999999999999","66.10000000000001","17","10","platform","80","100","34.89999999999999","65.10000000000001","17","10","platform","80","100","36.4","63.6"
,"18","10","platform","80","100","33.7","66.3","18","10","platform","80","100","34.099999999999994","65.9","18","10","platform","80","100","35.900000000000006","64.1","18","10","platform","80","100","34.39999999999999","65.60000000000001","18","10","platform","80","100","31.39999999999999","68.60000000000001","18","10","platform","80","100","33.8","66.2","18","10","platform","80","100","32.69999999999999","67.30000000000001","18","10","platform","80","100","31.89999999999999","68.10000000000001","18","10","platform","80","100","33.599999999999994","66.4","18","10","platform","80","100","34.599999999999994","65.4"
,"19","10","platform","80","100","33.89999999999999","66.10000000000001","19","10","platform","80","100","33.8","66.2","19","10","platform","80","100","35.3","64.7","19","10","platform","80","100","33.599999999999994","66.4","19","10","platform","80","100","30.400000000000006","69.6","19","10","platform","80","100","31.89999999999999","68.10000000000001","19","10","platform","80","100","30.30000000000001","69.69999999999999","19","10","platform","80","100","31.599999999999994","68.4","19","10","platform","80","100","33","67","19","10","platform","80","100","34.2","65.8"
,"20","10","platform","80","100","33.2","66.8","20","10","platform","80","100","31.69999999999999","68.30000000000001","20","10","platform","80","100","34.8","65.2","20","10","platform","80","100","33","67","20","10","platform","80","100","30.400000000000006","69.6","20","10","platform","80","100","31.5","68.5","20","10","platform","80","100","29.5","70.5","20","10","platform","80","100","32.5","67.5","20","10","platform","80","100","31.69999999999999","68.30000000000001","20","10","platform","80","100","33.2","66.8"
,"21","10","platform","80","100","30.5","69.5","21","10","platform","80","100","31.69999999999999","68.30000000000001","21","10","platform","80","100","34","66","21","10","platform","80","100","31","69","21","10","platform","80","100","30.30000000000001","69.69999999999999","21","10","platform","80","100","31.200000000000003","68.8","21","10","platform","80","100","29.10000000000001","70.89999999999999","21","10","platform","80","100","31.69999999999999","68.30000000000001","21","10","platform","80","100","30.30000000000001","69.69999999999999","21","10","platform","80","100","33","67"
,"22","10","platform","80","100","30.5","69.5","22","10","platform","80","100","30.60000000000001","69.39999999999999","22","10","platform","80","100","32.89999999999999","67.10000000000001","22","10","platform","80","100","30.700000000000003","69.3","22","10","platform","80","100","30.900000000000006","69.1","22","10","platform","80","100","31.599999999999994","68.4","22","10","platform","80","100","28.60000000000001","71.39999999999999","22","10","platform","80","100","30.700000000000003","69.3","22","10","platform","80","100","30.900000000000006","69.1","22","10","platform","80","100","33.599999999999994","66.4"
,"23","10","platform","80","100","30.700000000000003","69.3","23","10","platform","80","100","30.5","69.5","23","10","platform","80","100","32.3","67.7","23","10","platform","80","100","30.700000000000003","69.3","23","10","platform","80","100","30.30000000000001","69.69999999999999","23","10","platform","80","100","30.5","69.5","23","10","platform","80","100","29.400000000000006","70.6","23","10","platform","80","100","30.900000000000006","69.1","23","10","platform","80","100","29.80000000000001","70.19999999999999","23","10","platform","80","100","32.19999999999999","67.80000000000001"
,"24","10","platform","80","100","30.900000000000006","69.1","24","10","platform","80","100","30","70","24","10","platform","80","100","31.89999999999999","68.10000000000001","24","10","platform","80","100","31","69","24","10","platform","80","100","31.5","68.5","24","10","platform","80","100","31.39999999999999","68.60000000000001","24","10","platform","80","100","29.60000000000001","70.39999999999999","24","10","platform","80","100","32.099999999999994","67.9","24","10","platform","80","100","29.900000000000006","70.1","24","10","platform","80","100","31.10000000000001","68.89999999999999"
,"25","10","platform","80","100","30","70","25","10","platform","80","100","31.5","68.5","25","10","platform","80","100","29.900000000000006","70.1","25","10","platform","80","100","30.30000000000001","69.69999999999999","25","10","platform","80","100","31.89999999999999","68.10000000000001","25","10","platform","80","100","30.80000000000001","69.19999999999999","25","10","platform","80","100","30.200000000000003","69.8","25","10","platform","80","100","32.39999999999999","67.60000000000001","25","10","platform","80","100","30.200000000000003","69.8","25","10","platform","80","100","29.700000000000003","70.3"
,"26","10","platform","80","100","31","69","26","10","platform","80","100","30.700000000000003","69.3","26","10","platform","80","100","30.400000000000006","69.6","26","10","platform","80","100","29.80000000000001","70.19999999999999","26","10","platform","80","100","30.60000000000001","69.39999999999999","26","10","platform","80","100","30.200000000000003","69.8","26","10","platform","80","100","30","70","26","10","platform","80","100","32.39999999999999","67.60000000000001","26","10","platform","80","100","29.200000000000003","70.8","26","10","platform","80","100","30.200000000000003","69.8"
,"27","10","platform","80","100","30.200000000000003","69.8","27","10","platform","80","100","30.5","69.5","27","10","platform","80","100","30.200000000000003","69.8","27","10","platform","80","100","30","70","27","10","platform","80","100","27.700000000000003","72.3","27","10","platform","80","100","29.5","70.5","27","10","platform","80","100","30.60000000000001","69.39999999999999","27","10","platform","80","100","31.10000000000001","68.89999999999999","27","10","platform","80","100","28.900000000000006","71.1","27","10","platform","80","100","30.60000000000001","69.39999999999999"
,"28","10","platform","80","100","32.89999999999999","67.10000000000001","28","10","platform","80","100","30.400000000000006","69.6","28","10","platform","80","100","30.80000000000001","69.19999999999999","28","10","platform","80","100","29.700000000000003","70.3","28","10","platform","80","100","28.700000000000003","71.3","28","10","platform","80","100","30.10000000000001","69.89999999999999","28","10","platform","80","100","30.5","69.5","28","10","platform","80","100","31.599999999999994","68.4","28","10","platform","80","100","29.400000000000006","70.6","28","10","platform","80","100","31.10000000000001","68.89999999999999"
,"29","10","platform","80","100","32.69999999999999","67.30000000000001","29","10","platform","80","100","31.10000000000001","68.89999999999999","29","10","platform","80","100","31.10000000000001","68.89999999999999","29","10","platform","80","100","30.30000000000001","69.69999999999999","29","10","platform","80","100","28.10000000000001","71.89999999999999","29","10","platform","80","100","29.700000000000003","70.3","29","10","platform","80","100","29.200000000000003","70.8","29","10","platform","80","100","30.30000000000001","69.69999999999999","29","10","platform","80","100","31.799999999999997","68.2","29","10","platform","80","100","30.400000000000006","69.6"
,"30","10","platform","80","100","32.19999999999999","67.80000000000001","30","10","platform","80","100","31.799999999999997","68.2","30","10","platform","80","100","29.700000000000003","70.3","30","10","platform","80","100","29.900000000000006","70.1","30","10","platform","80","100","27.5","72.5","30","10","platform","80","100","29.200000000000003","70.8","30","10","platform","80","100","30","70","30","10","platform","80","100","31.10000000000001","68.89999999999999","30","10","platform","80","100","31.200000000000003","68.8","30","10","platform","80","100","30.80000000000001","69.19999999999999"
,"31","10","platform","80","100","31.5","68.5","31","10","platform","80","100","31","69","31","10","platform","80","100","30.400000000000006","69.6","31","10","platform","80","100","29.299999999999997","70.7","31","10","platform","80","100","27.60000000000001","72.39999999999999","31","10","platform","80","100","30.5","69.5","31","10","platform","80","100","29.80000000000001","70.19999999999999","31","10","platform","80","100","30.700000000000003","69.3","31","10","platform","80","100","30.60000000000001","69.39999999999999","31","10","platform","80","100","30.900000000000006","69.1"
,"32","10","platform","80","100","31.69999999999999","68.30000000000001","32","10","platform","80","100","29.900000000000006","70.1","32","10","platform","80","100","30.900000000000006","69.1","32","10","platform","80","100","29.200000000000003","70.8","32","10","platform","80","100","29.5","70.5","32","10","platform","80","100","30.30000000000001","69.69999999999999","32","10","platform","80","100","29.700000000000003","70.3","32","10","platform","80","100","30.10000000000001","69.89999999999999","32","10","platform","80","100","29.900000000000006","70.1","32","10","platform","80","100","30.80000000000001","69.19999999999999"
,"33","10","platform","80","100","30.200000000000003","69.8","33","10","platform","80","100","30.700000000000003","69.3","33","10","platform","80","100","30.80000000000001","69.19999999999999","33","10","platform","80","100","29.299999999999997","70.7","33","10","platform","80","100","30.30000000000001","69.69999999999999","33","10","platform","80","100","30.400000000000006","69.6","33","10","platform","80","100","28.60000000000001","71.39999999999999","33","10","platform","80","100","31.599999999999994","68.4","33","10","platform","80","100","30.5","69.5","33","10","platform","80","100","31.69999999999999","68.30000000000001"
,"34","10","platform","80","100","30.200000000000003","69.8","34","10","platform","80","100","30.700000000000003","69.3","34","10","platform","80","100","30.5","69.5","34","10","platform","80","100","29.900000000000006","70.1","34","10","platform","80","100","30.200000000000003","69.8","34","10","platform","80","100","30.400000000000006","69.6","34","10","platform","80","100","30.700000000000003","69.3","34","10","platform","80","100","28.900000000000006","71.1","34","10","platform","80","100","31.599999999999994","68.4","34","10","platform","80","100","32.69999999999999","67.30000000000001"
,"35","10","platform","80","100","31.299999999999997","68.7","35","10","platform","80","100","29.200000000000003","70.8","35","10","platform","80","100","29.299999999999997","70.7","35","10","platform","80","100","30.400000000000006","69.6","35","10","platform","80","100","29.80000000000001","70.19999999999999","35","10","platform","80","100","30.10000000000001","69.89999999999999","35","10","platform","80","100","30.400000000000006","69.6","35","10","platform","80","100","27.5","72.5","35","10","platform","80","100","30.80000000000001","69.19999999999999","35","10","platform","80","100","32.5","67.5"
,"36","10","platform","80","100","30.80000000000001","69.19999999999999","36","10","platform","80","100","30.30000000000001","69.69999999999999","36","10","platform","80","100","30.5","69.5","36","10","platform","80","100","30.10000000000001","69.89999999999999","36","10","platform","80","100","30.30000000000001","69.69999999999999","36","10","platform","80","100","30.60000000000001","69.39999999999999","36","10","platform","80","100","29.80000000000001","70.19999999999999","36","10","platform","80","100","29.10000000000001","70.89999999999999","36","10","platform","80","100","31","69","36","10","platform","80","100","31.39999999999999","68.60000000000001"
,"37","10","platform","80","100","31.5","68.5","37","10","platform","80","100","30.200000000000003","69.8","37","10","platform","80","100","30.200000000000003","69.8","37","10","platform","80","100","29.5","70.5","37","10","platform","80","100","30.80000000000001","69.19999999999999","37","10","platform","80","100","30.30000000000001","69.69999999999999","37","10","platform","80","100","30","70","37","10","platform","80","100","29.10000000000001","70.89999999999999","37","10","platform","80","100","30.5","69.5","37","10","platform","80","100","30.10000000000001","69.89999999999999"
,"38","10","platform","80","100","30.700000000000003","69.3","38","10","platform","80","100","28.10000000000001","71.89999999999999","38","10","platform","80","100","30.900000000000006","69.1","38","10","platform","80","100","29.60000000000001","70.39999999999999","38","10","platform","80","100","29.900000000000006","70.1","38","10","platform","80","100","29.900000000000006","70.1","38","10","platform","80","100","29.900000000000006","70.1","38","10","platform","80","100","29.200000000000003","70.8","38","10","platform","80","100","30.80000000000001","69.19999999999999","38","10","platform","80","100","30.700000000000003","69.3"
,"39","10","platform","80","100","30.80000000000001","69.19999999999999","39","10","platform","80","100","27.700000000000003","72.3","39","10","platform","80","100","30.700000000000003","69.3","39","10","platform","80","100","29.400000000000006","70.6","39","10","platform","80","100","29.400000000000006","70.6","39","10","platform","80","100","29.900000000000006","70.1","39","10","platform","80","100","30.10000000000001","69.89999999999999","39","10","platform","80","100","28.900000000000006","71.1","39","10","platform","80","100","31.5","68.5","39","10","platform","80","100","30.80000000000001","69.19999999999999"
,"40","10","platform","80","100","31.200000000000003","68.8","40","10","platform","80","100","28.5","71.5","40","10","platform","80","100","30.400000000000006","69.6","40","10","platform","80","100","29","71","40","10","platform","80","100","29.80000000000001","70.19999999999999","40","10","platform","80","100","30.700000000000003","69.3","40","10","platform","80","100","30.900000000000006","69.1","40","10","platform","80","100","29.10000000000001","70.89999999999999","40","10","platform","80","100","32.89999999999999","67.10000000000001","40","10","platform","80","100","30.60000000000001","69.39999999999999"
,"41","10","platform","80","100","31.200000000000003","68.8","41","10","platform","80","100","29.200000000000003","70.8","41","10","platform","80","100","31.200000000000003","68.8","41","10","platform","80","100","28.900000000000006","71.1","41","10","platform","80","100","30.80000000000001","69.19999999999999","41","10","platform","80","100","30.5","69.5","41","10","platform","80","100","30.10000000000001","69.89999999999999","41","10","platform","80","100","29.200000000000003","70.8","41","10","platform","80","100","31.599999999999994","68.4","41","10","platform","80","100","31.39999999999999","68.60000000000001"
,"42","10","platform","80","100","31.599999999999994","68.4","42","10","platform","80","100","30.10000000000001","69.89999999999999","42","10","platform","80","100","30.700000000000003","69.3","42","10","platform","80","100","29.10000000000001","70.89999999999999","42","10","platform","80","100","31.10000000000001","68.89999999999999","42","10","platform","80","100","31.10000000000001","68.89999999999999","42","10","platform","80","100","29.700000000000003","70.3","42","10","platform","80","100","29.700000000000003","70.3","42","10","platform","80","100","32.19999999999999","67.80000000000001","42","10","platform","80","100","32.89999999999999","67.10000000000001"
,"43","10","platform","80","100","30.200000000000003","69.8","43","10","platform","80","100","29.299999999999997","70.7","43","10","platform","80","100","31.599999999999994","68.4","43","10","platform","80","100","29.5","70.5","43","10","platform","80","100","30.30000000000001","69.69999999999999","43","10","platform","80","100","31.299999999999997","68.7","43","10","platform","80","100","29.299999999999997","70.7","43","10","platform","80","100","30.200000000000003","69.8","43","10","platform","80","100","32.89999999999999","67.10000000000001","43","10","platform","80","100","31.5","68.5"
,"44","10","platform","80","100","29.900000000000006","70.1","44","10","platform","80","100","29.200000000000003","70.8","44","10","platform","80","100","30.400000000000006","69.6","44","10","platform","80","100","29.700000000000003","70.3","44","10","platform","80","100","29","71","44","10","platform","80","100","31.200000000000003","68.8","44","10","platform","80","100","29.60000000000001","70.39999999999999","44","10","platform","80","100","30.30000000000001","69.69999999999999","44","10","platform","80","100","31.599999999999994","68.4","44","10","platform","80","100","32.099999999999994","67.9"
,"45","10","platform","80","100","30.60000000000001","69.39999999999999","45","10","platform","80","100","29.900000000000006","70.1","45","10","platform","80","100","29.60000000000001","70.39999999999999","45","10","platform","80","100","29.60000000000001","70.39999999999999","45","10","platform","80","100","30.60000000000001","69.39999999999999","45","10","platform","80","100","30.30000000000001","69.69999999999999","45","10","platform","80","100","28.400000000000006","71.6","45","10","platform","80","100","28.900000000000006","71.1","45","10","platform","80","100","31.89999999999999","68.10000000000001","45","10","platform","80","100","32","68"
,"46","10","platform","80","100","30.10000000000001","69.89999999999999","46","10","platform","80","100","30.700000000000003","69.3","46","10","platform","80","100","31.39999999999999","68.60000000000001","46","10","platform","80","100","29.299999999999997","70.7","46","10","platform","80","100","29.10000000000001","70.89999999999999","46","10","platform","80","100","30.30000000000001","69.69999999999999","46","10","platform","80","100","28.299999999999997","71.7","46","10","platform","80","100","27.60000000000001","72.39999999999999","46","10","platform","80","100","32.599999999999994","67.4","46","10","platform","80","100","31.599999999999994","68.4"
,"47","10","platform","80","100","31.10000000000001","68.89999999999999","47","10","platform","80","100","30.60000000000001","69.39999999999999","47","10","platform","80","100","30.900000000000006","69.1","47","10","platform","80","100","28.400000000000006","71.6","47","10","platform","80","100","29.400000000000006","70.6","47","10","platform","80","100","30.30000000000001","69.69999999999999","47","10","platform","80","100","29.299999999999997","70.7","47","10","platform","80","100","28.700000000000003","71.3","47","10","platform","80","100","31.89999999999999","68.10000000000001","47","10","platform","80","100","32.099999999999994","67.9"
,"48","10","platform","80","100","30.30000000000001","69.69999999999999","48","10","platform","80","100","30.60000000000001","69.39999999999999","48","10","platform","80","100","31.39999999999999","68.60000000000001","48","10","platform","80","100","29","71","48","10","platform","80","100","30","70","48","10","platform","80","100","31.10000000000001","68.89999999999999","48","10","platform","80","100","28.900000000000006","71.1","48","10","platform","80","100","29.299999999999997","70.7","48","10","platform","80","100","31.599999999999994","68.4","48","10","platform","80","100","31.299999999999997","68.7"
