,"1","50","legal","60","10","48.4","51.6","1","50","legal","60","10","46.5","53.5","1","50","legal","60","10","47.199999999999996","52.800000000000004","1","50","legal","60","10","45.599999999999994","54.400000000000006","1","50","legal","60","10","48.1","51.9","1","50","legal","60","10","47.099999999999994","52.900000000000006","1","50","legal","60","10","48.3","51.7","1","50","legal","60","10","47.8","52.2","1","50","legal","60","10","48.699999999999996","51.300000000000004","1","50","legal","60","10","48.3","51.7"
,"2","50","legal","60","10","40.300000000000004","59.699999999999996","2","50","legal","60","10","37.5","62.5","2","50","legal","60","10","39.4","60.6","2","50","legal","60","10","36.8","63.2","2","50","legal","60","10","38.3","61.7","2","50","legal","60","10","38.4","61.6","2","50","legal","60","10","38.3","61.7","2","50","legal","60","10","40","60","2","50","legal","60","10","38.5","61.5","2","50","legal","60","10","39.1","60.9"
,"3","50","legal","60","10","32.3","67.7","3","50","legal","60","10","29.60000000000001","70.39999999999999","3","50","legal","60","10","31.39999999999999","68.60000000000001","3","50","legal","60","10","30","70","3","50","legal","60","10","31.799999999999997","68.2","3","50","legal","60","10","30.80000000000001","69.19999999999999","3","50","legal","60","10","29.900000000000006","70.1","3","50","legal","60","10","32.3","67.7","3","50","legal","60","10","30.200000000000003","69.8","3","50","legal","60","10","31.5","68.5"
,"4","50","legal","60","10","23.799999999999997","76.2","4","50","legal","60","10","25.200000000000003","74.8","4","50","legal","60","10","24.900000000000006","75.1","4","50","legal","60","10","24.299999999999997","75.7","4","50","legal","60","10","26.200000000000003","73.8","4","50","legal","60","10","24.700000000000003","75.3","4","50","legal","60","10","25.099999999999994","74.9","4","50","legal","60","10","24.799999999999997","75.2","4","50","legal","60","10","24","76","4","50","legal","60","10","25.799999999999997","74.2"
,"5","50","legal","60","10","20.89999999999999","79.10000000000001","5","50","legal","60","10","20.799999999999997","79.2","5","50","legal","60","10","20.39999999999999","79.60000000000001","5","50","legal","60","10","19.799999999999997","80.2","5","50","legal","60","10","21.799999999999997","78.2","5","50","legal","60","10","21.39999999999999","78.60000000000001","5","50","legal","60","10","19.89999999999999","80.10000000000001","5","50","legal","60","10","19.799999999999997","80.2","5","50","legal","60","10","18.60000000000001","81.39999999999999","5","50","legal","60","10","20.700000000000003","79.3"
,"6","50","legal","60","10","17.700000000000003","82.3","6","50","legal","60","10","16.799999999999997","83.2","6","50","legal","60","10","16.700000000000003","83.3","6","50","legal","60","10","16.200000000000003","83.8","6","50","legal","60","10","16.60000000000001","83.39999999999999","6","50","legal","60","10","17.900000000000006","82.1","6","50","legal","60","10","16","84","6","50","legal","60","10","16","84","6","50","legal","60","10","14.799999999999997","85.2","6","50","legal","60","10","17.400000000000006","82.6"
,"7","50","legal","60","10","13.799999999999997","86.2","7","50","legal","60","10","14.200000000000003","85.8","7","50","legal","60","10","13.099999999999994","86.9","7","50","legal","60","10","13.099999999999994","86.9","7","50","legal","60","10","13.400000000000006","86.6","7","50","legal","60","10","15","85","7","50","legal","60","10","11.799999999999997","88.2","7","50","legal","60","10","13","87","7","50","legal","60","10","11.400000000000006","88.6","7","50","legal","60","10","14.5","85.5"
,"8","50","legal","60","10","11","89","8","50","legal","60","10","11.5","88.5","8","50","legal","60","10","10.299999999999997","89.7","8","50","legal","60","10","10.399999999999991","89.60000000000001","8","50","legal","60","10","10.700000000000003","89.3","8","50","legal","60","10","11","89","8","50","legal","60","10","9.5","90.5","8","50","legal","60","10","10.099999999999994","89.9","8","50","legal","60","10","9.399999999999991","90.60000000000001","8","50","legal","60","10","11.599999999999994","88.4"
,"9","50","legal","60","10","8.5","91.5","9","50","legal","60","10","9.799999999999997","90.2","9","50","legal","60","10","8.700000000000003","91.3","9","50","legal","60","10","7.699999999999989","92.30000000000001","9","50","legal","60","10","8.799999999999997","91.2","9","50","legal","60","10","9.099999999999994","90.9","9","50","legal","60","10","7.599999999999994","92.4","9","50","legal","60","10","8.099999999999994","91.9","9","50","legal","60","10","7.199999999999989","92.80000000000001","9","50","legal","60","10","8.899999999999991","91.10000000000001"
,"10","50","legal","60","10","7.3999999999999915","92.60000000000001","10","50","legal","60","10","8","92","10","50","legal","60","10","7","93","10","50","legal","60","10","6.1000000000000085","93.89999999999999","10","50","legal","60","10","7.199999999999989","92.80000000000001","10","50","legal","60","10","7.799999999999997","92.2","10","50","legal","60","10","6.1000000000000085","93.89999999999999","10","50","legal","60","10","6.299999999999997","93.7","10","50","legal","60","10","5.700000000000003","94.3","10","50","legal","60","10","7.5","92.5"
,"11","50","legal","60","10","12.700000000000003","87.3","11","50","legal","60","10","11.900000000000006","88.1","11","50","legal","60","10","11","89","11","50","legal","60","10","11.200000000000003","88.8","11","50","legal","60","10","11","89","11","50","legal","60","10","12","88","11","50","legal","60","10","10.799999999999997","89.2","11","50","legal","60","10","10.799999999999997","89.2","11","50","legal","60","10","10.599999999999994","89.4","11","50","legal","60","10","12.5","87.5"
,"12","50","legal","60","10","9.399999999999991","90.60000000000001","12","50","legal","60","10","8.799999999999997","91.2","12","50","legal","60","10","8.5","91.5","12","50","legal","60","10","8.299999999999997","91.7","12","50","legal","60","10","8.200000000000003","91.8","12","50","legal","60","10","8.799999999999997","91.2","12","50","legal","60","10","8.200000000000003","91.8","12","50","legal","60","10","7.5","92.5","12","50","legal","60","10","8.099999999999994","91.9","12","50","legal","60","10","9.700000000000003","90.3"
,"13","50","legal","60","10","7.799999999999997","92.2","13","50","legal","60","10","6.599999999999994","93.4","13","50","legal","60","10","6.3999999999999915","93.60000000000001","13","50","legal","60","10","6.599999999999994","93.4","13","50","legal","60","10","6","94","13","50","legal","60","10","6.5","93.5","13","50","legal","60","10","6","94","13","50","legal","60","10","5.6000000000000085","94.39999999999999","13","50","legal","60","10","5.6000000000000085","94.39999999999999","13","50","legal","60","10","7.699999999999989","92.30000000000001"
,"14","50","legal","60","10","6.1000000000000085","93.89999999999999","14","50","legal","60","10","4.900000000000006","95.1","14","50","legal","60","10","5","95","14","50","legal","60","10","5.5","94.5","14","50","legal","60","10","4.700000000000003","95.3","14","50","legal","60","10","5.1000000000000085","94.89999999999999","14","50","legal","60","10","4.900000000000006","95.1","14","50","legal","60","10","4.1000000000000085","95.89999999999999","14","50","legal","60","10","4.200000000000003","95.8","14","50","legal","60","10","6","94"
,"15","50","legal","60","10","4.900000000000006","95.1","15","50","legal","60","10","4.5","95.5","15","50","legal","60","10","3.799999999999997","96.2","15","50","legal","60","10","4.5","95.5","15","50","legal","60","10","3.5","96.5","15","50","legal","60","10","3.6000000000000085","96.39999999999999","15","50","legal","60","10","3.9000000000000057","96.1","15","50","legal","60","10","3.200000000000003","96.8","15","50","legal","60","10","3.299999999999997","96.7","15","50","legal","60","10","5","95"
,"16","50","legal","60","10","4","96","16","50","legal","60","10","3.299999999999997","96.7","16","50","legal","60","10","2.9000000000000057","97.1","16","50","legal","60","10","3","97","16","50","legal","60","10","2.700000000000003","97.3","16","50","legal","60","10","2.9000000000000057","97.1","16","50","legal","60","10","3","97","16","50","legal","60","10","2.799999999999997","97.2","16","50","legal","60","10","2.5","97.5","16","50","legal","60","10","4.1000000000000085","95.89999999999999"
,"17","50","legal","60","10","3","97","17","50","legal","60","10","2.700000000000003","97.3","17","50","legal","60","10","2.299999999999997","97.7","17","50","legal","60","10","2.5","97.5","17","50","legal","60","10","1.9000000000000057","98.1","17","50","legal","60","10","2.299999999999997","97.7","17","50","legal","60","10","2.299999999999997","97.7","17","50","legal","60","10","2.1000000000000085","97.89999999999999","17","50","legal","60","10","1.9000000000000057","98.1","17","50","legal","60","10","3","97"
,"18","50","legal","60","10","2.200000000000003","97.8","18","50","legal","60","10","2.200000000000003","97.8","18","50","legal","60","10","1.5999999999999943","98.4","18","50","legal","60","10","1.9000000000000057","98.1","18","50","legal","60","10","1.5","98.5","18","50","legal","60","10","1.7999999999999972","98.2","18","50","legal","60","10","1.9000000000000057","98.1","18","50","legal","60","10","1.7999999999999972","98.2","18","50","legal","60","10","1.5","98.5","18","50","legal","60","10","2.799999999999997","97.2"
,"19","50","legal","60","10","1.5999999999999943","98.4","19","50","legal","60","10","1.5","98.5","19","50","legal","60","10","1.2999999999999972","98.7","19","50","legal","60","10","1.5999999999999943","98.4","19","50","legal","60","10","1.0999999999999943","98.9","19","50","legal","60","10","1.5","98.5","19","50","legal","60","10","1.7000000000000028","98.3","19","50","legal","60","10","1.2000000000000028","98.8","19","50","legal","60","10","1.4000000000000057","98.6","19","50","legal","60","10","2.5","97.5"
,"20","50","legal","60","10","1.4000000000000057","98.6","20","50","legal","60","10","1.2999999999999972","98.7","20","50","legal","60","10","0.9000000000000057","99.1","20","50","legal","60","10","1.2999999999999972","98.7","20","50","legal","60","10","1.0999999999999943","98.9","20","50","legal","60","10","1.2000000000000028","98.8","20","50","legal","60","10","1.2999999999999972","98.7","20","50","legal","60","10","0.7999999999999972","99.2","20","50","legal","60","10","1.2999999999999972","98.7","20","50","legal","60","10","2.200000000000003","97.8"
,"21","50","legal","60","10","7.099999999999994","92.9","21","50","legal","60","10","6.8999999999999915","93.10000000000001","21","50","legal","60","10","6.8999999999999915","93.10000000000001","21","50","legal","60","10","7.099999999999994","92.9","21","50","legal","60","10","7","93","21","50","legal","60","10","7","93","21","50","legal","60","10","7.099999999999994","92.9","21","50","legal","60","10","6.699999999999989","93.30000000000001","21","50","legal","60","10","7","93","21","50","legal","60","10","7.3999999999999915","92.60000000000001"
,"22","50","legal","60","10","5","95","22","50","legal","60","10","4.299999999999997","95.7","22","50","legal","60","10","4.400000000000006","95.6","22","50","legal","60","10","4.700000000000003","95.3","22","50","legal","60","10","4.700000000000003","95.3","22","50","legal","60","10","5","95","22","50","legal","60","10","4.400000000000006","95.6","22","50","legal","60","10","4.800000000000011","95.19999999999999","22","50","legal","60","10","4.6000000000000085","95.39999999999999","22","50","legal","60","10","5.5","94.5"
,"23","50","legal","60","10","3.4000000000000057","96.6","23","50","legal","60","10","3.299999999999997","96.7","23","50","legal","60","10","3.200000000000003","96.8","23","50","legal","60","10","3.4000000000000057","96.6","23","50","legal","60","10","3.200000000000003","96.8","23","50","legal","60","10","4","96","23","50","legal","60","10","3","97","23","50","legal","60","10","3.5","96.5","23","50","legal","60","10","3.5","96.5","23","50","legal","60","10","3.9000000000000057","96.1"
,"24","50","legal","60","10","2.5","97.5","24","50","legal","60","10","2.9000000000000057","97.1","24","50","legal","60","10","2.1000000000000085","97.89999999999999","24","50","legal","60","10","2.799999999999997","97.2","24","50","legal","60","10","2.5","97.5","24","50","legal","60","10","2.9000000000000057","97.1","24","50","legal","60","10","2.200000000000003","97.8","24","50","legal","60","10","2.799999999999997","97.2","24","50","legal","60","10","2.799999999999997","97.2","24","50","legal","60","10","3.299999999999997","96.7"
,"25","50","legal","60","10","2.200000000000003","97.8","25","50","legal","60","10","2.200000000000003","97.8","25","50","legal","60","10","1.5999999999999943","98.4","25","50","legal","60","10","2.299999999999997","97.7","25","50","legal","60","10","2","98","25","50","legal","60","10","2.200000000000003","97.8","25","50","legal","60","10","1.7999999999999972","98.2","25","50","legal","60","10","2.200000000000003","97.8","25","50","legal","60","10","1.7000000000000028","98.3","25","50","legal","60","10","2.5","97.5"
,"26","50","legal","60","10","1.7999999999999972","98.2","26","50","legal","60","10","1.7999999999999972","98.2","26","50","legal","60","10","1.2000000000000028","98.8","26","50","legal","60","10","1.9000000000000057","98.1","26","50","legal","60","10","1.5999999999999943","98.4","26","50","legal","60","10","1.7000000000000028","98.3","26","50","legal","60","10","1","99","26","50","legal","60","10","1.5999999999999943","98.4","26","50","legal","60","10","1.5","98.5","26","50","legal","60","10","2.1000000000000085","97.89999999999999"
,"27","50","legal","60","10","1.5999999999999943","98.4","27","50","legal","60","10","1.5","98.5","27","50","legal","60","10","0.9000000000000057","99.1","27","50","legal","60","10","1.5","98.5","27","50","legal","60","10","1.4000000000000057","98.6","27","50","legal","60","10","1.4000000000000057","98.6","27","50","legal","60","10","0.7999999999999972","99.2","27","50","legal","60","10","1","99","27","50","legal","60","10","1.4000000000000057","98.6","27","50","legal","60","10","1.7999999999999972","98.2"
,"28","50","legal","60","10","0.9000000000000057","99.1","28","50","legal","60","10","1.4000000000000057","98.6","28","50","legal","60","10","0.5999999999999943","99.4","28","50","legal","60","10","1.0999999999999943","98.9","28","50","legal","60","10","1.2999999999999972","98.7","28","50","legal","60","10","1.2999999999999972","98.7","28","50","legal","60","10","0.5","99.5","28","50","legal","60","10","0.7000000000000028","99.3","28","50","legal","60","10","1.2000000000000028","98.8","28","50","legal","60","10","1.4000000000000057","98.6"
,"29","50","legal","60","10","0.5999999999999943","99.4","29","50","legal","60","10","1.0999999999999943","98.9","29","50","legal","60","10","0.29999999999999716","99.7","29","50","legal","60","10","0.7999999999999972","99.2","29","50","legal","60","10","0.9000000000000057","99.1","29","50","legal","60","10","1.2000000000000028","98.8","29","50","legal","60","10","0.5","99.5","29","50","legal","60","10","0.5","99.5","29","50","legal","60","10","1.0999999999999943","98.9","29","50","legal","60","10","1","99"
,"30","50","legal","60","10","0.5","99.5","30","50","legal","60","10","0.7999999999999972","99.2","30","50","legal","60","10","0.20000000000000284","99.8","30","50","legal","60","10","0.7999999999999972","99.2","30","50","legal","60","10","0.5999999999999943","99.4","30","50","legal","60","10","0.7999999999999972","99.2","30","50","legal","60","10","0.4000000000000057","99.6","30","50","legal","60","10","0.4000000000000057","99.6","30","50","legal","60","10","0.7999999999999972","99.2","30","50","legal","60","10","0.7999999999999972","99.2"
,"31","50","legal","60","10","6.5","93.5","31","50","legal","60","10","6.699999999999989","93.30000000000001","31","50","legal","60","10","6.1000000000000085","93.89999999999999","31","50","legal","60","10","6.599999999999994","93.4","31","50","legal","60","10","6.5","93.5","31","50","legal","60","10","6.699999999999989","93.30000000000001","31","50","legal","60","10","6.299999999999997","93.7","31","50","legal","60","10","6.299999999999997","93.7","31","50","legal","60","10","6.799999999999997","93.2","31","50","legal","60","10","6.599999999999994","93.4"
,"32","50","legal","60","10","3.9000000000000057","96.1","32","50","legal","60","10","4.299999999999997","95.7","32","50","legal","60","10","4.6000000000000085","95.39999999999999","32","50","legal","60","10","4.6000000000000085","95.39999999999999","32","50","legal","60","10","4.1000000000000085","95.89999999999999","32","50","legal","60","10","4.700000000000003","95.3","32","50","legal","60","10","4.400000000000006","95.6","32","50","legal","60","10","4.5","95.5","32","50","legal","60","10","4.6000000000000085","95.39999999999999","32","50","legal","60","10","4.200000000000003","95.8"
,"33","50","legal","60","10","2.9000000000000057","97.1","33","50","legal","60","10","3.4000000000000057","96.6","33","50","legal","60","10","3.6000000000000085","96.39999999999999","33","50","legal","60","10","3.700000000000003","96.3","33","50","legal","60","10","3.1000000000000085","96.89999999999999","33","50","legal","60","10","4","96","33","50","legal","60","10","3.1000000000000085","96.89999999999999","33","50","legal","60","10","3","97","33","50","legal","60","10","3.5","96.5","33","50","legal","60","10","3.4000000000000057","96.6"
,"34","50","legal","60","10","2","98","34","50","legal","60","10","2.1000000000000085","97.89999999999999","34","50","legal","60","10","3","97","34","50","legal","60","10","2.6000000000000085","97.39999999999999","34","50","legal","60","10","2.200000000000003","97.8","34","50","legal","60","10","3.299999999999997","96.7","34","50","legal","60","10","2.299999999999997","97.7","34","50","legal","60","10","2.200000000000003","97.8","34","50","legal","60","10","2.799999999999997","97.2","34","50","legal","60","10","2.200000000000003","97.8"
,"35","50","legal","60","10","1.7000000000000028","98.3","35","50","legal","60","10","1.7000000000000028","98.3","35","50","legal","60","10","2","98","35","50","legal","60","10","2.299999999999997","97.7","35","50","legal","60","10","1.2999999999999972","98.7","35","50","legal","60","10","2.5","97.5","35","50","legal","60","10","1.9000000000000057","98.1","35","50","legal","60","10","1.4000000000000057","98.6","35","50","legal","60","10","2.200000000000003","97.8","35","50","legal","60","10","1.5","98.5"
,"36","50","legal","60","10","1.5","98.5","36","50","legal","60","10","1.2000000000000028","98.8","36","50","legal","60","10","1.2999999999999972","98.7","36","50","legal","60","10","1.9000000000000057","98.1","36","50","legal","60","10","1.2000000000000028","98.8","36","50","legal","60","10","1.7000000000000028","98.3","36","50","legal","60","10","1.7000000000000028","98.3","36","50","legal","60","10","1.0999999999999943","98.9","36","50","legal","60","10","1.7999999999999972","98.2","36","50","legal","60","10","1.2000000000000028","98.8"
,"37","50","legal","60","10","1.2000000000000028","98.8","37","50","legal","60","10","0.5999999999999943","99.4","37","50","legal","60","10","0.9000000000000057","99.1","37","50","legal","60","10","1.5","98.5","37","50","legal","60","10","0.9000000000000057","99.1","37","50","legal","60","10","1.2999999999999972","98.7","37","50","legal","60","10","1.4000000000000057","98.6","37","50","legal","60","10","0.9000000000000057","99.1","37","50","legal","60","10","1.4000000000000057","98.6","37","50","legal","60","10","1.0999999999999943","98.9"
,"38","50","legal","60","10","1.0999999999999943","98.9","38","50","legal","60","10","0.5","99.5","38","50","legal","60","10","0.5999999999999943","99.4","38","50","legal","60","10","1.4000000000000057","98.6","38","50","legal","60","10","0.5999999999999943","99.4","38","50","legal","60","10","0.7999999999999972","99.2","38","50","legal","60","10","1.0999999999999943","98.9","38","50","legal","60","10","0.7000000000000028","99.3","38","50","legal","60","10","1.2000000000000028","98.8","38","50","legal","60","10","0.7999999999999972","99.2"
,"39","50","legal","60","10","0.9000000000000057","99.1","39","50","legal","60","10","0.29999999999999716","99.7","39","50","legal","60","10","0.5999999999999943","99.4","39","50","legal","60","10","1.2999999999999972","98.7","39","50","legal","60","10","0.4000000000000057","99.6","39","50","legal","60","10","0.5999999999999943","99.4","39","50","legal","60","10","0.9000000000000057","99.1","39","50","legal","60","10","0.4000000000000057","99.6","39","50","legal","60","10","0.5999999999999943","99.4","39","50","legal","60","10","0.7000000000000028","99.3"
,"40","50","legal","60","10","0.5999999999999943","99.4","40","50","legal","60","10","0.20000000000000284","99.8","40","50","legal","60","10","0.20000000000000284","99.8","40","50","legal","60","10","1","99","40","50","legal","60","10","0.29999999999999716","99.7","40","50","legal","60","10","0.5","99.5","40","50","legal","60","10","0.5","99.5","40","50","legal","60","10","0.29999999999999716","99.7","40","50","legal","60","10","0.5999999999999943","99.4","40","50","legal","60","10","0.7000000000000028","99.3"
,"41","50","legal","60","10","6.599999999999994","93.4","41","50","legal","60","10","6.1000000000000085","93.89999999999999","41","50","legal","60","10","6","94","41","50","legal","60","10","7","93","41","50","legal","60","10","6.299999999999997","93.7","41","50","legal","60","10","6.1000000000000085","93.89999999999999","41","50","legal","60","10","6.5","93.5","41","50","legal","60","10","6.299999999999997","93.7","41","50","legal","60","10","6.5","93.5","41","50","legal","60","10","6.699999999999989","93.30000000000001"
,"42","50","legal","60","10","4.5","95.5","42","50","legal","60","10","4.700000000000003","95.3","42","50","legal","60","10","4.5","95.5","42","50","legal","60","10","4.6000000000000085","95.39999999999999","42","50","legal","60","10","4.700000000000003","95.3","42","50","legal","60","10","4.299999999999997","95.7","42","50","legal","60","10","4.700000000000003","95.3","42","50","legal","60","10","5","95","42","50","legal","60","10","5.1000000000000085","94.89999999999999","42","50","legal","60","10","4.700000000000003","95.3"
,"43","50","legal","60","10","3.4000000000000057","96.6","43","50","legal","60","10","3.5","96.5","43","50","legal","60","10","3.700000000000003","96.3","43","50","legal","60","10","3.200000000000003","96.8","43","50","legal","60","10","3.299999999999997","96.7","43","50","legal","60","10","3","97","43","50","legal","60","10","3.5","96.5","43","50","legal","60","10","3.4000000000000057","96.6","43","50","legal","60","10","4.200000000000003","95.8","43","50","legal","60","10","4.1000000000000085","95.89999999999999"
,"44","50","legal","60","10","2.700000000000003","97.3","44","50","legal","60","10","2.799999999999997","97.2","44","50","legal","60","10","2.6000000000000085","97.39999999999999","44","50","legal","60","10","2.700000000000003","97.3","44","50","legal","60","10","2.5","97.5","44","50","legal","60","10","2.4000000000000057","97.6","44","50","legal","60","10","2.299999999999997","97.7","44","50","legal","60","10","2.700000000000003","97.3","44","50","legal","60","10","3.5","96.5","44","50","legal","60","10","2.5","97.5"
,"45","50","legal","60","10","1.5999999999999943","98.4","45","50","legal","60","10","2.200000000000003","97.8","45","50","legal","60","10","1.7000000000000028","98.3","45","50","legal","60","10","1.9000000000000057","98.1","45","50","legal","60","10","1.7000000000000028","98.3","45","50","legal","60","10","2","98","45","50","legal","60","10","1.7000000000000028","98.3","45","50","legal","60","10","2.200000000000003","97.8","45","50","legal","60","10","2.700000000000003","97.3","45","50","legal","60","10","1.9000000000000057","98.1"
,"46","50","legal","60","10","1.4000000000000057","98.6","46","50","legal","60","10","1.7000000000000028","98.3","46","50","legal","60","10","1.2999999999999972","98.7","46","50","legal","60","10","1.7000000000000028","98.3","46","50","legal","60","10","1","99","46","50","legal","60","10","2","98","46","50","legal","60","10","1.0999999999999943","98.9","46","50","legal","60","10","1.5","98.5","46","50","legal","60","10","2","98","46","50","legal","60","10","1.5999999999999943","98.4"
,"47","50","legal","60","10","1","99","47","50","legal","60","10","1.5999999999999943","98.4","47","50","legal","60","10","0.7999999999999972","99.2","47","50","legal","60","10","1.2999999999999972","98.7","47","50","legal","60","10","0.9000000000000057","99.1","47","50","legal","60","10","1.9000000000000057","98.1","47","50","legal","60","10","1","99","47","50","legal","60","10","1.2000000000000028","98.8","47","50","legal","60","10","1.5999999999999943","98.4","47","50","legal","60","10","1.4000000000000057","98.6"
,"48","50","legal","60","10","0.7999999999999972","99.2","48","50","legal","60","10","1.5","98.5","48","50","legal","60","10","0.7000000000000028","99.3","48","50","legal","60","10","0.7999999999999972","99.2","48","50","legal","60","10","0.7999999999999972","99.2","48","50","legal","60","10","1.5999999999999943","98.4","48","50","legal","60","10","0.7000000000000028","99.3","48","50","legal","60","10","0.9000000000000057","99.1","48","50","legal","60","10","1.2999999999999972","98.7","48","50","legal","60","10","1","99"
