,"1","50","platform","80","100","45.9","54.1","1","50","platform","80","100","46.099999999999994","53.900000000000006","1","50","platform","80","100","47.8","52.2","1","50","platform","80","100","47.4","52.6","1","50","platform","80","100","47.099999999999994","52.900000000000006","1","50","platform","80","100","46.699999999999996","53.300000000000004","1","50","platform","80","100","46","54","1","50","platform","80","100","45.8","54.2","1","50","platform","80","100","46.4","53.6","1","50","platform","80","100","47.599999999999994","52.400000000000006"
,"2","50","platform","80","100","43.00000000000001","56.99999999999999","2","50","platform","80","100","41.6","58.4","2","50","platform","80","100","44.699999999999996","55.300000000000004","2","50","platform","80","100","44.49999999999999","55.50000000000001","2","50","platform","80","100","44.49999999999999","55.50000000000001","2","50","platform","80","100","45.099999999999994","54.900000000000006","2","50","platform","80","100","43.60000000000001","56.39999999999999","2","50","platform","80","100","43.00000000000001","56.99999999999999","2","50","platform","80","100","43.8","56.2","2","50","platform","80","100","44.39999999999999","55.60000000000001"
,"3","50","platform","80","100","40.800000000000004","59.199999999999996","3","50","platform","80","100","38.800000000000004","61.199999999999996","3","50","platform","80","100","42.1","57.9","3","50","platform","80","100","41.6","58.4","3","50","platform","80","100","41","59","3","50","platform","80","100","42.400000000000006","57.599999999999994","3","50","platform","80","100","42.50000000000001","57.49999999999999","3","50","platform","80","100","40.1","59.9","3","50","platform","80","100","40.800000000000004","59.199999999999996","3","50","platform","80","100","41.400000000000006","58.599999999999994"
,"4","50","platform","80","100","38.1","61.9","4","50","platform","80","100","35.8","64.2","4","50","platform","80","100","39.2","60.8","4","50","platform","80","100","39.6","60.4","4","50","platform","80","100","37.1","62.9","4","50","platform","80","100","40.1","59.9","4","50","platform","80","100","39.5","60.5","4","50","platform","80","100","36.9","63.1","4","50","platform","80","100","39.1","60.9","4","50","platform","80","100","39.1","60.9"
,"5","50","platform","80","100","35.8","64.2","5","50","platform","80","100","32.5","67.5","5","50","platform","80","100","38.4","61.6","5","50","platform","80","100","37.1","62.9","5","50","platform","80","100","35.7","64.3","5","50","platform","80","100","37","63","5","50","platform","80","100","37.7","62.3","5","50","platform","80","100","34.599999999999994","65.4","5","50","platform","80","100","38.5","61.5","5","50","platform","80","100","36.3","63.7"
,"6","50","platform","80","100","35.2","64.8","6","50","platform","80","100","32.39999999999999","67.60000000000001","6","50","platform","80","100","36.5","63.5","6","50","platform","80","100","34.89999999999999","65.10000000000001","6","50","platform","80","100","33.8","66.2","6","50","platform","80","100","35.099999999999994","64.9","6","50","platform","80","100","36.9","63.1","6","50","platform","80","100","33.3","66.7","6","50","platform","80","100","35.2","64.8","6","50","platform","80","100","35","65"
,"7","50","platform","80","100","33.89999999999999","66.10000000000001","7","50","platform","80","100","31.799999999999997","68.2","7","50","platform","80","100","34.89999999999999","65.10000000000001","7","50","platform","80","100","34","66","7","50","platform","80","100","32.89999999999999","67.10000000000001","7","50","platform","80","100","34.2","65.8","7","50","platform","80","100","36.1","63.9","7","50","platform","80","100","33.8","66.2","7","50","platform","80","100","34.599999999999994","65.4","7","50","platform","80","100","33.099999999999994","66.9"
,"8","50","platform","80","100","32.69999999999999","67.30000000000001","8","50","platform","80","100","31.39999999999999","68.60000000000001","8","50","platform","80","100","34.3","65.7","8","50","platform","80","100","33.5","66.5","8","50","platform","80","100","32","68","8","50","platform","80","100","34.2","65.8","8","50","platform","80","100","35.5","64.5","8","50","platform","80","100","32.599999999999994","67.4","8","50","platform","80","100","33","67","8","50","platform","80","100","32.89999999999999","67.10000000000001"
,"9","50","platform","80","100","31.799999999999997","68.2","9","50","platform","80","100","30.700000000000003","69.3","9","50","platform","80","100","34.3","65.7","9","50","platform","80","100","33.39999999999999","66.60000000000001","9","50","platform","80","100","31.89999999999999","68.10000000000001","9","50","platform","80","100","33.599999999999994","66.4","9","50","platform","80","100","35.2","64.8","9","50","platform","80","100","31.39999999999999","68.60000000000001","9","50","platform","80","100","32.69999999999999","67.30000000000001","9","50","platform","80","100","31.89999999999999","68.10000000000001"
,"10","50","platform","80","100","32.19999999999999","67.80000000000001","10","50","platform","80","100","29.700000000000003","70.3","10","50","platform","80","100","33.89999999999999","66.10000000000001","10","50","platform","80","100","33","67","10","50","platform","80","100","31.299999999999997","68.7","10","50","platform","80","100","32.89999999999999","67.10000000000001","10","50","platform","80","100","33.7","66.3","10","50","platform","80","100","30.5","69.5","10","50","platform","80","100","33.39999999999999","66.60000000000001","10","50","platform","80","100","31.69999999999999","68.30000000000001"
,"11","50","platform","80","100","31.5","68.5","11","50","platform","80","100","30.5","69.5","11","50","platform","80","100","32.89999999999999","67.10000000000001","11","50","platform","80","100","32.8","67.2","11","50","platform","80","100","32.099999999999994","67.9","11","50","platform","80","100","33.099999999999994","66.9","11","50","platform","80","100","32.8","67.2","11","50","platform","80","100","30.700000000000003","69.3","11","50","platform","80","100","33.8","66.2","11","50","platform","80","100","31.799999999999997","68.2"
,"12","50","platform","80","100","31.299999999999997","68.7","12","50","platform","80","100","30.30000000000001","69.69999999999999","12","50","platform","80","100","32.89999999999999","67.10000000000001","12","50","platform","80","100","31.799999999999997","68.2","12","50","platform","80","100","31","69","12","50","platform","80","100","30.80000000000001","69.19999999999999","12","50","platform","80","100","32.3","67.7","12","50","platform","80","100","30.80000000000001","69.19999999999999","12","50","platform","80","100","32.099999999999994","67.9","12","50","platform","80","100","31.200000000000003","68.8"
,"13","50","platform","80","100","31.599999999999994","68.4","13","50","platform","80","100","29.700000000000003","70.3","13","50","platform","80","100","33.099999999999994","66.9","13","50","platform","80","100","30.60000000000001","69.39999999999999","13","50","platform","80","100","31.599999999999994","68.4","13","50","platform","80","100","30.30000000000001","69.69999999999999","13","50","platform","80","100","30.30000000000001","69.69999999999999","13","50","platform","80","100","29.80000000000001","70.19999999999999","13","50","platform","80","100","31.89999999999999","68.10000000000001","13","50","platform","80","100","32.3","67.7"
,"14","50","platform","80","100","33","67","14","50","platform","80","100","30.60000000000001","69.39999999999999","14","50","platform","80","100","31.89999999999999","68.10000000000001","14","50","platform","80","100","31.39999999999999","68.60000000000001","14","50","platform","80","100","30.80000000000001","69.19999999999999","14","50","platform","80","100","29.700000000000003","70.3","14","50","platform","80","100","30.400000000000006","69.6","14","50","platform","80","100","29.700000000000003","70.3","14","50","platform","80","100","31.200000000000003","68.8","14","50","platform","80","100","30.400000000000006","69.6"
,"15","50","platform","80","100","31.39999999999999","68.60000000000001","15","50","platform","80","100","31.5","68.5","15","50","platform","80","100","32.3","67.7","15","50","platform","80","100","30.60000000000001","69.39999999999999","15","50","platform","80","100","30.200000000000003","69.8","15","50","platform","80","100","30.5","69.5","15","50","platform","80","100","29.60000000000001","70.39999999999999","15","50","platform","80","100","29.700000000000003","70.3","15","50","platform","80","100","31.69999999999999","68.30000000000001","15","50","platform","80","100","30.30000000000001","69.69999999999999"
,"16","50","platform","80","100","32.5","67.5","16","50","platform","80","100","31.89999999999999","68.10000000000001","16","50","platform","80","100","31.200000000000003","68.8","16","50","platform","80","100","30.700000000000003","69.3","16","50","platform","80","100","30","70","16","50","platform","80","100","31.200000000000003","68.8","16","50","platform","80","100","30.30000000000001","69.69999999999999","16","50","platform","80","100","29.80000000000001","70.19999999999999","16","50","platform","80","100","31.89999999999999","68.10000000000001","16","50","platform","80","100","29.900000000000006","70.1"
,"17","50","platform","80","100","31.10000000000001","68.89999999999999","17","50","platform","80","100","31.799999999999997","68.2","17","50","platform","80","100","31.599999999999994","68.4","17","50","platform","80","100","31","69","17","50","platform","80","100","29.80000000000001","70.19999999999999","17","50","platform","80","100","31.5","68.5","17","50","platform","80","100","30.10000000000001","69.89999999999999","17","50","platform","80","100","29.10000000000001","70.89999999999999","17","50","platform","80","100","31.39999999999999","68.60000000000001","17","50","platform","80","100","30.200000000000003","69.8"
,"18","50","platform","80","100","31.599999999999994","68.4","18","50","platform","80","100","31.89999999999999","68.10000000000001","18","50","platform","80","100","30.700000000000003","69.3","18","50","platform","80","100","30.700000000000003","69.3","18","50","platform","80","100","28.60000000000001","71.39999999999999","18","50","platform","80","100","30.700000000000003","69.3","18","50","platform","80","100","30.900000000000006","69.1","18","50","platform","80","100","29.299999999999997","70.7","18","50","platform","80","100","32.099999999999994","67.9","18","50","platform","80","100","31","69"
,"19","50","platform","80","100","32.3","67.7","19","50","platform","80","100","32.39999999999999","67.60000000000001","19","50","platform","80","100","31","69","19","50","platform","80","100","31.10000000000001","68.89999999999999","19","50","platform","80","100","29.60000000000001","70.39999999999999","19","50","platform","80","100","30.200000000000003","69.8","19","50","platform","80","100","30.30000000000001","69.69999999999999","19","50","platform","80","100","28.900000000000006","71.1","19","50","platform","80","100","32.39999999999999","67.60000000000001","19","50","platform","80","100","30.700000000000003","69.3"
,"20","50","platform","80","100","33","67","20","50","platform","80","100","31.39999999999999","68.60000000000001","20","50","platform","80","100","30.80000000000001","69.19999999999999","20","50","platform","80","100","31.5","68.5","20","50","platform","80","100","29.5","70.5","20","50","platform","80","100","30","70","20","50","platform","80","100","31.10000000000001","68.89999999999999","20","50","platform","80","100","29.900000000000006","70.1","20","50","platform","80","100","32.39999999999999","67.60000000000001","20","50","platform","80","100","31.39999999999999","68.60000000000001"
,"21","50","platform","80","100","31.5","68.5","21","50","platform","80","100","30.30000000000001","69.69999999999999","21","50","platform","80","100","29.299999999999997","70.7","21","50","platform","80","100","30.10000000000001","69.89999999999999","21","50","platform","80","100","30.10000000000001","69.89999999999999","21","50","platform","80","100","30","70","21","50","platform","80","100","31.299999999999997","68.7","21","50","platform","80","100","29.5","70.5","21","50","platform","80","100","31.5","68.5","21","50","platform","80","100","29.60000000000001","70.39999999999999"
,"22","50","platform","80","100","31.200000000000003","68.8","22","50","platform","80","100","30.80000000000001","69.19999999999999","22","50","platform","80","100","31.200000000000003","68.8","22","50","platform","80","100","29.900000000000006","70.1","22","50","platform","80","100","30.10000000000001","69.89999999999999","22","50","platform","80","100","30.5","69.5","22","50","platform","80","100","30","70","22","50","platform","80","100","29.900000000000006","70.1","22","50","platform","80","100","29.60000000000001","70.39999999999999","22","50","platform","80","100","30.30000000000001","69.69999999999999"
,"23","50","platform","80","100","31.200000000000003","68.8","23","50","platform","80","100","30.400000000000006","69.6","23","50","platform","80","100","32","68","23","50","platform","80","100","30.700000000000003","69.3","23","50","platform","80","100","30.30000000000001","69.69999999999999","23","50","platform","80","100","30.60000000000001","69.39999999999999","23","50","platform","80","100","30.10000000000001","69.89999999999999","23","50","platform","80","100","31","69","23","50","platform","80","100","28.700000000000003","71.3","23","50","platform","80","100","30.60000000000001","69.39999999999999"
,"24","50","platform","80","100","30.700000000000003","69.3","24","50","platform","80","100","31","69","24","50","platform","80","100","31.5","68.5","24","50","platform","80","100","32.599999999999994","67.4","24","50","platform","80","100","29.200000000000003","70.8","24","50","platform","80","100","29.10000000000001","70.89999999999999","24","50","platform","80","100","30.5","69.5","24","50","platform","80","100","30.900000000000006","69.1","24","50","platform","80","100","27.60000000000001","72.39999999999999","24","50","platform","80","100","30.400000000000006","69.6"
,"25","50","platform","80","100","30.200000000000003","69.8","25","50","platform","80","100","30","70","25","50","platform","80","100","30.200000000000003","69.8","25","50","platform","80","100","32.099999999999994","67.9","25","50","platform","80","100","31.69999999999999","68.30000000000001","25","50","platform","80","100","28.60000000000001","71.39999999999999","25","50","platform","80","100","29","71","25","50","platform","80","100","30.5","69.5","25","50","platform","80","100","28.900000000000006","71.1","25","50","platform","80","100","29.5","70.5"
,"26","50","platform","80","100","28.799999999999997","71.2","26","50","platform","80","100","30.5","69.5","26","50","platform","80","100","30.400000000000006","69.6","26","50","platform","80","100","31.200000000000003","68.8","26","50","platform","80","100","31.799999999999997","68.2","26","50","platform","80","100","29.80000000000001","70.19999999999999","26","50","platform","80","100","29.60000000000001","70.39999999999999","26","50","platform","80","100","31.69999999999999","68.30000000000001","26","50","platform","80","100","28.799999999999997","71.2","26","50","platform","80","100","30.30000000000001","69.69999999999999"
,"27","50","platform","80","100","28.5","71.5","27","50","platform","80","100","31.299999999999997","68.7","27","50","platform","80","100","30.5","69.5","27","50","platform","80","100","31.69999999999999","68.30000000000001","27","50","platform","80","100","31.69999999999999","68.30000000000001","27","50","platform","80","100","30.900000000000006","69.1","27","50","platform","80","100","29.10000000000001","70.89999999999999","27","50","platform","80","100","30.5","69.5","27","50","platform","80","100","28.799999999999997","71.2","27","50","platform","80","100","29.60000000000001","70.39999999999999"
,"28","50","platform","80","100","29.5","70.5","28","50","platform","80","100","32.8","67.2","28","50","platform","80","100","28.5","71.5","28","50","platform","80","100","31.89999999999999","68.10000000000001","28","50","platform","80","100","32.39999999999999","67.60000000000001","28","50","platform","80","100","31.299999999999997","68.7","28","50","platform","80","100","29.5","70.5","28","50","platform","80","100","31.39999999999999","68.60000000000001","28","50","platform","80","100","29.900000000000006","70.1","28","50","platform","80","100","29.900000000000006","70.1"
,"29","50","platform","80","100","29.60000000000001","70.39999999999999","29","50","platform","80","100","32.5","67.5","29","50","platform","80","100","28.700000000000003","71.3","29","50","platform","80","100","31","69","29","50","platform","80","100","31.89999999999999","68.10000000000001","29","50","platform","80","100","29.60000000000001","70.39999999999999","29","50","platform","80","100","31","69","29","50","platform","80","100","30.5","69.5","29","50","platform","80","100","29.80000000000001","70.19999999999999","29","50","platform","80","100","29.80000000000001","70.19999999999999"
,"30","50","platform","80","100","29.80000000000001","70.19999999999999","30","50","platform","80","100","32.3","67.7","30","50","platform","80","100","30.10000000000001","69.89999999999999","30","50","platform","80","100","32.19999999999999","67.80000000000001","30","50","platform","80","100","32.5","67.5","30","50","platform","80","100","30.30000000000001","69.69999999999999","30","50","platform","80","100","31.10000000000001","68.89999999999999","30","50","platform","80","100","31.200000000000003","68.8","30","50","platform","80","100","29.5","70.5","30","50","platform","80","100","31.299999999999997","68.7"
,"31","50","platform","80","100","30","70","31","50","platform","80","100","31.799999999999997","68.2","31","50","platform","80","100","30.5","69.5","31","50","platform","80","100","31.39999999999999","68.60000000000001","31","50","platform","80","100","32.39999999999999","67.60000000000001","31","50","platform","80","100","29","71","31","50","platform","80","100","31.799999999999997","68.2","31","50","platform","80","100","30.900000000000006","69.1","31","50","platform","80","100","28.200000000000003","71.8","31","50","platform","80","100","31.299999999999997","68.7"
,"32","50","platform","80","100","30.700000000000003","69.3","32","50","platform","80","100","31.5","68.5","32","50","platform","80","100","29.900000000000006","70.1","32","50","platform","80","100","32.099999999999994","67.9","32","50","platform","80","100","31.69999999999999","68.30000000000001","32","50","platform","80","100","28.10000000000001","71.89999999999999","32","50","platform","80","100","32.3","67.7","32","50","platform","80","100","30.5","69.5","32","50","platform","80","100","28.900000000000006","71.1","32","50","platform","80","100","30.200000000000003","69.8"
,"33","50","platform","80","100","31.10000000000001","68.89999999999999","33","50","platform","80","100","30.5","69.5","33","50","platform","80","100","30.700000000000003","69.3","33","50","platform","80","100","32.5","67.5","33","50","platform","80","100","31","69","33","50","platform","80","100","29.400000000000006","70.6","33","50","platform","80","100","30.80000000000001","69.19999999999999","33","50","platform","80","100","30.80000000000001","69.19999999999999","33","50","platform","80","100","27.799999999999997","72.2","33","50","platform","80","100","30.700000000000003","69.3"
,"34","50","platform","80","100","30","70","34","50","platform","80","100","30.700000000000003","69.3","34","50","platform","80","100","30.400000000000006","69.6","34","50","platform","80","100","32.69999999999999","67.30000000000001","34","50","platform","80","100","30.400000000000006","69.6","34","50","platform","80","100","28.5","71.5","34","50","platform","80","100","31.299999999999997","68.7","34","50","platform","80","100","32.3","67.7","34","50","platform","80","100","29","71","34","50","platform","80","100","29.60000000000001","70.39999999999999"
,"35","50","platform","80","100","29.900000000000006","70.1","35","50","platform","80","100","31","69","35","50","platform","80","100","31.39999999999999","68.60000000000001","35","50","platform","80","100","31.69999999999999","68.30000000000001","35","50","platform","80","100","29.60000000000001","70.39999999999999","35","50","platform","80","100","29.5","70.5","35","50","platform","80","100","31.10000000000001","68.89999999999999","35","50","platform","80","100","32","68","35","50","platform","80","100","29.200000000000003","70.8","35","50","platform","80","100","29.299999999999997","70.7"
,"36","50","platform","80","100","30.5","69.5","36","50","platform","80","100","30.10000000000001","69.89999999999999","36","50","platform","80","100","30.30000000000001","69.69999999999999","36","50","platform","80","100","32.3","67.7","36","50","platform","80","100","30","70","36","50","platform","80","100","29.299999999999997","70.7","36","50","platform","80","100","30.400000000000006","69.6","36","50","platform","80","100","30.700000000000003","69.3","36","50","platform","80","100","28.799999999999997","71.2","36","50","platform","80","100","28.200000000000003","71.8"
,"37","50","platform","80","100","31.10000000000001","68.89999999999999","37","50","platform","80","100","30.80000000000001","69.19999999999999","37","50","platform","80","100","29.80000000000001","70.19999999999999","37","50","platform","80","100","31.69999999999999","68.30000000000001","37","50","platform","80","100","30","70","37","50","platform","80","100","30","70","37","50","platform","80","100","30.30000000000001","69.69999999999999","37","50","platform","80","100","30.200000000000003","69.8","37","50","platform","80","100","29.60000000000001","70.39999999999999","37","50","platform","80","100","28","72"
,"38","50","platform","80","100","30.60000000000001","69.39999999999999","38","50","platform","80","100","31.10000000000001","68.89999999999999","38","50","platform","80","100","30.80000000000001","69.19999999999999","38","50","platform","80","100","31.69999999999999","68.30000000000001","38","50","platform","80","100","30.60000000000001","69.39999999999999","38","50","platform","80","100","28.700000000000003","71.3","38","50","platform","80","100","29.700000000000003","70.3","38","50","platform","80","100","31","69","38","50","platform","80","100","28.299999999999997","71.7","38","50","platform","80","100","29.900000000000006","70.1"
,"39","50","platform","80","100","30.80000000000001","69.19999999999999","39","50","platform","80","100","31.69999999999999","68.30000000000001","39","50","platform","80","100","31.200000000000003","68.8","39","50","platform","80","100","32.099999999999994","67.9","39","50","platform","80","100","30.400000000000006","69.6","39","50","platform","80","100","27.60000000000001","72.39999999999999","39","50","platform","80","100","30.400000000000006","69.6","39","50","platform","80","100","32.8","67.2","39","50","platform","80","100","28.900000000000006","71.1","39","50","platform","80","100","30.60000000000001","69.39999999999999"
,"40","50","platform","80","100","29.5","70.5","40","50","platform","80","100","31.799999999999997","68.2","40","50","platform","80","100","30.60000000000001","69.39999999999999","40","50","platform","80","100","30.900000000000006","69.1","40","50","platform","80","100","29","71","40","50","platform","80","100","26.700000000000003","73.3","40","50","platform","80","100","30.400000000000006","69.6","40","50","platform","80","100","32","68","40","50","platform","80","100","28.799999999999997","71.2","40","50","platform","80","100","29.60000000000001","70.39999999999999"
,"41","50","platform","80","100","30","70","41","50","platform","80","100","32.69999999999999","67.30000000000001","41","50","platform","80","100","29.700000000000003","70.3","41","50","platform","80","100","29.80000000000001","70.19999999999999","41","50","platform","80","100","29.5","70.5","41","50","platform","80","100","27.5","72.5","41","50","platform","80","100","31.69999999999999","68.30000000000001","41","50","platform","80","100","32.19999999999999","67.80000000000001","41","50","platform","80","100","29","71","41","50","platform","80","100","29.700000000000003","70.3"
,"42","50","platform","80","100","30.30000000000001","69.69999999999999","42","50","platform","80","100","31.39999999999999","68.60000000000001","42","50","platform","80","100","30.400000000000006","69.6","42","50","platform","80","100","29.900000000000006","70.1","42","50","platform","80","100","29.700000000000003","70.3","42","50","platform","80","100","27.60000000000001","72.39999999999999","42","50","platform","80","100","30.30000000000001","69.69999999999999","42","50","platform","80","100","31.5","68.5","42","50","platform","80","100","28.900000000000006","71.1","42","50","platform","80","100","30.900000000000006","69.1"
,"43","50","platform","80","100","29.5","70.5","43","50","platform","80","100","31.299999999999997","68.7","43","50","platform","80","100","31.10000000000001","68.89999999999999","43","50","platform","80","100","30.80000000000001","69.19999999999999","43","50","platform","80","100","29.10000000000001","70.89999999999999","43","50","platform","80","100","28","72","43","50","platform","80","100","30.30000000000001","69.69999999999999","43","50","platform","80","100","31.69999999999999","68.30000000000001","43","50","platform","80","100","30","70","43","50","platform","80","100","29.60000000000001","70.39999999999999"
,"44","50","platform","80","100","30.200000000000003","69.8","44","50","platform","80","100","32.5","67.5","44","50","platform","80","100","31.799999999999997","68.2","44","50","platform","80","100","29.400000000000006","70.6","44","50","platform","80","100","28.10000000000001","71.89999999999999","44","50","platform","80","100","27.60000000000001","72.39999999999999","44","50","platform","80","100","31.69999999999999","68.30000000000001","44","50","platform","80","100","30","70","44","50","platform","80","100","27.900000000000006","72.1","44","50","platform","80","100","30.30000000000001","69.69999999999999"
,"45","50","platform","80","100","30.200000000000003","69.8","45","50","platform","80","100","33","67","45","50","platform","80","100","31.299999999999997","68.7","45","50","platform","80","100","29.299999999999997","70.7","45","50","platform","80","100","28","72","45","50","platform","80","100","27.200000000000003","72.8","45","50","platform","80","100","30.80000000000001","69.19999999999999","45","50","platform","80","100","30.30000000000001","69.69999999999999","45","50","platform","80","100","28.299999999999997","71.7","45","50","platform","80","100","30.60000000000001","69.39999999999999"
,"46","50","platform","80","100","31.799999999999997","68.2","46","50","platform","80","100","32.19999999999999","67.80000000000001","46","50","platform","80","100","31.89999999999999","68.10000000000001","46","50","platform","80","100","28.60000000000001","71.39999999999999","46","50","platform","80","100","28.60000000000001","71.39999999999999","46","50","platform","80","100","27.60000000000001","72.39999999999999","46","50","platform","80","100","31","69","46","50","platform","80","100","30.200000000000003","69.8","46","50","platform","80","100","28.200000000000003","71.8","46","50","platform","80","100","30","70"
,"47","50","platform","80","100","32.8","67.2","47","50","platform","80","100","31.39999999999999","68.60000000000001","47","50","platform","80","100","32.89999999999999","67.10000000000001","47","50","platform","80","100","27.200000000000003","72.8","47","50","platform","80","100","29.5","70.5","47","50","platform","80","100","27.5","72.5","47","50","platform","80","100","32.19999999999999","67.80000000000001","47","50","platform","80","100","29.400000000000006","70.6","47","50","platform","80","100","29.80000000000001","70.19999999999999","47","50","platform","80","100","30.900000000000006","69.1"
