,"1","50","legal","60","1","46.199999999999996","53.800000000000004","1","50","legal","60","1","48.4","51.6","1","50","legal","60","1","48.9","51.1","1","50","legal","60","1","47.5","52.5","1","50","legal","60","1","47.099999999999994","52.900000000000006","1","50","legal","60","1","47.099999999999994","52.900000000000006","1","50","legal","60","1","47.599999999999994","52.400000000000006","1","50","legal","60","1","47.9","52.1","1","50","legal","60","1","48.699999999999996","51.300000000000004","1","50","legal","60","1","48.6","51.4"
,"2","50","legal","60","1","42.900000000000006","57.099999999999994","2","50","legal","60","1","44.8","55.2","2","50","legal","60","1","46.4","53.6","2","50","legal","60","1","44.99999999999999","55.00000000000001","2","50","legal","60","1","45.4","54.6","2","50","legal","60","1","45.3","54.7","2","50","legal","60","1","45.199999999999996","54.800000000000004","2","50","legal","60","1","44.99999999999999","55.00000000000001","2","50","legal","60","1","48.1","51.9","2","50","legal","60","1","46","54"
,"3","50","legal","60","1","41.2","58.8","3","50","legal","60","1","44.3","55.7","3","50","legal","60","1","43.89999999999999","56.10000000000001","3","50","legal","60","1","41.400000000000006","58.599999999999994","3","50","legal","60","1","41.900000000000006","58.099999999999994","3","50","legal","60","1","41.900000000000006","58.099999999999994","3","50","legal","60","1","43.10000000000001","56.89999999999999","3","50","legal","60","1","43.8","56.2","3","50","legal","60","1","45.49999999999999","54.50000000000001","3","50","legal","60","1","42.900000000000006","57.099999999999994"
,"4","50","legal","60","1","40.300000000000004","59.699999999999996","4","50","legal","60","1","41.300000000000004","58.699999999999996","4","50","legal","60","1","41.300000000000004","58.699999999999996","4","50","legal","60","1","40.800000000000004","59.199999999999996","4","50","legal","60","1","40.300000000000004","59.699999999999996","4","50","legal","60","1","41.1","58.9","4","50","legal","60","1","41.400000000000006","58.599999999999994","4","50","legal","60","1","41.800000000000004","58.199999999999996","4","50","legal","60","1","43.89999999999999","56.10000000000001","4","50","legal","60","1","41.800000000000004","58.199999999999996"
,"5","50","legal","60","1","39","61","5","50","legal","60","1","40.2","59.8","5","50","legal","60","1","39.2","60.8","5","50","legal","60","1","40","60","5","50","legal","60","1","39.7","60.3","5","50","legal","60","1","39.900000000000006","60.099999999999994","5","50","legal","60","1","41.2","58.8","5","50","legal","60","1","40.6","59.4","5","50","legal","60","1","41","59","5","50","legal","60","1","40.800000000000004","59.199999999999996"
,"6","50","legal","60","1","38.4","61.6","6","50","legal","60","1","39.1","60.9","6","50","legal","60","1","37.4","62.6","6","50","legal","60","1","38","62","6","50","legal","60","1","37.4","62.6","6","50","legal","60","1","37.8","62.2","6","50","legal","60","1","39.7","60.3","6","50","legal","60","1","39.300000000000004","60.699999999999996","6","50","legal","60","1","39.6","60.4","6","50","legal","60","1","40.7","59.3"
,"7","50","legal","60","1","36.8","63.2","7","50","legal","60","1","38.5","61.5","7","50","legal","60","1","36.7","63.3","7","50","legal","60","1","36.9","63.1","7","50","legal","60","1","35.7","64.3","7","50","legal","60","1","38.1","61.9","7","50","legal","60","1","37","63","7","50","legal","60","1","37.7","62.3","7","50","legal","60","1","38.800000000000004","61.199999999999996","7","50","legal","60","1","39.1","60.9"
,"8","50","legal","60","1","36.1","63.9","8","50","legal","60","1","37.9","62.1","8","50","legal","60","1","36.1","63.9","8","50","legal","60","1","36.4","63.6","8","50","legal","60","1","36.6","63.4","8","50","legal","60","1","36.199999999999996","63.800000000000004","8","50","legal","60","1","36.5","63.5","8","50","legal","60","1","36.3","63.7","8","50","legal","60","1","37","63","8","50","legal","60","1","39.6","60.4"
,"9","50","legal","60","1","35.8","64.2","9","50","legal","60","1","36.9","63.1","9","50","legal","60","1","34.89999999999999","65.10000000000001","9","50","legal","60","1","35.599999999999994","64.4","9","50","legal","60","1","36","64","9","50","legal","60","1","34.7","65.3","9","50","legal","60","1","34.89999999999999","65.10000000000001","9","50","legal","60","1","35.599999999999994","64.4","9","50","legal","60","1","36.3","63.7","9","50","legal","60","1","39.1","60.9"
,"10","50","legal","60","1","34.8","65.2","10","50","legal","60","1","36.3","63.7","10","50","legal","60","1","33.8","66.2","10","50","legal","60","1","34.5","65.5","10","50","legal","60","1","36.6","63.4","10","50","legal","60","1","35.2","64.8","10","50","legal","60","1","35.099999999999994","64.9","10","50","legal","60","1","33.099999999999994","66.9","10","50","legal","60","1","35.8","64.2","10","50","legal","60","1","37.9","62.1"
,"11","50","legal","60","1","33.099999999999994","66.9","11","50","legal","60","1","35.599999999999994","64.4","11","50","legal","60","1","33","67","11","50","legal","60","1","33.3","66.7","11","50","legal","60","1","34.89999999999999","65.10000000000001","11","50","legal","60","1","35.3","64.7","11","50","legal","60","1","35","65","11","50","legal","60","1","32.8","67.2","11","50","legal","60","1","34.099999999999994","65.9","11","50","legal","60","1","36.7","63.3"
,"12","50","legal","60","1","32.19999999999999","67.80000000000001","12","50","legal","60","1","35.7","64.3","12","50","legal","60","1","32.599999999999994","67.4","12","50","legal","60","1","33.3","66.7","12","50","legal","60","1","32.89999999999999","67.10000000000001","12","50","legal","60","1","34.5","65.5","12","50","legal","60","1","34.099999999999994","65.9","12","50","legal","60","1","32.099999999999994","67.9","12","50","legal","60","1","34.599999999999994","65.4","12","50","legal","60","1","35.599999999999994","64.4"
,"13","50","legal","60","1","31.299999999999997","68.7","13","50","legal","60","1","34.3","65.7","13","50","legal","60","1","32.19999999999999","67.80000000000001","13","50","legal","60","1","32.39999999999999","67.60000000000001","13","50","legal","60","1","31.89999999999999","68.10000000000001","13","50","legal","60","1","32.8","67.2","13","50","legal","60","1","34.3","65.7","13","50","legal","60","1","33","67","13","50","legal","60","1","34.39999999999999","65.60000000000001","13","50","legal","60","1","34.39999999999999","65.60000000000001"
,"14","50","legal","60","1","31","69","14","50","legal","60","1","34","66","14","50","legal","60","1","32.099999999999994","67.9","14","50","legal","60","1","32.39999999999999","67.60000000000001","14","50","legal","60","1","32.5","67.5","14","50","legal","60","1","33.5","66.5","14","50","legal","60","1","33.89999999999999","66.10000000000001","14","50","legal","60","1","32.099999999999994","67.9","14","50","legal","60","1","33.39999999999999","66.60000000000001","14","50","legal","60","1","34","66"
,"15","50","legal","60","1","30.700000000000003","69.3","15","50","legal","60","1","33.8","66.2","15","50","legal","60","1","31.10000000000001","68.89999999999999","15","50","legal","60","1","31.89999999999999","68.10000000000001","15","50","legal","60","1","31.69999999999999","68.30000000000001","15","50","legal","60","1","32.599999999999994","67.4","15","50","legal","60","1","31.799999999999997","68.2","15","50","legal","60","1","31.89999999999999","68.10000000000001","15","50","legal","60","1","32.89999999999999","67.10000000000001","15","50","legal","60","1","32.8","67.2"
,"16","50","legal","60","1","29.80000000000001","70.19999999999999","16","50","legal","60","1","32.599999999999994","67.4","16","50","legal","60","1","30.200000000000003","69.8","16","50","legal","60","1","32.5","67.5","16","50","legal","60","1","32.69999999999999","67.30000000000001","16","50","legal","60","1","31.799999999999997","68.2","16","50","legal","60","1","30.10000000000001","69.89999999999999","16","50","legal","60","1","30.30000000000001","69.69999999999999","16","50","legal","60","1","33.3","66.7","16","50","legal","60","1","31.39999999999999","68.60000000000001"
,"17","50","legal","60","1","31","69","17","50","legal","60","1","31.69999999999999","68.30000000000001","17","50","legal","60","1","29.900000000000006","70.1","17","50","legal","60","1","32.19999999999999","67.80000000000001","17","50","legal","60","1","33.39999999999999","66.60000000000001","17","50","legal","60","1","31.5","68.5","17","50","legal","60","1","29.60000000000001","70.39999999999999","17","50","legal","60","1","30","70","17","50","legal","60","1","33.89999999999999","66.10000000000001","17","50","legal","60","1","30.30000000000001","69.69999999999999"
,"18","50","legal","60","1","31","69","18","50","legal","60","1","30.700000000000003","69.3","18","50","legal","60","1","29.400000000000006","70.6","18","50","legal","60","1","30.10000000000001","69.89999999999999","18","50","legal","60","1","32.19999999999999","67.80000000000001","18","50","legal","60","1","31.39999999999999","68.60000000000001","18","50","legal","60","1","29.299999999999997","70.7","18","50","legal","60","1","29.5","70.5","18","50","legal","60","1","32.69999999999999","67.30000000000001","18","50","legal","60","1","30.400000000000006","69.6"
,"19","50","legal","60","1","30.700000000000003","69.3","19","50","legal","60","1","32.3","67.7","19","50","legal","60","1","29.299999999999997","70.7","19","50","legal","60","1","29.900000000000006","70.1","19","50","legal","60","1","31.5","68.5","19","50","legal","60","1","30.400000000000006","69.6","19","50","legal","60","1","27.5","72.5","19","50","legal","60","1","29.700000000000003","70.3","19","50","legal","60","1","33.89999999999999","66.10000000000001","19","50","legal","60","1","30","70"
,"20","50","legal","60","1","30.200000000000003","69.8","20","50","legal","60","1","32.39999999999999","67.60000000000001","20","50","legal","60","1","29","71","20","50","legal","60","1","30.700000000000003","69.3","20","50","legal","60","1","30.400000000000006","69.6","20","50","legal","60","1","29.900000000000006","70.1","20","50","legal","60","1","27.299999999999997","72.7","20","50","legal","60","1","29","71","20","50","legal","60","1","32.8","67.2","20","50","legal","60","1","29.5","70.5"
,"21","50","legal","60","1","31.200000000000003","68.8","21","50","legal","60","1","31.799999999999997","68.2","21","50","legal","60","1","28.900000000000006","71.1","21","50","legal","60","1","30.30000000000001","69.69999999999999","21","50","legal","60","1","30.30000000000001","69.69999999999999","21","50","legal","60","1","30.5","69.5","21","50","legal","60","1","29.200000000000003","70.8","21","50","legal","60","1","28.400000000000006","71.6","21","50","legal","60","1","31.799999999999997","68.2","21","50","legal","60","1","29.400000000000006","70.6"
,"22","50","legal","60","1","31.200000000000003","68.8","22","50","legal","60","1","32.69999999999999","67.30000000000001","22","50","legal","60","1","29","71","22","50","legal","60","1","30","70","22","50","legal","60","1","29.60000000000001","70.39999999999999","22","50","legal","60","1","29.200000000000003","70.8","22","50","legal","60","1","28.200000000000003","71.8","22","50","legal","60","1","28.900000000000006","71.1","22","50","legal","60","1","31.599999999999994","68.4","22","50","legal","60","1","28.799999999999997","71.2"
,"23","50","legal","60","1","30.700000000000003","69.3","23","50","legal","60","1","31.89999999999999","68.10000000000001","23","50","legal","60","1","29.900000000000006","70.1","23","50","legal","60","1","29.80000000000001","70.19999999999999","23","50","legal","60","1","30.30000000000001","69.69999999999999","23","50","legal","60","1","28.60000000000001","71.39999999999999","23","50","legal","60","1","27.799999999999997","72.2","23","50","legal","60","1","29.299999999999997","70.7","23","50","legal","60","1","30.60000000000001","69.39999999999999","23","50","legal","60","1","29.299999999999997","70.7"
,"24","50","legal","60","1","31.299999999999997","68.7","24","50","legal","60","1","31.299999999999997","68.7","24","50","legal","60","1","29.200000000000003","70.8","24","50","legal","60","1","29.60000000000001","70.39999999999999","24","50","legal","60","1","31.299999999999997","68.7","24","50","legal","60","1","28.700000000000003","71.3","24","50","legal","60","1","28.400000000000006","71.6","24","50","legal","60","1","29.60000000000001","70.39999999999999","24","50","legal","60","1","30.900000000000006","69.1","24","50","legal","60","1","29.200000000000003","70.8"
,"25","50","legal","60","1","31.200000000000003","68.8","25","50","legal","60","1","30.900000000000006","69.1","25","50","legal","60","1","29.5","70.5","25","50","legal","60","1","29.5","70.5","25","50","legal","60","1","31.39999999999999","68.60000000000001","25","50","legal","60","1","28.700000000000003","71.3","25","50","legal","60","1","28","72","25","50","legal","60","1","30","70","25","50","legal","60","1","30.5","69.5","25","50","legal","60","1","30.30000000000001","69.69999999999999"
,"26","50","legal","60","1","31.89999999999999","68.10000000000001","26","50","legal","60","1","31","69","26","50","legal","60","1","31.5","68.5","26","50","legal","60","1","30.200000000000003","69.8","26","50","legal","60","1","31.200000000000003","68.8","26","50","legal","60","1","29","71","26","50","legal","60","1","28","72","26","50","legal","60","1","30.60000000000001","69.39999999999999","26","50","legal","60","1","29.900000000000006","70.1","26","50","legal","60","1","29.200000000000003","70.8"
,"27","50","legal","60","1","31.799999999999997","68.2","27","50","legal","60","1","30.400000000000006","69.6","27","50","legal","60","1","31.5","68.5","27","50","legal","60","1","30.10000000000001","69.89999999999999","27","50","legal","60","1","30.700000000000003","69.3","27","50","legal","60","1","29.5","70.5","27","50","legal","60","1","28","72","27","50","legal","60","1","31.200000000000003","68.8","27","50","legal","60","1","29.10000000000001","70.89999999999999","27","50","legal","60","1","29.200000000000003","70.8"
,"28","50","legal","60","1","31.200000000000003","68.8","28","50","legal","60","1","29.5","70.5","28","50","legal","60","1","31.599999999999994","68.4","28","50","legal","60","1","29.60000000000001","70.39999999999999","28","50","legal","60","1","30.200000000000003","69.8","28","50","legal","60","1","31","69","28","50","legal","60","1","27.900000000000006","72.1","28","50","legal","60","1","31.5","68.5","28","50","legal","60","1","29.5","70.5","28","50","legal","60","1","29.299999999999997","70.7"
,"29","50","legal","60","1","30.60000000000001","69.39999999999999","29","50","legal","60","1","28.900000000000006","71.1","29","50","legal","60","1","31.299999999999997","68.7","29","50","legal","60","1","29.80000000000001","70.19999999999999","29","50","legal","60","1","29.900000000000006","70.1","29","50","legal","60","1","31.5","68.5","29","50","legal","60","1","28.400000000000006","71.6","29","50","legal","60","1","31.200000000000003","68.8","29","50","legal","60","1","30.700000000000003","69.3","29","50","legal","60","1","28.400000000000006","71.6"
,"30","50","legal","60","1","30.60000000000001","69.39999999999999","30","50","legal","60","1","28.900000000000006","71.1","30","50","legal","60","1","31.5","68.5","30","50","legal","60","1","27.60000000000001","72.39999999999999","30","50","legal","60","1","29.80000000000001","70.19999999999999","30","50","legal","60","1","31.10000000000001","68.89999999999999","30","50","legal","60","1","28.200000000000003","71.8","30","50","legal","60","1","31.200000000000003","68.8","30","50","legal","60","1","30.200000000000003","69.8","30","50","legal","60","1","29.299999999999997","70.7"
,"31","50","legal","60","1","30.30000000000001","69.69999999999999","31","50","legal","60","1","28.900000000000006","71.1","31","50","legal","60","1","31.89999999999999","68.10000000000001","31","50","legal","60","1","27.60000000000001","72.39999999999999","31","50","legal","60","1","30.10000000000001","69.89999999999999","31","50","legal","60","1","30.400000000000006","69.6","31","50","legal","60","1","27.900000000000006","72.1","31","50","legal","60","1","30.200000000000003","69.8","31","50","legal","60","1","29.60000000000001","70.39999999999999","31","50","legal","60","1","29.900000000000006","70.1"
,"32","50","legal","60","1","30.900000000000006","69.1","32","50","legal","60","1","28.60000000000001","71.39999999999999","32","50","legal","60","1","31.299999999999997","68.7","32","50","legal","60","1","28.200000000000003","71.8","32","50","legal","60","1","30.10000000000001","69.89999999999999","32","50","legal","60","1","29.200000000000003","70.8","32","50","legal","60","1","28.799999999999997","71.2","32","50","legal","60","1","30.60000000000001","69.39999999999999","32","50","legal","60","1","29.60000000000001","70.39999999999999","32","50","legal","60","1","30.10000000000001","69.89999999999999"
,"33","50","legal","60","1","31.5","68.5","33","50","legal","60","1","28.5","71.5","33","50","legal","60","1","30.80000000000001","69.19999999999999","33","50","legal","60","1","29.299999999999997","70.7","33","50","legal","60","1","30.60000000000001","69.39999999999999","33","50","legal","60","1","29.900000000000006","70.1","33","50","legal","60","1","28.700000000000003","71.3","33","50","legal","60","1","30.900000000000006","69.1","33","50","legal","60","1","30.30000000000001","69.69999999999999","33","50","legal","60","1","28.400000000000006","71.6"
,"34","50","legal","60","1","31.599999999999994","68.4","34","50","legal","60","1","28.5","71.5","34","50","legal","60","1","30.30000000000001","69.69999999999999","34","50","legal","60","1","29.700000000000003","70.3","34","50","legal","60","1","30.400000000000006","69.6","34","50","legal","60","1","31.5","68.5","34","50","legal","60","1","27.799999999999997","72.2","34","50","legal","60","1","31.5","68.5","34","50","legal","60","1","29.80000000000001","70.19999999999999","34","50","legal","60","1","29.400000000000006","70.6"
,"35","50","legal","60","1","30.60000000000001","69.39999999999999","35","50","legal","60","1","29.700000000000003","70.3","35","50","legal","60","1","30.80000000000001","69.19999999999999","35","50","legal","60","1","29.900000000000006","70.1","35","50","legal","60","1","29.80000000000001","70.19999999999999","35","50","legal","60","1","31","69","35","50","legal","60","1","27.900000000000006","72.1","35","50","legal","60","1","31.69999999999999","68.30000000000001","35","50","legal","60","1","29.10000000000001","70.89999999999999","35","50","legal","60","1","28.5","71.5"
,"36","50","legal","60","1","28.299999999999997","71.7","36","50","legal","60","1","30.5","69.5","36","50","legal","60","1","31.10000000000001","68.89999999999999","36","50","legal","60","1","30.30000000000001","69.69999999999999","36","50","legal","60","1","29.10000000000001","70.89999999999999","36","50","legal","60","1","31.39999999999999","68.60000000000001","36","50","legal","60","1","28.400000000000006","71.6","36","50","legal","60","1","31.200000000000003","68.8","36","50","legal","60","1","29.200000000000003","70.8","36","50","legal","60","1","29.10000000000001","70.89999999999999"
,"37","50","legal","60","1","28.700000000000003","71.3","37","50","legal","60","1","29.60000000000001","70.39999999999999","37","50","legal","60","1","29.80000000000001","70.19999999999999","37","50","legal","60","1","30.30000000000001","69.69999999999999","37","50","legal","60","1","29","71","37","50","legal","60","1","29.900000000000006","70.1","37","50","legal","60","1","29.200000000000003","70.8","37","50","legal","60","1","31.69999999999999","68.30000000000001","37","50","legal","60","1","28.900000000000006","71.1","37","50","legal","60","1","29.400000000000006","70.6"
,"38","50","legal","60","1","29.5","70.5","38","50","legal","60","1","31.10000000000001","68.89999999999999","38","50","legal","60","1","30","70","38","50","legal","60","1","29.299999999999997","70.7","38","50","legal","60","1","28.5","71.5","38","50","legal","60","1","29.700000000000003","70.3","38","50","legal","60","1","29.900000000000006","70.1","38","50","legal","60","1","30.900000000000006","69.1","38","50","legal","60","1","29.400000000000006","70.6","38","50","legal","60","1","29.10000000000001","70.89999999999999"
,"39","50","legal","60","1","30.10000000000001","69.89999999999999","39","50","legal","60","1","30.200000000000003","69.8","39","50","legal","60","1","30.30000000000001","69.69999999999999","39","50","legal","60","1","28.700000000000003","71.3","39","50","legal","60","1","28.5","71.5","39","50","legal","60","1","29.80000000000001","70.19999999999999","39","50","legal","60","1","30.80000000000001","69.19999999999999","39","50","legal","60","1","29.900000000000006","70.1","39","50","legal","60","1","30","70","39","50","legal","60","1","29.700000000000003","70.3"
,"40","50","legal","60","1","31.10000000000001","68.89999999999999","40","50","legal","60","1","30.700000000000003","69.3","40","50","legal","60","1","31.5","68.5","40","50","legal","60","1","28","72","40","50","legal","60","1","27.799999999999997","72.2","40","50","legal","60","1","28.799999999999997","71.2","40","50","legal","60","1","30.80000000000001","69.19999999999999","40","50","legal","60","1","30.400000000000006","69.6","40","50","legal","60","1","30.80000000000001","69.19999999999999","40","50","legal","60","1","29.80000000000001","70.19999999999999"
,"41","50","legal","60","1","31.200000000000003","68.8","41","50","legal","60","1","32.19999999999999","67.80000000000001","41","50","legal","60","1","30.700000000000003","69.3","41","50","legal","60","1","29.200000000000003","70.8","41","50","legal","60","1","27","73","41","50","legal","60","1","30.5","69.5","41","50","legal","60","1","30.400000000000006","69.6","41","50","legal","60","1","30.700000000000003","69.3","41","50","legal","60","1","30.10000000000001","69.89999999999999","41","50","legal","60","1","29.400000000000006","70.6"
,"42","50","legal","60","1","30.60000000000001","69.39999999999999","42","50","legal","60","1","32.19999999999999","67.80000000000001","42","50","legal","60","1","30","70","42","50","legal","60","1","30.200000000000003","69.8","42","50","legal","60","1","26.099999999999994","73.9","42","50","legal","60","1","30.700000000000003","69.3","42","50","legal","60","1","30.10000000000001","69.89999999999999","42","50","legal","60","1","30.700000000000003","69.3","42","50","legal","60","1","30.400000000000006","69.6","42","50","legal","60","1","27.60000000000001","72.39999999999999"
,"43","50","legal","60","1","31.39999999999999","68.60000000000001","43","50","legal","60","1","32.39999999999999","67.60000000000001","43","50","legal","60","1","30.5","69.5","43","50","legal","60","1","31","69","43","50","legal","60","1","27.200000000000003","72.8","43","50","legal","60","1","31.10000000000001","68.89999999999999","43","50","legal","60","1","30.700000000000003","69.3","43","50","legal","60","1","29.900000000000006","70.1","43","50","legal","60","1","30.200000000000003","69.8","43","50","legal","60","1","28.400000000000006","71.6"
,"44","50","legal","60","1","31.799999999999997","68.2","44","50","legal","60","1","32.599999999999994","67.4","44","50","legal","60","1","30.80000000000001","69.19999999999999","44","50","legal","60","1","31.39999999999999","68.60000000000001","44","50","legal","60","1","27.200000000000003","72.8","44","50","legal","60","1","31.299999999999997","68.7","44","50","legal","60","1","29.5","70.5","44","50","legal","60","1","30.400000000000006","69.6","44","50","legal","60","1","30.30000000000001","69.69999999999999","44","50","legal","60","1","29","71"
,"45","50","legal","60","1","30.900000000000006","69.1","45","50","legal","60","1","32.599999999999994","67.4","45","50","legal","60","1","30.900000000000006","69.1","45","50","legal","60","1","29.700000000000003","70.3","45","50","legal","60","1","26.700000000000003","73.3","45","50","legal","60","1","32.3","67.7","45","50","legal","60","1","30.200000000000003","69.8","45","50","legal","60","1","30.10000000000001","69.89999999999999","45","50","legal","60","1","30.200000000000003","69.8","45","50","legal","60","1","28.5","71.5"
,"46","50","legal","60","1","30","70","46","50","legal","60","1","32.099999999999994","67.9","46","50","legal","60","1","30.60000000000001","69.39999999999999","46","50","legal","60","1","30.10000000000001","69.89999999999999","46","50","legal","60","1","26.5","73.5","46","50","legal","60","1","33.099999999999994","66.9","46","50","legal","60","1","30.10000000000001","69.89999999999999","46","50","legal","60","1","30.200000000000003","69.8","46","50","legal","60","1","30.700000000000003","69.3","46","50","legal","60","1","28.200000000000003","71.8"
,"47","50","legal","60","1","30.700000000000003","69.3","47","50","legal","60","1","31","69","47","50","legal","60","1","29.299999999999997","70.7","47","50","legal","60","1","31.299999999999997","68.7","47","50","legal","60","1","27.400000000000006","72.6","47","50","legal","60","1","32.8","67.2","47","50","legal","60","1","29.700000000000003","70.3","47","50","legal","60","1","30.80000000000001","69.19999999999999","47","50","legal","60","1","30.200000000000003","69.8","47","50","legal","60","1","28.900000000000006","71.1"
