,"1","50","platform","70","75","43.400000000000006","56.599999999999994","1","50","platform","70","75","43.400000000000006","56.599999999999994","1","50","platform","70","75","45.49999999999999","54.50000000000001","1","50","platform","70","75","44.599999999999994","55.400000000000006","1","50","platform","70","75","45.199999999999996","54.800000000000004","1","50","platform","70","75","44.599999999999994","55.400000000000006","1","50","platform","70","75","44.49999999999999","55.50000000000001","1","50","platform","70","75","43.10000000000001","56.89999999999999","1","50","platform","70","75","45.199999999999996","54.800000000000004","1","50","platform","70","75","43.10000000000001","56.89999999999999"
,"2","50","platform","70","75","40.6","59.4","2","50","platform","70","75","39.6","60.4","2","50","platform","70","75","40.900000000000006","59.099999999999994","2","50","platform","70","75","38.3","61.7","2","50","platform","70","75","39.900000000000006","60.099999999999994","2","50","platform","70","75","40.6","59.4","2","50","platform","70","75","39.800000000000004","60.199999999999996","2","50","platform","70","75","38.7","61.3","2","50","platform","70","75","40.5","59.5","2","50","platform","70","75","38","62"
,"3","50","platform","70","75","35.599999999999994","64.4","3","50","platform","70","75","35.7","64.3","3","50","platform","70","75","37","63","3","50","platform","70","75","35.2","64.8","3","50","platform","70","75","35.8","64.2","3","50","platform","70","75","38.2","61.8","3","50","platform","70","75","35.3","64.7","3","50","platform","70","75","33.2","66.8","3","50","platform","70","75","36.199999999999996","63.800000000000004","3","50","platform","70","75","34.2","65.8"
,"4","50","platform","70","75","33.599999999999994","66.4","4","50","platform","70","75","32.89999999999999","67.10000000000001","4","50","platform","70","75","31.69999999999999","68.30000000000001","4","50","platform","70","75","33.5","66.5","4","50","platform","70","75","32.8","67.2","4","50","platform","70","75","35.099999999999994","64.9","4","50","platform","70","75","31.39999999999999","68.60000000000001","4","50","platform","70","75","29.80000000000001","70.19999999999999","4","50","platform","70","75","32.19999999999999","67.80000000000001","4","50","platform","70","75","33.3","66.7"
,"5","50","platform","70","75","30.10000000000001","69.89999999999999","5","50","platform","70","75","31.5","68.5","5","50","platform","70","75","28.900000000000006","71.1","5","50","platform","70","75","30.80000000000001","69.19999999999999","5","50","platform","70","75","28.799999999999997","71.2","5","50","platform","70","75","33.2","66.8","5","50","platform","70","75","27.700000000000003","72.3","5","50","platform","70","75","26.599999999999994","73.4","5","50","platform","70","75","28.900000000000006","71.1","5","50","platform","70","75","31","69"
,"6","50","platform","70","75","27.900000000000006","72.1","6","50","platform","70","75","29.200000000000003","70.8","6","50","platform","70","75","27.799999999999997","72.2","6","50","platform","70","75","28.5","71.5","6","50","platform","70","75","26.299999999999997","73.7","6","50","platform","70","75","31.799999999999997","68.2","6","50","platform","70","75","24.400000000000006","75.6","6","50","platform","70","75","24.599999999999994","75.4","6","50","platform","70","75","26.700000000000003","73.3","6","50","platform","70","75","30","70"
,"7","50","platform","70","75","25.799999999999997","74.2","7","50","platform","70","75","27.10000000000001","72.89999999999999","7","50","platform","70","75","25.599999999999994","74.4","7","50","platform","70","75","26.200000000000003","73.8","7","50","platform","70","75","26","74","7","50","platform","70","75","28.60000000000001","71.39999999999999","7","50","platform","70","75","23.5","76.5","7","50","platform","70","75","23.200000000000003","76.8","7","50","platform","70","75","25","75","7","50","platform","70","75","28.10000000000001","71.89999999999999"
,"8","50","platform","70","75","24.299999999999997","75.7","8","50","platform","70","75","24.900000000000006","75.1","8","50","platform","70","75","24.900000000000006","75.1","8","50","platform","70","75","25.099999999999994","74.9","8","50","platform","70","75","24.5","75.5","8","50","platform","70","75","27.60000000000001","72.39999999999999","8","50","platform","70","75","22.89999999999999","77.10000000000001","8","50","platform","70","75","23.799999999999997","76.2","8","50","platform","70","75","22.89999999999999","77.10000000000001","8","50","platform","70","75","27.10000000000001","72.89999999999999"
,"9","50","platform","70","75","23.200000000000003","76.8","9","50","platform","70","75","23.900000000000006","76.1","9","50","platform","70","75","23.799999999999997","76.2","9","50","platform","70","75","22.799999999999997","77.2","9","50","platform","70","75","24.900000000000006","75.1","9","50","platform","70","75","24.700000000000003","75.3","9","50","platform","70","75","23.099999999999994","76.9","9","50","platform","70","75","22.39999999999999","77.60000000000001","9","50","platform","70","75","21.89999999999999","78.10000000000001","9","50","platform","70","75","25.799999999999997","74.2"
,"10","50","platform","70","75","22.700000000000003","77.3","10","50","platform","70","75","24.700000000000003","75.3","10","50","platform","70","75","23.200000000000003","76.8","10","50","platform","70","75","21.700000000000003","78.3","10","50","platform","70","75","23.599999999999994","76.4","10","50","platform","70","75","24.200000000000003","75.8","10","50","platform","70","75","23.700000000000003","76.3","10","50","platform","70","75","22.5","77.5","10","50","platform","70","75","20.89999999999999","79.10000000000001","10","50","platform","70","75","25.400000000000006","74.6"
,"11","50","platform","70","75","23.099999999999994","76.9","11","50","platform","70","75","24.900000000000006","75.1","11","50","platform","70","75","22.89999999999999","77.10000000000001","11","50","platform","70","75","21.89999999999999","78.10000000000001","11","50","platform","70","75","21.89999999999999","78.10000000000001","11","50","platform","70","75","23.5","76.5","11","50","platform","70","75","23.700000000000003","76.3","11","50","platform","70","75","21.39999999999999","78.60000000000001","11","50","platform","70","75","19.39999999999999","80.60000000000001","11","50","platform","70","75","23.900000000000006","76.1"
,"12","50","platform","70","75","22","78","12","50","platform","70","75","24.200000000000003","75.8","12","50","platform","70","75","22.599999999999994","77.4","12","50","platform","70","75","20.299999999999997","79.7","12","50","platform","70","75","21.39999999999999","78.60000000000001","12","50","platform","70","75","22.099999999999994","77.9","12","50","platform","70","75","23.599999999999994","76.4","12","50","platform","70","75","21.799999999999997","78.2","12","50","platform","70","75","19.19999999999999","80.80000000000001","12","50","platform","70","75","23.599999999999994","76.4"
,"13","50","platform","70","75","22.5","77.5","13","50","platform","70","75","22.599999999999994","77.4","13","50","platform","70","75","21.700000000000003","78.3","13","50","platform","70","75","19.89999999999999","80.10000000000001","13","50","platform","70","75","20.799999999999997","79.2","13","50","platform","70","75","22.299999999999997","77.7","13","50","platform","70","75","23.200000000000003","76.8","13","50","platform","70","75","22.599999999999994","77.4","13","50","platform","70","75","18.5","81.5","13","50","platform","70","75","23.099999999999994","76.9"
,"14","50","platform","70","75","22.700000000000003","77.3","14","50","platform","70","75","22.700000000000003","77.3","14","50","platform","70","75","21.099999999999994","78.9","14","50","platform","70","75","18.5","81.5","14","50","platform","70","75","21.099999999999994","78.9","14","50","platform","70","75","22.39999999999999","77.60000000000001","14","50","platform","70","75","21.5","78.5","14","50","platform","70","75","22","78","14","50","platform","70","75","19.5","80.5","14","50","platform","70","75","22.5","77.5"
,"15","50","platform","70","75","22","78","15","50","platform","70","75","22","78","15","50","platform","70","75","19.799999999999997","80.2","15","50","platform","70","75","18.400000000000006","81.6","15","50","platform","70","75","20.099999999999994","79.9","15","50","platform","70","75","21.799999999999997","78.2","15","50","platform","70","75","21.89999999999999","78.10000000000001","15","50","platform","70","75","22","78","15","50","platform","70","75","20.700000000000003","79.3","15","50","platform","70","75","22.5","77.5"
,"16","50","platform","70","75","22.39999999999999","77.60000000000001","16","50","platform","70","75","19.69999999999999","80.30000000000001","16","50","platform","70","75","19.5","80.5","16","50","platform","70","75","19.299999999999997","80.7","16","50","platform","70","75","20.19999999999999","79.80000000000001","16","50","platform","70","75","21.39999999999999","78.60000000000001","16","50","platform","70","75","21.700000000000003","78.3","16","50","platform","70","75","22.299999999999997","77.7","16","50","platform","70","75","20.700000000000003","79.3","16","50","platform","70","75","22.5","77.5"
,"17","50","platform","70","75","22.099999999999994","77.9","17","50","platform","70","75","20.099999999999994","79.9","17","50","platform","70","75","20","80","17","50","platform","70","75","20","80","17","50","platform","70","75","20.5","79.5","17","50","platform","70","75","21","79","17","50","platform","70","75","21.299999999999997","78.7","17","50","platform","70","75","21","79","17","50","platform","70","75","20","80","17","50","platform","70","75","22.39999999999999","77.60000000000001"
,"18","50","platform","70","75","22.099999999999994","77.9","18","50","platform","70","75","19.799999999999997","80.2","18","50","platform","70","75","20.799999999999997","79.2","18","50","platform","70","75","20.599999999999994","79.4","18","50","platform","70","75","20.599999999999994","79.4","18","50","platform","70","75","19.39999999999999","80.60000000000001","18","50","platform","70","75","22.200000000000003","77.8","18","50","platform","70","75","20.700000000000003","79.3","18","50","platform","70","75","19.099999999999994","80.9","18","50","platform","70","75","22.099999999999994","77.9"
,"19","50","platform","70","75","22.099999999999994","77.9","19","50","platform","70","75","20.099999999999994","79.9","19","50","platform","70","75","20.39999999999999","79.60000000000001","19","50","platform","70","75","19.5","80.5","19","50","platform","70","75","20.5","79.5","19","50","platform","70","75","19.299999999999997","80.7","19","50","platform","70","75","22.5","77.5","19","50","platform","70","75","20","80","19","50","platform","70","75","19.89999999999999","80.10000000000001","19","50","platform","70","75","23.099999999999994","76.9"
,"20","50","platform","70","75","22","78","20","50","platform","70","75","19","81","20","50","platform","70","75","20","80","20","50","platform","70","75","19.599999999999994","80.4","20","50","platform","70","75","19.599999999999994","80.4","20","50","platform","70","75","20.099999999999994","79.9","20","50","platform","70","75","22.799999999999997","77.2","20","50","platform","70","75","21.099999999999994","78.9","20","50","platform","70","75","19.599999999999994","80.4","20","50","platform","70","75","22.39999999999999","77.60000000000001"
,"21","50","platform","70","75","20.799999999999997","79.2","21","50","platform","70","75","20.700000000000003","79.3","21","50","platform","70","75","18.400000000000006","81.6","21","50","platform","70","75","19.799999999999997","80.2","21","50","platform","70","75","19.69999999999999","80.30000000000001","21","50","platform","70","75","19.69999999999999","80.30000000000001","21","50","platform","70","75","22.599999999999994","77.4","21","50","platform","70","75","22.099999999999994","77.9","21","50","platform","70","75","20","80","21","50","platform","70","75","22","78"
,"22","50","platform","70","75","19.299999999999997","80.7","22","50","platform","70","75","20.19999999999999","79.80000000000001","22","50","platform","70","75","19.39999999999999","80.60000000000001","22","50","platform","70","75","19.39999999999999","80.60000000000001","22","50","platform","70","75","20","80","22","50","platform","70","75","19.099999999999994","80.9","22","50","platform","70","75","22.299999999999997","77.7","22","50","platform","70","75","21.39999999999999","78.60000000000001","22","50","platform","70","75","20.39999999999999","79.60000000000001","22","50","platform","70","75","22","78"
,"23","50","platform","70","75","20.89999999999999","79.10000000000001","23","50","platform","70","75","19","81","23","50","platform","70","75","20.19999999999999","79.80000000000001","23","50","platform","70","75","19.39999999999999","80.60000000000001","23","50","platform","70","75","21.89999999999999","78.10000000000001","23","50","platform","70","75","20.19999999999999","79.80000000000001","23","50","platform","70","75","22.099999999999994","77.9","23","50","platform","70","75","22","78","23","50","platform","70","75","20.5","79.5","23","50","platform","70","75","21.599999999999994","78.4"
,"24","50","platform","70","75","20.39999999999999","79.60000000000001","24","50","platform","70","75","21.200000000000003","78.8","24","50","platform","70","75","20","80","24","50","platform","70","75","18.700000000000003","81.3","24","50","platform","70","75","22.200000000000003","77.8","24","50","platform","70","75","21.299999999999997","78.7","24","50","platform","70","75","22","78","24","50","platform","70","75","21.700000000000003","78.3","24","50","platform","70","75","19.299999999999997","80.7","24","50","platform","70","75","21","79"
,"25","50","platform","70","75","19.69999999999999","80.30000000000001","25","50","platform","70","75","22","78","25","50","platform","70","75","20.700000000000003","79.3","25","50","platform","70","75","18","82","25","50","platform","70","75","21.599999999999994","78.4","25","50","platform","70","75","20.299999999999997","79.7","25","50","platform","70","75","21.599999999999994","78.4","25","50","platform","70","75","21.299999999999997","78.7","25","50","platform","70","75","20","80","25","50","platform","70","75","20.799999999999997","79.2"
,"26","50","platform","70","75","20.299999999999997","79.7","26","50","platform","70","75","19.69999999999999","80.30000000000001","26","50","platform","70","75","19.599999999999994","80.4","26","50","platform","70","75","17.60000000000001","82.39999999999999","26","50","platform","70","75","20.5","79.5","26","50","platform","70","75","20","80","26","50","platform","70","75","21.299999999999997","78.7","26","50","platform","70","75","20.700000000000003","79.3","26","50","platform","70","75","20","80","26","50","platform","70","75","21.200000000000003","78.8"
,"27","50","platform","70","75","19.099999999999994","80.9","27","50","platform","70","75","20.39999999999999","79.60000000000001","27","50","platform","70","75","19.39999999999999","80.60000000000001","27","50","platform","70","75","18","82","27","50","platform","70","75","20.299999999999997","79.7","27","50","platform","70","75","20.799999999999997","79.2","27","50","platform","70","75","20.099999999999994","79.9","27","50","platform","70","75","20.700000000000003","79.3","27","50","platform","70","75","21.099999999999994","78.9","27","50","platform","70","75","19.5","80.5"
,"28","50","platform","70","75","18.700000000000003","81.3","28","50","platform","70","75","19.5","80.5","28","50","platform","70","75","19.599999999999994","80.4","28","50","platform","70","75","18.60000000000001","81.39999999999999","28","50","platform","70","75","21.799999999999997","78.2","28","50","platform","70","75","20.39999999999999","79.60000000000001","28","50","platform","70","75","20.099999999999994","79.9","28","50","platform","70","75","19.89999999999999","80.10000000000001","28","50","platform","70","75","21.200000000000003","78.8","28","50","platform","70","75","19.299999999999997","80.7"
,"29","50","platform","70","75","19.299999999999997","80.7","29","50","platform","70","75","18.60000000000001","81.39999999999999","29","50","platform","70","75","20.099999999999994","79.9","29","50","platform","70","75","19.599999999999994","80.4","29","50","platform","70","75","21.299999999999997","78.7","29","50","platform","70","75","21.099999999999994","78.9","29","50","platform","70","75","21.200000000000003","78.8","29","50","platform","70","75","21.5","78.5","29","50","platform","70","75","20.700000000000003","79.3","29","50","platform","70","75","20.599999999999994","79.4"
,"30","50","platform","70","75","18.89999999999999","81.10000000000001","30","50","platform","70","75","19.19999999999999","80.80000000000001","30","50","platform","70","75","19.799999999999997","80.2","30","50","platform","70","75","19.39999999999999","80.60000000000001","30","50","platform","70","75","20.799999999999997","79.2","30","50","platform","70","75","21","79","30","50","platform","70","75","20.39999999999999","79.60000000000001","30","50","platform","70","75","21.299999999999997","78.7","30","50","platform","70","75","22","78","30","50","platform","70","75","21.200000000000003","78.8"
,"31","50","platform","70","75","18.700000000000003","81.3","31","50","platform","70","75","19.39999999999999","80.60000000000001","31","50","platform","70","75","19.799999999999997","80.2","31","50","platform","70","75","19.69999999999999","80.30000000000001","31","50","platform","70","75","21.099999999999994","78.9","31","50","platform","70","75","20.19999999999999","79.80000000000001","31","50","platform","70","75","20.099999999999994","79.9","31","50","platform","70","75","21.5","78.5","31","50","platform","70","75","20.89999999999999","79.10000000000001","31","50","platform","70","75","19.599999999999994","80.4"
,"32","50","platform","70","75","18.700000000000003","81.3","32","50","platform","70","75","19","81","32","50","platform","70","75","20.5","79.5","32","50","platform","70","75","21.200000000000003","78.8","32","50","platform","70","75","21","79","32","50","platform","70","75","20.299999999999997","79.7","32","50","platform","70","75","19.5","80.5","32","50","platform","70","75","21.5","78.5","32","50","platform","70","75","20.599999999999994","79.4","32","50","platform","70","75","21.099999999999994","78.9"
,"33","50","platform","70","75","19","81","33","50","platform","70","75","20.19999999999999","79.80000000000001","33","50","platform","70","75","20.799999999999997","79.2","33","50","platform","70","75","20.099999999999994","79.9","33","50","platform","70","75","21.5","78.5","33","50","platform","70","75","20.39999999999999","79.60000000000001","33","50","platform","70","75","18.799999999999997","81.2","33","50","platform","70","75","21.700000000000003","78.3","33","50","platform","70","75","20.299999999999997","79.7","33","50","platform","70","75","20.5","79.5"
,"34","50","platform","70","75","19.39999999999999","80.60000000000001","34","50","platform","70","75","20.099999999999994","79.9","34","50","platform","70","75","21.700000000000003","78.3","34","50","platform","70","75","21","79","34","50","platform","70","75","21","79","34","50","platform","70","75","19.19999999999999","80.80000000000001","34","50","platform","70","75","19.799999999999997","80.2","34","50","platform","70","75","20.700000000000003","79.3","34","50","platform","70","75","21.599999999999994","78.4","34","50","platform","70","75","19.89999999999999","80.10000000000001"
,"35","50","platform","70","75","19.299999999999997","80.7","35","50","platform","70","75","19.599999999999994","80.4","35","50","platform","70","75","22.700000000000003","77.3","35","50","platform","70","75","19.89999999999999","80.10000000000001","35","50","platform","70","75","19.19999999999999","80.80000000000001","35","50","platform","70","75","18.30000000000001","81.69999999999999","35","50","platform","70","75","20.89999999999999","79.10000000000001","35","50","platform","70","75","20.89999999999999","79.10000000000001","35","50","platform","70","75","20.5","79.5","35","50","platform","70","75","20.799999999999997","79.2"
,"36","50","platform","70","75","17.900000000000006","82.1","36","50","platform","70","75","19.099999999999994","80.9","36","50","platform","70","75","22.299999999999997","77.7","36","50","platform","70","75","20.89999999999999","79.10000000000001","36","50","platform","70","75","19.5","80.5","36","50","platform","70","75","20.19999999999999","79.80000000000001","36","50","platform","70","75","22","78","36","50","platform","70","75","20.099999999999994","79.9","36","50","platform","70","75","20","80","36","50","platform","70","75","21.200000000000003","78.8"
,"37","50","platform","70","75","17","83","37","50","platform","70","75","19.599999999999994","80.4","37","50","platform","70","75","22.39999999999999","77.60000000000001","37","50","platform","70","75","19.89999999999999","80.10000000000001","37","50","platform","70","75","19.799999999999997","80.2","37","50","platform","70","75","21.099999999999994","78.9","37","50","platform","70","75","21.200000000000003","78.8","37","50","platform","70","75","21.099999999999994","78.9","37","50","platform","70","75","20.299999999999997","79.7","37","50","platform","70","75","20.599999999999994","79.4"
,"38","50","platform","70","75","18.400000000000006","81.6","38","50","platform","70","75","19.39999999999999","80.60000000000001","38","50","platform","70","75","21.599999999999994","78.4","38","50","platform","70","75","20.799999999999997","79.2","38","50","platform","70","75","19","81","38","50","platform","70","75","21.299999999999997","78.7","38","50","platform","70","75","21.200000000000003","78.8","38","50","platform","70","75","21.5","78.5","38","50","platform","70","75","20.299999999999997","79.7","38","50","platform","70","75","19.89999999999999","80.10000000000001"
,"39","50","platform","70","75","18.400000000000006","81.6","39","50","platform","70","75","19","81","39","50","platform","70","75","20.299999999999997","79.7","39","50","platform","70","75","21.200000000000003","78.8","39","50","platform","70","75","19.299999999999997","80.7","39","50","platform","70","75","20.799999999999997","79.2","39","50","platform","70","75","20.39999999999999","79.60000000000001","39","50","platform","70","75","20.39999999999999","79.60000000000001","39","50","platform","70","75","19.69999999999999","80.30000000000001","39","50","platform","70","75","19.89999999999999","80.10000000000001"
,"40","50","platform","70","75","17.700000000000003","82.3","40","50","platform","70","75","19.299999999999997","80.7","40","50","platform","70","75","20.299999999999997","79.7","40","50","platform","70","75","21.200000000000003","78.8","40","50","platform","70","75","19.799999999999997","80.2","40","50","platform","70","75","21","79","40","50","platform","70","75","20.5","79.5","40","50","platform","70","75","21.200000000000003","78.8","40","50","platform","70","75","19.799999999999997","80.2","40","50","platform","70","75","19.89999999999999","80.10000000000001"
,"41","50","platform","70","75","18.400000000000006","81.6","41","50","platform","70","75","19","81","41","50","platform","70","75","20.89999999999999","79.10000000000001","41","50","platform","70","75","22.299999999999997","77.7","41","50","platform","70","75","18.799999999999997","81.2","41","50","platform","70","75","21.700000000000003","78.3","41","50","platform","70","75","20.5","79.5","41","50","platform","70","75","20.89999999999999","79.10000000000001","41","50","platform","70","75","21.299999999999997","78.7","41","50","platform","70","75","19.5","80.5"
,"42","50","platform","70","75","19.299999999999997","80.7","42","50","platform","70","75","17.900000000000006","82.1","42","50","platform","70","75","20.599999999999994","79.4","42","50","platform","70","75","22","78","42","50","platform","70","75","19.5","80.5","42","50","platform","70","75","21.099999999999994","78.9","42","50","platform","70","75","20.39999999999999","79.60000000000001","42","50","platform","70","75","20.5","79.5","42","50","platform","70","75","21.299999999999997","78.7","42","50","platform","70","75","19.39999999999999","80.60000000000001"
,"43","50","platform","70","75","20.099999999999994","79.9","43","50","platform","70","75","19.099999999999994","80.9","43","50","platform","70","75","20.89999999999999","79.10000000000001","43","50","platform","70","75","21.599999999999994","78.4","43","50","platform","70","75","21.299999999999997","78.7","43","50","platform","70","75","19.19999999999999","80.80000000000001","43","50","platform","70","75","19.89999999999999","80.10000000000001","43","50","platform","70","75","20.89999999999999","79.10000000000001","43","50","platform","70","75","21.5","78.5","43","50","platform","70","75","18.799999999999997","81.2"
,"44","50","platform","70","75","19.799999999999997","80.2","44","50","platform","70","75","18.799999999999997","81.2","44","50","platform","70","75","20.700000000000003","79.3","44","50","platform","70","75","21.200000000000003","78.8","44","50","platform","70","75","21.799999999999997","78.2","44","50","platform","70","75","19.69999999999999","80.30000000000001","44","50","platform","70","75","18.400000000000006","81.6","44","50","platform","70","75","21.099999999999994","78.9","44","50","platform","70","75","19.89999999999999","80.10000000000001","44","50","platform","70","75","19.89999999999999","80.10000000000001"
,"45","50","platform","70","75","20.700000000000003","79.3","45","50","platform","70","75","19.299999999999997","80.7","45","50","platform","70","75","21.599999999999994","78.4","45","50","platform","70","75","21.5","78.5","45","50","platform","70","75","21.599999999999994","78.4","45","50","platform","70","75","19.099999999999994","80.9","45","50","platform","70","75","19.5","80.5","45","50","platform","70","75","20.39999999999999","79.60000000000001","45","50","platform","70","75","20.700000000000003","79.3","45","50","platform","70","75","21.200000000000003","78.8"
,"46","50","platform","70","75","21.89999999999999","78.10000000000001","46","50","platform","70","75","20.299999999999997","79.7","46","50","platform","70","75","21","79","46","50","platform","70","75","20.299999999999997","79.7","46","50","platform","70","75","20.19999999999999","79.80000000000001","46","50","platform","70","75","19","81","46","50","platform","70","75","21.099999999999994","78.9","46","50","platform","70","75","20.89999999999999","79.10000000000001","46","50","platform","70","75","21.5","78.5","46","50","platform","70","75","18.799999999999997","81.2"
,"47","50","platform","70","75","22.700000000000003","77.3","47","50","platform","70","75","20.39999999999999","79.60000000000001","47","50","platform","70","75","21.799999999999997","78.2","47","50","platform","70","75","21.099999999999994","78.9","47","50","platform","70","75","20.099999999999994","79.9","47","50","platform","70","75","18.60000000000001","81.39999999999999","47","50","platform","70","75","21.799999999999997","78.2","47","50","platform","70","75","20.89999999999999","79.10000000000001","47","50","platform","70","75","21.299999999999997","78.7","47","50","platform","70","75","20.299999999999997","79.7"
