,"1","30","legal","60","10","67.4","32.6","1","30","legal","60","10","66.9","33.1","1","30","legal","60","10","68.4","31.6","1","30","legal","60","10","67.5","32.5","1","30","legal","60","10","68.9","31.1","1","30","legal","60","10","68.5","31.5","1","30","legal","60","10","68.9","31.1","1","30","legal","60","10","67.3","32.7","1","30","legal","60","10","68.8","31.2","1","30","legal","60","10","67.6","32.4"
,"2","30","legal","60","10","60.6","39.4","2","30","legal","60","10","59.4","40.6","2","30","legal","60","10","60.3","39.7","2","30","legal","60","10","59.1","40.9","2","30","legal","60","10","62.9","37.1","2","30","legal","60","10","58.800000000000004","41.199999999999996","2","30","legal","60","10","60.6","39.4","2","30","legal","60","10","59.5","40.5","2","30","legal","60","10","60.4","39.6","2","30","legal","60","10","58.7","41.3"
,"3","30","legal","60","10","52.2","47.8","3","30","legal","60","10","51","49","3","30","legal","60","10","51.800000000000004","48.199999999999996","3","30","legal","60","10","50.5","49.5","3","30","legal","60","10","55.1","44.9","3","30","legal","60","10","50.1","49.9","3","30","legal","60","10","51.5","48.5","3","30","legal","60","10","50.7","49.3","3","30","legal","60","10","52.2","47.8","3","30","legal","60","10","50.7","49.3"
,"4","30","legal","60","10","44.099999999999994","55.900000000000006","4","30","legal","60","10","42.2","57.8","4","30","legal","60","10","45.199999999999996","54.800000000000004","4","30","legal","60","10","42.2","57.8","4","30","legal","60","10","46.3","53.7","4","30","legal","60","10","44.3","55.7","4","30","legal","60","10","43.50000000000001","56.49999999999999","4","30","legal","60","10","43.2","56.8","4","30","legal","60","10","45.49999999999999","54.50000000000001","4","30","legal","60","10","43.300000000000004","56.699999999999996"
,"5","30","legal","60","10","37.9","62.1","5","30","legal","60","10","35.39999999999999","64.60000000000001","5","30","legal","60","10","38.1","61.9","5","30","legal","60","10","35.3","64.7","5","30","legal","60","10","39.300000000000004","60.699999999999996","5","30","legal","60","10","37.9","62.1","5","30","legal","60","10","35.3","64.7","5","30","legal","60","10","35.8","64.2","5","30","legal","60","10","37.1","62.9","5","30","legal","60","10","36.3","63.7"
,"6","30","legal","60","10","31.69999999999999","68.30000000000001","6","30","legal","60","10","29.5","70.5","6","30","legal","60","10","32.099999999999994","67.9","6","30","legal","60","10","28.799999999999997","71.2","6","30","legal","60","10","33","67","6","30","legal","60","10","31.69999999999999","68.30000000000001","6","30","legal","60","10","28.400000000000006","71.6","6","30","legal","60","10","29.10000000000001","70.89999999999999","6","30","legal","60","10","31.200000000000003","68.8","6","30","legal","60","10","30.80000000000001","69.19999999999999"
,"7","30","legal","60","10","24.799999999999997","75.2","7","30","legal","60","10","23.5","76.5","7","30","legal","60","10","26.799999999999997","73.2","7","30","legal","60","10","23.799999999999997","76.2","7","30","legal","60","10","26.099999999999994","73.9","7","30","legal","60","10","25.099999999999994","74.9","7","30","legal","60","10","23.400000000000006","76.6","7","30","legal","60","10","22.700000000000003","77.3","7","30","legal","60","10","25.200000000000003","74.8","7","30","legal","60","10","24.900000000000006","75.1"
,"8","30","legal","60","10","20.299999999999997","79.7","8","30","legal","60","10","19","81","8","30","legal","60","10","21","79","8","30","legal","60","10","19.19999999999999","80.80000000000001","8","30","legal","60","10","21.39999999999999","78.60000000000001","8","30","legal","60","10","19.69999999999999","80.30000000000001","8","30","legal","60","10","18.700000000000003","81.3","8","30","legal","60","10","17.900000000000006","82.1","8","30","legal","60","10","19.799999999999997","80.2","8","30","legal","60","10","19.099999999999994","80.9"
,"9","30","legal","60","10","16.700000000000003","83.3","9","30","legal","60","10","15","85","9","30","legal","60","10","15.5","84.5","9","30","legal","60","10","15.600000000000009","84.39999999999999","9","30","legal","60","10","17.400000000000006","82.6","9","30","legal","60","10","15.700000000000003","84.3","9","30","legal","60","10","15","85","9","30","legal","60","10","13.700000000000003","86.3","9","30","legal","60","10","17.200000000000003","82.8","9","30","legal","60","10","15.5","84.5"
,"10","30","legal","60","10","13.5","86.5","10","30","legal","60","10","12.700000000000003","87.3","10","30","legal","60","10","12.200000000000003","87.8","10","30","legal","60","10","11.799999999999997","88.2","10","30","legal","60","10","15.400000000000006","84.6","10","30","legal","60","10","12.700000000000003","87.3","10","30","legal","60","10","12","88","10","30","legal","60","10","11.400000000000006","88.6","10","30","legal","60","10","14.099999999999994","85.9","10","30","legal","60","10","12.200000000000003","87.8"
,"11","30","legal","60","10","16.5","83.5","11","30","legal","60","10","16.10000000000001","83.89999999999999","11","30","legal","60","10","15.5","84.5","11","30","legal","60","10","15","85","11","30","legal","60","10","18.5","81.5","11","30","legal","60","10","16.200000000000003","83.8","11","30","legal","60","10","14.900000000000006","85.1","11","30","legal","60","10","16.200000000000003","83.8","11","30","legal","60","10","17.700000000000003","82.3","11","30","legal","60","10","15.400000000000006","84.6"
,"12","30","legal","60","10","12.900000000000006","87.1","12","30","legal","60","10","12.299999999999997","87.7","12","30","legal","60","10","12.299999999999997","87.7","12","30","legal","60","10","11.599999999999994","88.4","12","30","legal","60","10","14","86","12","30","legal","60","10","12.5","87.5","12","30","legal","60","10","11.599999999999994","88.4","12","30","legal","60","10","12.599999999999994","87.4","12","30","legal","60","10","14.900000000000006","85.1","12","30","legal","60","10","11.599999999999994","88.4"
,"13","30","legal","60","10","10.099999999999994","89.9","13","30","legal","60","10","8.700000000000003","91.3","13","30","legal","60","10","10.099999999999994","89.9","13","30","legal","60","10","8.700000000000003","91.3","13","30","legal","60","10","10.799999999999997","89.2","13","30","legal","60","10","9","91","13","30","legal","60","10","9.899999999999991","90.10000000000001","13","30","legal","60","10","10","90","13","30","legal","60","10","12.5","87.5","13","30","legal","60","10","9","91"
,"14","30","legal","60","10","8.099999999999994","91.9","14","30","legal","60","10","6.799999999999997","93.2","14","30","legal","60","10","7.8999999999999915","92.10000000000001","14","30","legal","60","10","7.099999999999994","92.9","14","30","legal","60","10","8.099999999999994","91.9","14","30","legal","60","10","6.699999999999989","93.30000000000001","14","30","legal","60","10","7.099999999999994","92.9","14","30","legal","60","10","8.299999999999997","91.7","14","30","legal","60","10","9.799999999999997","90.2","14","30","legal","60","10","6.599999999999994","93.4"
,"15","30","legal","60","10","6","94","15","30","legal","60","10","5.5","94.5","15","30","legal","60","10","7.099999999999994","92.9","15","30","legal","60","10","5.200000000000003","94.8","15","30","legal","60","10","6.299999999999997","93.7","15","30","legal","60","10","5.400000000000006","94.6","15","30","legal","60","10","5.700000000000003","94.3","15","30","legal","60","10","6.299999999999997","93.7","15","30","legal","60","10","7.699999999999989","92.30000000000001","15","30","legal","60","10","5.1000000000000085","94.89999999999999"
,"16","30","legal","60","10","4.900000000000006","95.1","16","30","legal","60","10","4.5","95.5","16","30","legal","60","10","6.299999999999997","93.7","16","30","legal","60","10","3.700000000000003","96.3","16","30","legal","60","10","5.300000000000011","94.69999999999999","16","30","legal","60","10","4.400000000000006","95.6","16","30","legal","60","10","4.700000000000003","95.3","16","30","legal","60","10","5.1000000000000085","94.89999999999999","16","30","legal","60","10","6.200000000000003","93.8","16","30","legal","60","10","4.299999999999997","95.7"
,"17","30","legal","60","10","4.1000000000000085","95.89999999999999","17","30","legal","60","10","3.5","96.5","17","30","legal","60","10","4.900000000000006","95.1","17","30","legal","60","10","3.1000000000000085","96.89999999999999","17","30","legal","60","10","3.799999999999997","96.2","17","30","legal","60","10","3.4000000000000057","96.6","17","30","legal","60","10","4","96","17","30","legal","60","10","4.1000000000000085","95.89999999999999","17","30","legal","60","10","5.1000000000000085","94.89999999999999","17","30","legal","60","10","3.1000000000000085","96.89999999999999"
,"18","30","legal","60","10","3.5","96.5","18","30","legal","60","10","2.5","97.5","18","30","legal","60","10","3.700000000000003","96.3","18","30","legal","60","10","2","98","18","30","legal","60","10","3.4000000000000057","96.6","18","30","legal","60","10","2.700000000000003","97.3","18","30","legal","60","10","3","97","18","30","legal","60","10","2.700000000000003","97.3","18","30","legal","60","10","4.200000000000003","95.8","18","30","legal","60","10","2.200000000000003","97.8"
,"19","30","legal","60","10","2.799999999999997","97.2","19","30","legal","60","10","2.1000000000000085","97.89999999999999","19","30","legal","60","10","3.200000000000003","96.8","19","30","legal","60","10","1.5","98.5","19","30","legal","60","10","2.4000000000000057","97.6","19","30","legal","60","10","2.299999999999997","97.7","19","30","legal","60","10","2.299999999999997","97.7","19","30","legal","60","10","2.1000000000000085","97.89999999999999","19","30","legal","60","10","3.1000000000000085","96.89999999999999","19","30","legal","60","10","1.7000000000000028","98.3"
,"20","30","legal","60","10","2.299999999999997","97.7","20","30","legal","60","10","1.7999999999999972","98.2","20","30","legal","60","10","2.6000000000000085","97.39999999999999","20","30","legal","60","10","1.4000000000000057","98.6","20","30","legal","60","10","1.9000000000000057","98.1","20","30","legal","60","10","1.4000000000000057","98.6","20","30","legal","60","10","1.7999999999999972","98.2","20","30","legal","60","10","1.7999999999999972","98.2","20","30","legal","60","10","2.799999999999997","97.2","20","30","legal","60","10","1.2000000000000028","98.8"
,"21","30","legal","60","10","8.099999999999994","91.9","21","30","legal","60","10","7.299999999999997","92.7","21","30","legal","60","10","8.200000000000003","91.8","21","30","legal","60","10","7.199999999999989","92.80000000000001","21","30","legal","60","10","7.599999999999994","92.4","21","30","legal","60","10","7.099999999999994","92.9","21","30","legal","60","10","7.599999999999994","92.4","21","30","legal","60","10","7.599999999999994","92.4","21","30","legal","60","10","8","92","21","30","legal","60","10","7.099999999999994","92.9"
,"22","30","legal","60","10","6.5","93.5","22","30","legal","60","10","4.400000000000006","95.6","22","30","legal","60","10","5.900000000000006","94.1","22","30","legal","60","10","5.400000000000006","94.6","22","30","legal","60","10","5.400000000000006","94.6","22","30","legal","60","10","5.300000000000011","94.69999999999999","22","30","legal","60","10","5.300000000000011","94.69999999999999","22","30","legal","60","10","5.1000000000000085","94.89999999999999","22","30","legal","60","10","6.599999999999994","93.4","22","30","legal","60","10","5.300000000000011","94.69999999999999"
,"23","30","legal","60","10","4.400000000000006","95.6","23","30","legal","60","10","3.200000000000003","96.8","23","30","legal","60","10","4.1000000000000085","95.89999999999999","23","30","legal","60","10","3.9000000000000057","96.1","23","30","legal","60","10","3.9000000000000057","96.1","23","30","legal","60","10","3.4000000000000057","96.6","23","30","legal","60","10","4","96","23","30","legal","60","10","3.4000000000000057","96.6","23","30","legal","60","10","5","95","23","30","legal","60","10","4.200000000000003","95.8"
,"24","30","legal","60","10","3.5","96.5","24","30","legal","60","10","2.299999999999997","97.7","24","30","legal","60","10","2.4000000000000057","97.6","24","30","legal","60","10","3","97","24","30","legal","60","10","3","97","24","30","legal","60","10","2.5","97.5","24","30","legal","60","10","2.9000000000000057","97.1","24","30","legal","60","10","2","98","24","30","legal","60","10","3.6000000000000085","96.39999999999999","24","30","legal","60","10","3.200000000000003","96.8"
,"25","30","legal","60","10","2.700000000000003","97.3","25","30","legal","60","10","1.5","98.5","25","30","legal","60","10","1.4000000000000057","98.6","25","30","legal","60","10","2.299999999999997","97.7","25","30","legal","60","10","2.5","97.5","25","30","legal","60","10","2.4000000000000057","97.6","25","30","legal","60","10","2.1000000000000085","97.89999999999999","25","30","legal","60","10","1.5999999999999943","98.4","25","30","legal","60","10","3.1000000000000085","96.89999999999999","25","30","legal","60","10","2.4000000000000057","97.6"
,"26","30","legal","60","10","2.200000000000003","97.8","26","30","legal","60","10","1.0999999999999943","98.9","26","30","legal","60","10","0.9000000000000057","99.1","26","30","legal","60","10","1.7000000000000028","98.3","26","30","legal","60","10","1.7999999999999972","98.2","26","30","legal","60","10","1.7999999999999972","98.2","26","30","legal","60","10","1.5999999999999943","98.4","26","30","legal","60","10","1.2999999999999972","98.7","26","30","legal","60","10","1.9000000000000057","98.1","26","30","legal","60","10","1.7000000000000028","98.3"
,"27","30","legal","60","10","2.1000000000000085","97.89999999999999","27","30","legal","60","10","0.9000000000000057","99.1","27","30","legal","60","10","0.7000000000000028","99.3","27","30","legal","60","10","1.2999999999999972","98.7","27","30","legal","60","10","1.4000000000000057","98.6","27","30","legal","60","10","1.4000000000000057","98.6","27","30","legal","60","10","1","99","27","30","legal","60","10","1","99","27","30","legal","60","10","1.7000000000000028","98.3","27","30","legal","60","10","1.5","98.5"
,"28","30","legal","60","10","1.2999999999999972","98.7","28","30","legal","60","10","0.5999999999999943","99.4","28","30","legal","60","10","0.4000000000000057","99.6","28","30","legal","60","10","0.9000000000000057","99.1","28","30","legal","60","10","1","99","28","30","legal","60","10","1.2000000000000028","98.8","28","30","legal","60","10","0.7000000000000028","99.3","28","30","legal","60","10","0.9000000000000057","99.1","28","30","legal","60","10","1.2000000000000028","98.8","28","30","legal","60","10","1.0999999999999943","98.9"
,"29","30","legal","60","10","1","99","29","30","legal","60","10","0.5999999999999943","99.4","29","30","legal","60","10","0.09999999999999432","99.9","29","30","legal","60","10","0.7999999999999972","99.2","29","30","legal","60","10","0.7999999999999972","99.2","29","30","legal","60","10","0.7000000000000028","99.3","29","30","legal","60","10","0.4000000000000057","99.6","29","30","legal","60","10","0.7999999999999972","99.2","29","30","legal","60","10","0.9000000000000057","99.1","29","30","legal","60","10","0.9000000000000057","99.1"
,"30","30","legal","60","10","0.9000000000000057","99.1","30","30","legal","60","10","0.5","99.5","30","30","legal","60","10","0.09999999999999432","99.9","30","30","legal","60","10","0.5999999999999943","99.4","30","30","legal","60","10","0.7999999999999972","99.2","30","30","legal","60","10","0.5999999999999943","99.4","30","30","legal","60","10","0.20000000000000284","99.8","30","30","legal","60","10","0.7999999999999972","99.2","30","30","legal","60","10","0.5999999999999943","99.4","30","30","legal","60","10","0.7999999999999972","99.2"
,"31","30","legal","60","10","6.799999999999997","93.2","31","30","legal","60","10","6.299999999999997","93.7","31","30","legal","60","10","6.1000000000000085","93.89999999999999","31","30","legal","60","10","6.599999999999994","93.4","31","30","legal","60","10","6.699999999999989","93.30000000000001","31","30","legal","60","10","6.599999999999994","93.4","31","30","legal","60","10","6.200000000000003","93.8","31","30","legal","60","10","6.3999999999999915","93.60000000000001","31","30","legal","60","10","6.3999999999999915","93.60000000000001","31","30","legal","60","10","6.3999999999999915","93.60000000000001"
,"32","30","legal","60","10","4.5","95.5","32","30","legal","60","10","4.400000000000006","95.6","32","30","legal","60","10","4.1000000000000085","95.89999999999999","32","30","legal","60","10","4.5","95.5","32","30","legal","60","10","4.700000000000003","95.3","32","30","legal","60","10","4.700000000000003","95.3","32","30","legal","60","10","4.400000000000006","95.6","32","30","legal","60","10","3.700000000000003","96.3","32","30","legal","60","10","4.5","95.5","32","30","legal","60","10","4.400000000000006","95.6"
,"33","30","legal","60","10","2.6000000000000085","97.39999999999999","33","30","legal","60","10","3.200000000000003","96.8","33","30","legal","60","10","2.9000000000000057","97.1","33","30","legal","60","10","3.5","96.5","33","30","legal","60","10","3.4000000000000057","96.6","33","30","legal","60","10","3.5","96.5","33","30","legal","60","10","2.799999999999997","97.2","33","30","legal","60","10","2.4000000000000057","97.6","33","30","legal","60","10","3","97","33","30","legal","60","10","3.200000000000003","96.8"
,"34","30","legal","60","10","2","98","34","30","legal","60","10","2.299999999999997","97.7","34","30","legal","60","10","1.7999999999999972","98.2","34","30","legal","60","10","2.4000000000000057","97.6","34","30","legal","60","10","3.1000000000000085","96.89999999999999","34","30","legal","60","10","2.700000000000003","97.3","34","30","legal","60","10","1.9000000000000057","98.1","34","30","legal","60","10","1.5999999999999943","98.4","34","30","legal","60","10","2.299999999999997","97.7","34","30","legal","60","10","2.4000000000000057","97.6"
,"35","30","legal","60","10","1.4000000000000057","98.6","35","30","legal","60","10","1.7000000000000028","98.3","35","30","legal","60","10","1.4000000000000057","98.6","35","30","legal","60","10","2.1000000000000085","97.89999999999999","35","30","legal","60","10","2.299999999999997","97.7","35","30","legal","60","10","2.299999999999997","97.7","35","30","legal","60","10","1.2000000000000028","98.8","35","30","legal","60","10","1.0999999999999943","98.9","35","30","legal","60","10","1.7999999999999972","98.2","35","30","legal","60","10","1.5999999999999943","98.4"
,"36","30","legal","60","10","0.7999999999999972","99.2","36","30","legal","60","10","1.2000000000000028","98.8","36","30","legal","60","10","1","99","36","30","legal","60","10","1.4000000000000057","98.6","36","30","legal","60","10","1.7000000000000028","98.3","36","30","legal","60","10","1.7000000000000028","98.3","36","30","legal","60","10","0.7999999999999972","99.2","36","30","legal","60","10","0.9000000000000057","99.1","36","30","legal","60","10","1.4000000000000057","98.6","36","30","legal","60","10","1.2000000000000028","98.8"
,"37","30","legal","60","10","0.7000000000000028","99.3","37","30","legal","60","10","0.7999999999999972","99.2","37","30","legal","60","10","0.7000000000000028","99.3","37","30","legal","60","10","1.2999999999999972","98.7","37","30","legal","60","10","1.2000000000000028","98.8","37","30","legal","60","10","1.4000000000000057","98.6","37","30","legal","60","10","0.7000000000000028","99.3","37","30","legal","60","10","0.7999999999999972","99.2","37","30","legal","60","10","1.2999999999999972","98.7","37","30","legal","60","10","0.9000000000000057","99.1"
,"38","30","legal","60","10","0.5999999999999943","99.4","38","30","legal","60","10","0.5999999999999943","99.4","38","30","legal","60","10","0.5999999999999943","99.4","38","30","legal","60","10","1.0999999999999943","98.9","38","30","legal","60","10","1.2000000000000028","98.8","38","30","legal","60","10","1.2000000000000028","98.8","38","30","legal","60","10","0.5","99.5","38","30","legal","60","10","0.7999999999999972","99.2","38","30","legal","60","10","0.7000000000000028","99.3","38","30","legal","60","10","0.7999999999999972","99.2"
,"39","30","legal","60","10","0.5999999999999943","99.4","39","30","legal","60","10","0.5","99.5","39","30","legal","60","10","0.5999999999999943","99.4","39","30","legal","60","10","0.9000000000000057","99.1","39","30","legal","60","10","1.0999999999999943","98.9","39","30","legal","60","10","0.9000000000000057","99.1","39","30","legal","60","10","0.4000000000000057","99.6","39","30","legal","60","10","0.5999999999999943","99.4","39","30","legal","60","10","0.5","99.5","39","30","legal","60","10","0.4000000000000057","99.6"
,"40","30","legal","60","10","0.5","99.5","40","30","legal","60","10","0.29999999999999716","99.7","40","30","legal","60","10","0.5","99.5","40","30","legal","60","10","0.9000000000000057","99.1","40","30","legal","60","10","1","99","40","30","legal","60","10","0.4000000000000057","99.6","40","30","legal","60","10","0.29999999999999716","99.7","40","30","legal","60","10","0.29999999999999716","99.7","40","30","legal","60","10","0.29999999999999716","99.7","40","30","legal","60","10","0.20000000000000284","99.8"
,"41","30","legal","60","10","6.299999999999997","93.7","41","30","legal","60","10","6.299999999999997","93.7","41","30","legal","60","10","6.3999999999999915","93.60000000000001","41","30","legal","60","10","6.699999999999989","93.30000000000001","41","30","legal","60","10","6.699999999999989","93.30000000000001","41","30","legal","60","10","6.200000000000003","93.8","41","30","legal","60","10","6.299999999999997","93.7","41","30","legal","60","10","6.200000000000003","93.8","41","30","legal","60","10","6.200000000000003","93.8","41","30","legal","60","10","6.200000000000003","93.8"
,"42","30","legal","60","10","3.9000000000000057","96.1","42","30","legal","60","10","4.299999999999997","95.7","42","30","legal","60","10","4.400000000000006","95.6","42","30","legal","60","10","4.700000000000003","95.3","42","30","legal","60","10","4.700000000000003","95.3","42","30","legal","60","10","4.6000000000000085","95.39999999999999","42","30","legal","60","10","4.1000000000000085","95.89999999999999","42","30","legal","60","10","4.800000000000011","95.19999999999999","42","30","legal","60","10","4.400000000000006","95.6","42","30","legal","60","10","4.299999999999997","95.7"
,"43","30","legal","60","10","2.299999999999997","97.7","43","30","legal","60","10","2.6000000000000085","97.39999999999999","43","30","legal","60","10","3.200000000000003","96.8","43","30","legal","60","10","3.5","96.5","43","30","legal","60","10","3.9000000000000057","96.1","43","30","legal","60","10","3.299999999999997","96.7","43","30","legal","60","10","3.4000000000000057","96.6","43","30","legal","60","10","3.799999999999997","96.2","43","30","legal","60","10","2.9000000000000057","97.1","43","30","legal","60","10","3.200000000000003","96.8"
,"44","30","legal","60","10","1.7000000000000028","98.3","44","30","legal","60","10","2","98","44","30","legal","60","10","2.200000000000003","97.8","44","30","legal","60","10","2.200000000000003","97.8","44","30","legal","60","10","2.5","97.5","44","30","legal","60","10","2.799999999999997","97.2","44","30","legal","60","10","2.4000000000000057","97.6","44","30","legal","60","10","2.700000000000003","97.3","44","30","legal","60","10","1.7000000000000028","98.3","44","30","legal","60","10","2.200000000000003","97.8"
,"45","30","legal","60","10","1.4000000000000057","98.6","45","30","legal","60","10","1.7000000000000028","98.3","45","30","legal","60","10","1.5999999999999943","98.4","45","30","legal","60","10","1.7999999999999972","98.2","45","30","legal","60","10","1.7999999999999972","98.2","45","30","legal","60","10","2.1000000000000085","97.89999999999999","45","30","legal","60","10","1.9000000000000057","98.1","45","30","legal","60","10","2.299999999999997","97.7","45","30","legal","60","10","1","99","45","30","legal","60","10","1.9000000000000057","98.1"
,"46","30","legal","60","10","0.9000000000000057","99.1","46","30","legal","60","10","1.0999999999999943","98.9","46","30","legal","60","10","1.2000000000000028","98.8","46","30","legal","60","10","1.5999999999999943","98.4","46","30","legal","60","10","1.0999999999999943","98.9","46","30","legal","60","10","1.7999999999999972","98.2","46","30","legal","60","10","1.4000000000000057","98.6","46","30","legal","60","10","1.5","98.5","46","30","legal","60","10","0.9000000000000057","99.1","46","30","legal","60","10","1.2999999999999972","98.7"
,"47","30","legal","60","10","0.7999999999999972","99.2","47","30","legal","60","10","0.9000000000000057","99.1","47","30","legal","60","10","0.7999999999999972","99.2","47","30","legal","60","10","1.0999999999999943","98.9","47","30","legal","60","10","1","99","47","30","legal","60","10","1.5","98.5","47","30","legal","60","10","1.0999999999999943","98.9","47","30","legal","60","10","1.2999999999999972","98.7","47","30","legal","60","10","0.7000000000000028","99.3","47","30","legal","60","10","1","99"
