,"1","10","legal","30","5","90.3","9.700000000000001","1","10","legal","30","5","89.5","10.5","1","10","legal","30","5","89.6","10.4","1","10","legal","30","5","89.4","10.6","1","10","legal","30","5","89.7","10.299999999999999","1","10","legal","30","5","89.6","10.4","1","10","legal","30","5","88.5","11.5","1","10","legal","30","5","89.6","10.4","1","10","legal","30","5","89.5","10.5","1","10","legal","30","5","89.3","10.7"
,"2","10","legal","30","5","85.8","14.2","2","10","legal","30","5","85.1","14.899999999999999","2","10","legal","30","5","87","13","2","10","legal","30","5","85.5","14.499999999999998","2","10","legal","30","5","84.2","15.8","2","10","legal","30","5","85","15","2","10","legal","30","5","83.8","16.2","2","10","legal","30","5","83.9","16.1","2","10","legal","30","5","84","16","2","10","legal","30","5","85.4","14.6"
,"3","10","legal","30","5","80.3","19.7","3","10","legal","30","5","79.5","20.5","3","10","legal","30","5","83.3","16.7","3","10","legal","30","5","81","19","3","10","legal","30","5","77.1","22.900000000000002","3","10","legal","30","5","77.6","22.400000000000002","3","10","legal","30","5","78","22","3","10","legal","30","5","78.4","21.6","3","10","legal","30","5","75.9","24.099999999999998","3","10","legal","30","5","80.4","19.6"
,"4","10","legal","30","5","73.6","26.400000000000002","4","10","legal","30","5","71.80000000000001","28.199999999999996","4","10","legal","30","5","77","23","4","10","legal","30","5","74.8","25.2","4","10","legal","30","5","69.4","30.599999999999998","4","10","legal","30","5","68.9","31.1","4","10","legal","30","5","71","28.999999999999996","4","10","legal","30","5","71.2","28.799999999999997","4","10","legal","30","5","68.3","31.7","4","10","legal","30","5","73","27"
,"5","10","legal","30","5","66.1","33.900000000000006","5","10","legal","30","5","66","34","5","10","legal","30","5","69.8","30.2","5","10","legal","30","5","66.3","33.7","5","10","legal","30","5","62.9","37.1","5","10","legal","30","5","61.4","38.6","5","10","legal","30","5","62.5","37.5","5","10","legal","30","5","63.800000000000004","36.199999999999996","5","10","legal","30","5","59.8","40.2","5","10","legal","30","5","65.1","34.9"
,"6","10","legal","30","5","62.6","37.4","6","10","legal","30","5","61.4","38.6","6","10","legal","30","5","63.7","36.3","6","10","legal","30","5","62.6","37.4","6","10","legal","30","5","59.300000000000004","40.699999999999996","6","10","legal","30","5","57.5","42.5","6","10","legal","30","5","56.7","43.3","6","10","legal","30","5","57.5","42.5","6","10","legal","30","5","56.4","43.6","6","10","legal","30","5","60.199999999999996","39.800000000000004"
,"7","10","legal","30","5","54.1","45.9","7","10","legal","30","5","53.9","46.1","7","10","legal","30","5","55","45","7","10","legal","30","5","55.7","44.3","7","10","legal","30","5","52","48","7","10","legal","30","5","49.5","50.5","7","10","legal","30","5","49.7","50.3","7","10","legal","30","5","50","50","7","10","legal","30","5","48.4","51.6","7","10","legal","30","5","51.7","48.3"
,"8","10","legal","30","5","44.99999999999999","55.00000000000001","8","10","legal","30","5","46.8","53.2","8","10","legal","30","5","46.199999999999996","53.800000000000004","8","10","legal","30","5","48.4","51.6","8","10","legal","30","5","44.099999999999994","55.900000000000006","8","10","legal","30","5","41.5","58.5","8","10","legal","30","5","42.50000000000001","57.49999999999999","8","10","legal","30","5","42.900000000000006","57.099999999999994","8","10","legal","30","5","41","59","8","10","legal","30","5","44.8","55.2"
,"9","10","legal","30","5","39.1","60.9","9","10","legal","30","5","39.6","60.4","9","10","legal","30","5","39.5","60.5","9","10","legal","30","5","41.2","58.8","9","10","legal","30","5","37.3","62.7","9","10","legal","30","5","35.2","64.8","9","10","legal","30","5","35.8","64.2","9","10","legal","30","5","35.7","64.3","9","10","legal","30","5","34.8","65.2","9","10","legal","30","5","38.3","61.7"
,"10","10","legal","30","5","32","68","10","10","legal","30","5","32.19999999999999","67.80000000000001","10","10","legal","30","5","32.89999999999999","67.10000000000001","10","10","legal","30","5","35.2","64.8","10","10","legal","30","5","31","69","10","10","legal","30","5","29.80000000000001","70.19999999999999","10","10","legal","30","5","29.400000000000006","70.6","10","10","legal","30","5","29.5","70.5","10","10","legal","30","5","30.10000000000001","69.89999999999999","10","10","legal","30","5","31.599999999999994","68.4"
,"11","10","legal","30","5","30.5","69.5","11","10","legal","30","5","30","70","11","10","legal","30","5","30.900000000000006","69.1","11","10","legal","30","5","32.599999999999994","67.4","11","10","legal","30","5","29.200000000000003","70.8","11","10","legal","30","5","28.299999999999997","71.7","11","10","legal","30","5","26.700000000000003","73.3","11","10","legal","30","5","28.10000000000001","71.89999999999999","11","10","legal","30","5","28.10000000000001","71.89999999999999","11","10","legal","30","5","28.700000000000003","71.3"
,"12","10","legal","30","5","25.200000000000003","74.8","12","10","legal","30","5","24.200000000000003","75.8","12","10","legal","30","5","24.900000000000006","75.1","12","10","legal","30","5","26.900000000000006","73.1","12","10","legal","30","5","24.200000000000003","75.8","12","10","legal","30","5","23.799999999999997","76.2","12","10","legal","30","5","21.5","78.5","12","10","legal","30","5","22.799999999999997","77.2","12","10","legal","30","5","22.299999999999997","77.7","12","10","legal","30","5","24.299999999999997","75.7"
,"13","10","legal","30","5","21.5","78.5","13","10","legal","30","5","19.099999999999994","80.9","13","10","legal","30","5","20.299999999999997","79.7","13","10","legal","30","5","22.5","77.5","13","10","legal","30","5","20.099999999999994","79.9","13","10","legal","30","5","18.799999999999997","81.2","13","10","legal","30","5","19","81","13","10","legal","30","5","18.400000000000006","81.6","13","10","legal","30","5","18.10000000000001","81.89999999999999","13","10","legal","30","5","20.5","79.5"
,"14","10","legal","30","5","16.700000000000003","83.3","14","10","legal","30","5","15.700000000000003","84.3","14","10","legal","30","5","16","84","14","10","legal","30","5","17.700000000000003","82.3","14","10","legal","30","5","15.900000000000006","84.1","14","10","legal","30","5","15.5","84.5","14","10","legal","30","5","14.900000000000006","85.1","14","10","legal","30","5","13.900000000000006","86.1","14","10","legal","30","5","15.200000000000003","84.8","14","10","legal","30","5","16.799999999999997","83.2"
,"15","10","legal","30","5","13.700000000000003","86.3","15","10","legal","30","5","13.599999999999994","86.4","15","10","legal","30","5","14","86","15","10","legal","30","5","14.400000000000006","85.6","15","10","legal","30","5","12.200000000000003","87.8","15","10","legal","30","5","12.599999999999994","87.4","15","10","legal","30","5","12.400000000000006","87.6","15","10","legal","30","5","11.5","88.5","15","10","legal","30","5","11.900000000000006","88.1","15","10","legal","30","5","13.599999999999994","86.4"
,"16","10","legal","30","5","14.400000000000006","85.6","16","10","legal","30","5","13.900000000000006","86.1","16","10","legal","30","5","14.5","85.5","16","10","legal","30","5","14.600000000000009","85.39999999999999","16","10","legal","30","5","12.799999999999997","87.2","16","10","legal","30","5","13.099999999999994","86.9","16","10","legal","30","5","12.599999999999994","87.4","16","10","legal","30","5","12.799999999999997","87.2","16","10","legal","30","5","12.299999999999997","87.7","16","10","legal","30","5","14","86"
,"17","10","legal","30","5","12.299999999999997","87.7","17","10","legal","30","5","11.200000000000003","88.8","17","10","legal","30","5","11.5","88.5","17","10","legal","30","5","11.799999999999997","88.2","17","10","legal","30","5","10.099999999999994","89.9","17","10","legal","30","5","10.700000000000003","89.3","17","10","legal","30","5","9.899999999999991","90.10000000000001","17","10","legal","30","5","10.299999999999997","89.7","17","10","legal","30","5","9.899999999999991","90.10000000000001","17","10","legal","30","5","11","89"
,"18","10","legal","30","5","9.799999999999997","90.2","18","10","legal","30","5","9.599999999999994","90.4","18","10","legal","30","5","8.799999999999997","91.2","18","10","legal","30","5","9.399999999999991","90.60000000000001","18","10","legal","30","5","7.5","92.5","18","10","legal","30","5","8.399999999999991","91.60000000000001","18","10","legal","30","5","7.5","92.5","18","10","legal","30","5","7.799999999999997","92.2","18","10","legal","30","5","7.299999999999997","92.7","18","10","legal","30","5","8.399999999999991","91.60000000000001"
,"19","10","legal","30","5","7.699999999999989","92.30000000000001","19","10","legal","30","5","8.099999999999994","91.9","19","10","legal","30","5","7.299999999999997","92.7","19","10","legal","30","5","7.299999999999997","92.7","19","10","legal","30","5","6.299999999999997","93.7","19","10","legal","30","5","6.599999999999994","93.4","19","10","legal","30","5","6.599999999999994","93.4","19","10","legal","30","5","6","94","19","10","legal","30","5","5.400000000000006","94.6","19","10","legal","30","5","6.5","93.5"
,"20","10","legal","30","5","5.700000000000003","94.3","20","10","legal","30","5","5.800000000000011","94.19999999999999","20","10","legal","30","5","5.200000000000003","94.8","20","10","legal","30","5","5.700000000000003","94.3","20","10","legal","30","5","4.900000000000006","95.1","20","10","legal","30","5","4.5","95.5","20","10","legal","30","5","5.400000000000006","94.6","20","10","legal","30","5","4.900000000000006","95.1","20","10","legal","30","5","4.400000000000006","95.6","20","10","legal","30","5","5.400000000000006","94.6"
,"21","10","legal","30","5","7.299999999999997","92.7","21","10","legal","30","5","7.799999999999997","92.2","21","10","legal","30","5","7.199999999999989","92.80000000000001","21","10","legal","30","5","7.099999999999994","92.9","21","10","legal","30","5","6.599999999999994","93.4","21","10","legal","30","5","6.799999999999997","93.2","21","10","legal","30","5","7.3999999999999915","92.60000000000001","21","10","legal","30","5","7.199999999999989","92.80000000000001","21","10","legal","30","5","6.699999999999989","93.30000000000001","21","10","legal","30","5","7","93"
,"22","10","legal","30","5","5.700000000000003","94.3","22","10","legal","30","5","5.800000000000011","94.19999999999999","22","10","legal","30","5","5.400000000000006","94.6","22","10","legal","30","5","5.200000000000003","94.8","22","10","legal","30","5","4.700000000000003","95.3","22","10","legal","30","5","5.6000000000000085","94.39999999999999","22","10","legal","30","5","5.700000000000003","94.3","22","10","legal","30","5","5.6000000000000085","94.39999999999999","22","10","legal","30","5","4.700000000000003","95.3","22","10","legal","30","5","4.5","95.5"
,"23","10","legal","30","5","4.200000000000003","95.8","23","10","legal","30","5","4.700000000000003","95.3","23","10","legal","30","5","4.299999999999997","95.7","23","10","legal","30","5","4.1000000000000085","95.89999999999999","23","10","legal","30","5","3.700000000000003","96.3","23","10","legal","30","5","4.5","95.5","23","10","legal","30","5","5.1000000000000085","94.89999999999999","23","10","legal","30","5","4.1000000000000085","95.89999999999999","23","10","legal","30","5","3.700000000000003","96.3","23","10","legal","30","5","2.9000000000000057","97.1"
,"24","10","legal","30","5","3.299999999999997","96.7","24","10","legal","30","5","3.799999999999997","96.2","24","10","legal","30","5","3.4000000000000057","96.6","24","10","legal","30","5","3.4000000000000057","96.6","24","10","legal","30","5","2.799999999999997","97.2","24","10","legal","30","5","4.1000000000000085","95.89999999999999","24","10","legal","30","5","3.799999999999997","96.2","24","10","legal","30","5","3.299999999999997","96.7","24","10","legal","30","5","2.799999999999997","97.2","24","10","legal","30","5","2.5","97.5"
,"25","10","legal","30","5","2.6000000000000085","97.39999999999999","25","10","legal","30","5","3.1000000000000085","96.89999999999999","25","10","legal","30","5","2.6000000000000085","97.39999999999999","25","10","legal","30","5","2.700000000000003","97.3","25","10","legal","30","5","1.9000000000000057","98.1","25","10","legal","30","5","3","97","25","10","legal","30","5","3.1000000000000085","96.89999999999999","25","10","legal","30","5","2.9000000000000057","97.1","25","10","legal","30","5","2.1000000000000085","97.89999999999999","25","10","legal","30","5","2","98"
,"26","10","legal","30","5","5.200000000000003","94.8","26","10","legal","30","5","5.400000000000006","94.6","26","10","legal","30","5","4.800000000000011","95.19999999999999","26","10","legal","30","5","5.200000000000003","94.8","26","10","legal","30","5","4.5","95.5","26","10","legal","30","5","5.300000000000011","94.69999999999999","26","10","legal","30","5","5.400000000000006","94.6","26","10","legal","30","5","4.900000000000006","95.1","26","10","legal","30","5","5","95","26","10","legal","30","5","4.299999999999997","95.7"
,"27","10","legal","30","5","3.5","96.5","27","10","legal","30","5","4.299999999999997","95.7","27","10","legal","30","5","3.6000000000000085","96.39999999999999","27","10","legal","30","5","3.6000000000000085","96.39999999999999","27","10","legal","30","5","3","97","27","10","legal","30","5","3.4000000000000057","96.6","27","10","legal","30","5","3.4000000000000057","96.6","27","10","legal","30","5","3.299999999999997","96.7","27","10","legal","30","5","3.299999999999997","96.7","27","10","legal","30","5","3.299999999999997","96.7"
,"28","10","legal","30","5","3.200000000000003","96.8","28","10","legal","30","5","3.4000000000000057","96.6","28","10","legal","30","5","2.4000000000000057","97.6","28","10","legal","30","5","3","97","28","10","legal","30","5","2.200000000000003","97.8","28","10","legal","30","5","2.5","97.5","28","10","legal","30","5","2.299999999999997","97.7","28","10","legal","30","5","2.5","97.5","28","10","legal","30","5","2.299999999999997","97.7","28","10","legal","30","5","2.9000000000000057","97.1"
,"29","10","legal","30","5","2.1000000000000085","97.89999999999999","29","10","legal","30","5","2.700000000000003","97.3","29","10","legal","30","5","1.7999999999999972","98.2","29","10","legal","30","5","2.299999999999997","97.7","29","10","legal","30","5","1.0999999999999943","98.9","29","10","legal","30","5","2.200000000000003","97.8","29","10","legal","30","5","1.7000000000000028","98.3","29","10","legal","30","5","2","98","29","10","legal","30","5","1.9000000000000057","98.1","29","10","legal","30","5","2.1000000000000085","97.89999999999999"
,"30","10","legal","30","5","1.4000000000000057","98.6","30","10","legal","30","5","2","98","30","10","legal","30","5","1.4000000000000057","98.6","30","10","legal","30","5","1.5999999999999943","98.4","30","10","legal","30","5","0.7000000000000028","99.3","30","10","legal","30","5","1.5","98.5","30","10","legal","30","5","1.2999999999999972","98.7","30","10","legal","30","5","1.7000000000000028","98.3","30","10","legal","30","5","1.7999999999999972","98.2","30","10","legal","30","5","1.5999999999999943","98.4"
,"31","10","legal","30","5","3.9000000000000057","96.1","31","10","legal","30","5","4.5","95.5","31","10","legal","30","5","4.299999999999997","95.7","31","10","legal","30","5","4.299999999999997","95.7","31","10","legal","30","5","3.5","96.5","31","10","legal","30","5","4","96","31","10","legal","30","5","3.799999999999997","96.2","31","10","legal","30","5","4.299999999999997","95.7","31","10","legal","30","5","4.1000000000000085","95.89999999999999","31","10","legal","30","5","4.200000000000003","95.8"
,"32","10","legal","30","5","3","97","32","10","legal","30","5","2.799999999999997","97.2","32","10","legal","30","5","3.6000000000000085","96.39999999999999","32","10","legal","30","5","2.700000000000003","97.3","32","10","legal","30","5","2","98","32","10","legal","30","5","2.799999999999997","97.2","32","10","legal","30","5","1.9000000000000057","98.1","32","10","legal","30","5","3","97","32","10","legal","30","5","3.200000000000003","96.8","32","10","legal","30","5","3.1000000000000085","96.89999999999999"
,"33","10","legal","30","5","2.200000000000003","97.8","33","10","legal","30","5","2.1000000000000085","97.89999999999999","33","10","legal","30","5","2.6000000000000085","97.39999999999999","33","10","legal","30","5","2.1000000000000085","97.89999999999999","33","10","legal","30","5","1.7000000000000028","98.3","33","10","legal","30","5","2.4000000000000057","97.6","33","10","legal","30","5","1.2000000000000028","98.8","33","10","legal","30","5","2","98","33","10","legal","30","5","1.9000000000000057","98.1","33","10","legal","30","5","2.200000000000003","97.8"
,"34","10","legal","30","5","1.5999999999999943","98.4","34","10","legal","30","5","1.5999999999999943","98.4","34","10","legal","30","5","1.9000000000000057","98.1","34","10","legal","30","5","1.5","98.5","34","10","legal","30","5","1.2999999999999972","98.7","34","10","legal","30","5","1.7999999999999972","98.2","34","10","legal","30","5","0.9000000000000057","99.1","34","10","legal","30","5","1.5","98.5","34","10","legal","30","5","1.2000000000000028","98.8","34","10","legal","30","5","1.7000000000000028","98.3"
,"35","10","legal","30","5","1.0999999999999943","98.9","35","10","legal","30","5","1.2999999999999972","98.7","35","10","legal","30","5","1.5999999999999943","98.4","35","10","legal","30","5","1.2000000000000028","98.8","35","10","legal","30","5","0.9000000000000057","99.1","35","10","legal","30","5","1.5","98.5","35","10","legal","30","5","0.7000000000000028","99.3","35","10","legal","30","5","1.2999999999999972","98.7","35","10","legal","30","5","1.2000000000000028","98.8","35","10","legal","30","5","1.4000000000000057","98.6"
,"36","10","legal","30","5","3.799999999999997","96.2","36","10","legal","30","5","3.9000000000000057","96.1","36","10","legal","30","5","4.200000000000003","95.8","36","10","legal","30","5","3.9000000000000057","96.1","36","10","legal","30","5","3.5","96.5","36","10","legal","30","5","4.299999999999997","95.7","36","10","legal","30","5","3.5","96.5","36","10","legal","30","5","4.1000000000000085","95.89999999999999","36","10","legal","30","5","3.700000000000003","96.3","36","10","legal","30","5","4","96"
,"37","10","legal","30","5","2.4000000000000057","97.6","37","10","legal","30","5","2.700000000000003","97.3","37","10","legal","30","5","2.9000000000000057","97.1","37","10","legal","30","5","2.799999999999997","97.2","37","10","legal","30","5","2.299999999999997","97.7","37","10","legal","30","5","3.1000000000000085","96.89999999999999","37","10","legal","30","5","2.6000000000000085","97.39999999999999","37","10","legal","30","5","2.9000000000000057","97.1","37","10","legal","30","5","2.4000000000000057","97.6","37","10","legal","30","5","2.799999999999997","97.2"
,"38","10","legal","30","5","1.5999999999999943","98.4","38","10","legal","30","5","2","98","38","10","legal","30","5","2.299999999999997","97.7","38","10","legal","30","5","2.1000000000000085","97.89999999999999","38","10","legal","30","5","1.7999999999999972","98.2","38","10","legal","30","5","2","98","38","10","legal","30","5","1.7999999999999972","98.2","38","10","legal","30","5","2.1000000000000085","97.89999999999999","38","10","legal","30","5","1.5999999999999943","98.4","38","10","legal","30","5","2","98"
,"39","10","legal","30","5","1","99","39","10","legal","30","5","1.5999999999999943","98.4","39","10","legal","30","5","1.4000000000000057","98.6","39","10","legal","30","5","1.7000000000000028","98.3","39","10","legal","30","5","1.2000000000000028","98.8","39","10","legal","30","5","1.5999999999999943","98.4","39","10","legal","30","5","1.4000000000000057","98.6","39","10","legal","30","5","1.7000000000000028","98.3","39","10","legal","30","5","0.9000000000000057","99.1","39","10","legal","30","5","1.2999999999999972","98.7"
,"40","10","legal","30","5","0.7999999999999972","99.2","40","10","legal","30","5","1.4000000000000057","98.6","40","10","legal","30","5","0.9000000000000057","99.1","40","10","legal","30","5","1","99","40","10","legal","30","5","1","99","40","10","legal","30","5","1.2000000000000028","98.8","40","10","legal","30","5","0.7999999999999972","99.2","40","10","legal","30","5","1.5999999999999943","98.4","40","10","legal","30","5","0.5999999999999943","99.4","40","10","legal","30","5","0.9000000000000057","99.1"
,"41","10","legal","30","5","3.700000000000003","96.3","41","10","legal","30","5","3.700000000000003","96.3","41","10","legal","30","5","3.4000000000000057","96.6","41","10","legal","30","5","3.700000000000003","96.3","41","10","legal","30","5","3.700000000000003","96.3","41","10","legal","30","5","3.799999999999997","96.2","41","10","legal","30","5","3.799999999999997","96.2","41","10","legal","30","5","4.299999999999997","95.7","41","10","legal","30","5","3.4000000000000057","96.6","41","10","legal","30","5","3.700000000000003","96.3"
,"42","10","legal","30","5","3.1000000000000085","96.89999999999999","42","10","legal","30","5","2.700000000000003","97.3","42","10","legal","30","5","1.7000000000000028","98.3","42","10","legal","30","5","2.200000000000003","97.8","42","10","legal","30","5","2.700000000000003","97.3","42","10","legal","30","5","2.5","97.5","42","10","legal","30","5","2.5","97.5","42","10","legal","30","5","2.9000000000000057","97.1","42","10","legal","30","5","2.200000000000003","97.8","42","10","legal","30","5","2.200000000000003","97.8"
,"43","10","legal","30","5","2.200000000000003","97.8","43","10","legal","30","5","2.200000000000003","97.8","43","10","legal","30","5","1.4000000000000057","98.6","43","10","legal","30","5","1.5999999999999943","98.4","43","10","legal","30","5","1.4000000000000057","98.6","43","10","legal","30","5","2.1000000000000085","97.89999999999999","43","10","legal","30","5","1.2999999999999972","98.7","43","10","legal","30","5","1.9000000000000057","98.1","43","10","legal","30","5","1.2000000000000028","98.8","43","10","legal","30","5","1.5999999999999943","98.4"
,"44","10","legal","30","5","2","98","44","10","legal","30","5","1.5","98.5","44","10","legal","30","5","0.7999999999999972","99.2","44","10","legal","30","5","1.4000000000000057","98.6","44","10","legal","30","5","1.0999999999999943","98.9","44","10","legal","30","5","1.7999999999999972","98.2","44","10","legal","30","5","1.0999999999999943","98.9","44","10","legal","30","5","1.5","98.5","44","10","legal","30","5","0.9000000000000057","99.1","44","10","legal","30","5","1.2999999999999972","98.7"
,"45","10","legal","30","5","1.0999999999999943","98.9","45","10","legal","30","5","1.0999999999999943","98.9","45","10","legal","30","5","0.7000000000000028","99.3","45","10","legal","30","5","1","99","45","10","legal","30","5","0.9000000000000057","99.1","45","10","legal","30","5","1.5999999999999943","98.4","45","10","legal","30","5","0.4000000000000057","99.6","45","10","legal","30","5","1.2999999999999972","98.7","45","10","legal","30","5","0.5","99.5","45","10","legal","30","5","1.2000000000000028","98.8"
,"46","10","legal","30","5","3.799999999999997","96.2","46","10","legal","30","5","3.6000000000000085","96.39999999999999","46","10","legal","30","5","3.6000000000000085","96.39999999999999","46","10","legal","30","5","3.799999999999997","96.2","46","10","legal","30","5","3.6000000000000085","96.39999999999999","46","10","legal","30","5","4.400000000000006","95.6","46","10","legal","30","5","3.299999999999997","96.7","46","10","legal","30","5","4","96","46","10","legal","30","5","3.5","96.5","46","10","legal","30","5","4","96"
,"47","10","legal","30","5","2.700000000000003","97.3","47","10","legal","30","5","2.5","97.5","47","10","legal","30","5","1.9000000000000057","98.1","47","10","legal","30","5","2.6000000000000085","97.39999999999999","47","10","legal","30","5","2.5","97.5","47","10","legal","30","5","3.200000000000003","96.8","47","10","legal","30","5","1.7999999999999972","98.2","47","10","legal","30","5","2.9000000000000057","97.1","47","10","legal","30","5","2.299999999999997","97.7","47","10","legal","30","5","2.6000000000000085","97.39999999999999"
,"48","10","legal","30","5","2.299999999999997","97.7","48","10","legal","30","5","1.7000000000000028","98.3","48","10","legal","30","5","1.2999999999999972","98.7","48","10","legal","30","5","1.5999999999999943","98.4","48","10","legal","30","5","1.7999999999999972","98.2","48","10","legal","30","5","2.299999999999997","97.7","48","10","legal","30","5","1.2999999999999972","98.7","48","10","legal","30","5","2.1000000000000085","97.89999999999999","48","10","legal","30","5","1.0999999999999943","98.9","48","10","legal","30","5","2.1000000000000085","97.89999999999999"
