"BehaviorSpace results (NetLogo 6.4.0)","Spreadsheet version 2.0"
"null"
"experiment_pollutionrate30_platformaccuracy80_speed50"
"04/22/2025 17:11:11:532 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
,"40","30","platform","80","50","16.200000000000003","83.8","40","30","platform","80","50","15.400000000000006","84.6","40","30","platform","80","50","14.200000000000003","85.8","40","30","platform","80","50","15.900000000000006","84.1","40","30","platform","80","50","16.5","83.5","40","30","platform","80","50","16","84","40","30","platform","80","50","16.799999999999997","83.2","40","30","platform","80","50","17.400000000000006","82.6","40","30","platform","80","50","14.5","85.5","40","30","platform","80","50","15.799999999999997","84.2"
,"41","30","platform","80","50","16.799999999999997","83.2","41","30","platform","80","50","15.700000000000003","84.3","41","30","platform","80","50","13.700000000000003","86.3","41","30","platform","80","50","16.10000000000001","83.89999999999999","41","30","platform","80","50","16.5","83.5","41","30","platform","80","50","15.5","84.5","41","30","platform","80","50","16.400000000000006","83.6","41","30","platform","80","50","17.200000000000003","82.8","41","30","platform","80","50","13.900000000000006","86.1","41","30","platform","80","50","16","84"
,"42","30","platform","80","50","16.5","83.5","42","30","platform","80","50","14.799999999999997","85.2","42","30","platform","80","50","14.299999999999997","85.7","42","30","platform","80","50","15.200000000000003","84.8","42","30","platform","80","50","15.799999999999997","84.2","42","30","platform","80","50","15.5","84.5","42","30","platform","80","50","15.400000000000006","84.6","42","30","platform","80","50","16.60000000000001","83.39999999999999","42","30","platform","80","50","13.900000000000006","86.1","42","30","platform","80","50","16.60000000000001","83.39999999999999"
,"43","30","platform","80","50","17.10000000000001","82.89999999999999","43","30","platform","80","50","15.100000000000009","84.89999999999999","43","30","platform","80","50","15.799999999999997","84.2","43","30","platform","80","50","14.600000000000009","85.39999999999999","43","30","platform","80","50","16.10000000000001","83.89999999999999","43","30","platform","80","50","15.400000000000006","84.6","43","30","platform","80","50","16","84","43","30","platform","80","50","15.700000000000003","84.3","43","30","platform","80","50","15.299999999999997","84.7","43","30","platform","80","50","15.700000000000003","84.3"
,"44","30","platform","80","50","17.400000000000006","82.6","44","30","platform","80","50","15.799999999999997","84.2","44","30","platform","80","50","14.700000000000003","85.3","44","30","platform","80","50","14.200000000000003","85.8","44","30","platform","80","50","15","85","44","30","platform","80","50","14.400000000000006","85.6","44","30","platform","80","50","15.600000000000009","84.39999999999999","44","30","platform","80","50","16","84","44","30","platform","80","50","16","84","44","30","platform","80","50","16.10000000000001","83.89999999999999"
,"45","30","platform","80","50","16.5","83.5","45","30","platform","80","50","15.700000000000003","84.3","45","30","platform","80","50","14.900000000000006","85.1","45","30","platform","80","50","14.5","85.5","45","30","platform","80","50","15.200000000000003","84.8","45","30","platform","80","50","14.200000000000003","85.8","45","30","platform","80","50","16.10000000000001","83.89999999999999","45","30","platform","80","50","14.799999999999997","85.2","45","30","platform","80","50","17.10000000000001","82.89999999999999","45","30","platform","80","50","16","84"
,"46","30","platform","80","50","17","83","46","30","platform","80","50","15.600000000000009","84.39999999999999","46","30","platform","80","50","14.700000000000003","85.3","46","30","platform","80","50","14.600000000000009","85.39999999999999","46","30","platform","80","50","16.200000000000003","83.8","46","30","platform","80","50","14.600000000000009","85.39999999999999","46","30","platform","80","50","15.5","84.5","46","30","platform","80","50","15.5","84.5","46","30","platform","80","50","16.299999999999997","83.7","46","30","platform","80","50","15.5","84.5"
,"47","30","platform","80","50","16","84","47","30","platform","80","50","16.10000000000001","83.89999999999999","47","30","platform","80","50","16.5","83.5","47","30","platform","80","50","14.299999999999997","85.7","47","30","platform","80","50","16.200000000000003","83.8","47","30","platform","80","50","15.200000000000003","84.8","47","30","platform","80","50","15.200000000000003","84.8","47","30","platform","80","50","15","85","47","30","platform","80","50","16.5","83.5","47","30","platform","80","50","15.200000000000003","84.8"
,"48","30","platform","80","50","16.400000000000006","83.6","48","30","platform","80","50","15.600000000000009","84.39999999999999","48","30","platform","80","50","15.299999999999997","84.7","48","30","platform","80","50","13.599999999999994","86.4","48","30","platform","80","50","15.600000000000009","84.39999999999999","48","30","platform","80","50","15.100000000000009","84.89999999999999","48","30","platform","80","50","15.400000000000006","84.6","48","30","platform","80","50","15.900000000000006","84.1","48","30","platform","80","50","16.5","83.5","48","30","platform","80","50","15.200000000000003","84.8"
,"49","30","platform","80","50","16.299999999999997","83.7","49","30","platform","80","50","15.100000000000009","84.89999999999999","49","30","platform","80","50","15.400000000000006","84.6","49","30","platform","80","50","13.900000000000006","86.1","49","30","platform","80","50","15.700000000000003","84.3","49","30","platform","80","50","14.5","85.5","49","30","platform","80","50","16.10000000000001","83.89999999999999","49","30","platform","80","50","14.099999999999994","85.9","49","30","platform","80","50","15.5","84.5","49","30","platform","80","50","16.5","83.5"
,"50","30","platform","80","50","16.10000000000001","83.89999999999999","50","30","platform","80","50","15.600000000000009","84.39999999999999","50","30","platform","80","50","15.700000000000003","84.3","50","30","platform","80","50","13.900000000000006","86.1","50","30","platform","80","50","15.600000000000009","84.39999999999999","50","30","platform","80","50","14.799999999999997","85.2","50","30","platform","80","50","15.5","84.5","50","30","platform","80","50","14.700000000000003","85.3","50","30","platform","80","50","16","84","50","30","platform","80","50","16.60000000000001","83.39999999999999"
