,"1","10","platform","80","50","87.1","12.9","1","10","platform","80","50","86.6","13.4","1","10","platform","80","50","87.6","12.4","1","10","platform","80","50","85.8","14.2","1","10","platform","80","50","86.2","13.8","1","10","platform","80","50","87.7","12.3","1","10","platform","80","50","87.8","12.2","1","10","platform","80","50","88.2","11.799999999999999","1","10","platform","80","50","87.3","12.7","1","10","platform","80","50","86.6","13.4"
,"2","10","platform","80","50","82.6","17.4","2","10","platform","80","50","81.4","18.6","2","10","platform","80","50","83.7","16.3","2","10","platform","80","50","80.7","19.3","2","10","platform","80","50","81.3","18.7","2","10","platform","80","50","84.9","15.1","2","10","platform","80","50","82.6","17.4","2","10","platform","80","50","84.9","15.1","2","10","platform","80","50","83.2","16.8","2","10","platform","80","50","80.6","19.400000000000002"
,"3","10","platform","80","50","76.2","23.799999999999997","3","10","platform","80","50","75.1","24.9","3","10","platform","80","50","78.6","21.4","3","10","platform","80","50","73.3","26.700000000000003","3","10","platform","80","50","75.1","24.9","3","10","platform","80","50","79.5","20.5","3","10","platform","80","50","76.6","23.400000000000002","3","10","platform","80","50","81.1","18.9","3","10","platform","80","50","78.5","21.5","3","10","platform","80","50","74.5","25.5"
,"4","10","platform","80","50","69.9","30.099999999999998","4","10","platform","80","50","69.2","30.8","4","10","platform","80","50","73.7","26.3","4","10","platform","80","50","67.8","32.2","4","10","platform","80","50","68.1","31.900000000000002","4","10","platform","80","50","73.1","26.900000000000002","4","10","platform","80","50","71.3","28.7","4","10","platform","80","50","75","25","4","10","platform","80","50","72.9","27.1","4","10","platform","80","50","67.69999999999999","32.300000000000004"
,"5","10","platform","80","50","63.5","36.5","5","10","platform","80","50","63","37","5","10","platform","80","50","67","33","5","10","platform","80","50","60.3","39.7","5","10","platform","80","50","61.3","38.7","5","10","platform","80","50","67.19999999999999","32.800000000000004","5","10","platform","80","50","65.6","34.4","5","10","platform","80","50","66.8","33.2","5","10","platform","80","50","66.19999999999999","33.800000000000004","5","10","platform","80","50","61.8","38.2"
,"6","10","platform","80","50","57.4","42.6","6","10","platform","80","50","55.4","44.6","6","10","platform","80","50","59.2","40.8","6","10","platform","80","50","54.4","45.6","6","10","platform","80","50","54.199999999999996","45.800000000000004","6","10","platform","80","50","62.6","37.4","6","10","platform","80","50","57.4","42.6","6","10","platform","80","50","60.5","39.5","6","10","platform","80","50","61","39","6","10","platform","80","50","54.5","45.5"
,"7","10","platform","80","50","50.8","49.2","7","10","platform","80","50","48.6","51.4","7","10","platform","80","50","52.7","47.3","7","10","platform","80","50","49.4","50.6","7","10","platform","80","50","49","51","7","10","platform","80","50","56.5","43.5","7","10","platform","80","50","51.2","48.8","7","10","platform","80","50","54.6","45.4","7","10","platform","80","50","54","46","7","10","platform","80","50","49","51"
,"8","10","platform","80","50","44.8","55.2","8","10","platform","80","50","43.8","56.2","8","10","platform","80","50","48.3","51.7","8","10","platform","80","50","42.900000000000006","57.099999999999994","8","10","platform","80","50","44.49999999999999","55.50000000000001","8","10","platform","80","50","50.2","49.8","8","10","platform","80","50","47.599999999999994","52.400000000000006","8","10","platform","80","50","49.3","50.7","8","10","platform","80","50","47.599999999999994","52.400000000000006","8","10","platform","80","50","42.1","57.9"
,"9","10","platform","80","50","40.7","59.3","9","10","platform","80","50","38.800000000000004","61.199999999999996","9","10","platform","80","50","42.800000000000004","57.199999999999996","9","10","platform","80","50","38.9","61.1","9","10","platform","80","50","40.400000000000006","59.599999999999994","9","10","platform","80","50","45.49999999999999","54.50000000000001","9","10","platform","80","50","43.2","56.8","9","10","platform","80","50","44.199999999999996","55.800000000000004","9","10","platform","80","50","41.1","58.9","9","10","platform","80","50","37.6","62.4"
,"10","10","platform","80","50","38.2","61.8","10","10","platform","80","50","33.7","66.3","10","10","platform","80","50","39.6","60.4","10","10","platform","80","50","35.5","64.5","10","10","platform","80","50","35.5","64.5","10","10","platform","80","50","41.7","58.3","10","10","platform","80","50","38.7","61.3","10","10","platform","80","50","38.5","61.5","10","10","platform","80","50","37.4","62.6","10","10","platform","80","50","34.39999999999999","65.60000000000001"
,"11","10","platform","80","50","34","66","11","10","platform","80","50","32.19999999999999","67.80000000000001","11","10","platform","80","50","34.8","65.2","11","10","platform","80","50","33.099999999999994","66.9","11","10","platform","80","50","31.39999999999999","68.60000000000001","11","10","platform","80","50","38.3","61.7","11","10","platform","80","50","35.3","64.7","11","10","platform","80","50","34.7","65.3","11","10","platform","80","50","33.39999999999999","66.60000000000001","11","10","platform","80","50","32.099999999999994","67.9"
,"12","10","platform","80","50","29.700000000000003","70.3","12","10","platform","80","50","29.400000000000006","70.6","12","10","platform","80","50","31.69999999999999","68.30000000000001","12","10","platform","80","50","30.700000000000003","69.3","12","10","platform","80","50","29.10000000000001","70.89999999999999","12","10","platform","80","50","34.599999999999994","65.4","12","10","platform","80","50","31.299999999999997","68.7","12","10","platform","80","50","30.900000000000006","69.1","12","10","platform","80","50","29.80000000000001","70.19999999999999","12","10","platform","80","50","28","72"
,"13","10","platform","80","50","26.900000000000006","73.1","13","10","platform","80","50","28","72","13","10","platform","80","50","29.400000000000006","70.6","13","10","platform","80","50","28.200000000000003","71.8","13","10","platform","80","50","27.299999999999997","72.7","13","10","platform","80","50","31.10000000000001","68.89999999999999","13","10","platform","80","50","28","72","13","10","platform","80","50","28.799999999999997","71.2","13","10","platform","80","50","27.299999999999997","72.7","13","10","platform","80","50","25.5","74.5"
,"14","10","platform","80","50","24.599999999999994","75.4","14","10","platform","80","50","25.599999999999994","74.4","14","10","platform","80","50","28","72","14","10","platform","80","50","25.599999999999994","74.4","14","10","platform","80","50","25.5","74.5","14","10","platform","80","50","29.400000000000006","70.6","14","10","platform","80","50","26.099999999999994","73.9","14","10","platform","80","50","25.599999999999994","74.4","14","10","platform","80","50","25.099999999999994","74.9","14","10","platform","80","50","24.200000000000003","75.8"
,"15","10","platform","80","50","22.799999999999997","77.2","15","10","platform","80","50","22.799999999999997","77.2","15","10","platform","80","50","24.5","75.5","15","10","platform","80","50","23.799999999999997","76.2","15","10","platform","80","50","24.5","75.5","15","10","platform","80","50","27.200000000000003","72.8","15","10","platform","80","50","23.599999999999994","76.4","15","10","platform","80","50","24","76","15","10","platform","80","50","24.5","75.5","15","10","platform","80","50","22.799999999999997","77.2"
,"16","10","platform","80","50","20.700000000000003","79.3","16","10","platform","80","50","21.599999999999994","78.4","16","10","platform","80","50","22.39999999999999","77.60000000000001","16","10","platform","80","50","23","77","16","10","platform","80","50","22.099999999999994","77.9","16","10","platform","80","50","26.400000000000006","73.6","16","10","platform","80","50","21.700000000000003","78.3","16","10","platform","80","50","22.200000000000003","77.8","16","10","platform","80","50","23.799999999999997","76.2","16","10","platform","80","50","21.599999999999994","78.4"
,"17","10","platform","80","50","19.89999999999999","80.10000000000001","17","10","platform","80","50","21.5","78.5","17","10","platform","80","50","21.700000000000003","78.3","17","10","platform","80","50","20.299999999999997","79.7","17","10","platform","80","50","21.700000000000003","78.3","17","10","platform","80","50","23","77","17","10","platform","80","50","22","78","17","10","platform","80","50","19.89999999999999","80.10000000000001","17","10","platform","80","50","22.39999999999999","77.60000000000001","17","10","platform","80","50","19.299999999999997","80.7"
,"18","10","platform","80","50","19.099999999999994","80.9","18","10","platform","80","50","20.39999999999999","79.60000000000001","18","10","platform","80","50","20.5","79.5","18","10","platform","80","50","20","80","18","10","platform","80","50","20.599999999999994","79.4","18","10","platform","80","50","21.89999999999999","78.10000000000001","18","10","platform","80","50","20.39999999999999","79.60000000000001","18","10","platform","80","50","18.5","81.5","18","10","platform","80","50","21.5","78.5","18","10","platform","80","50","19.599999999999994","80.4"
,"19","10","platform","80","50","18.30000000000001","81.69999999999999","19","10","platform","80","50","19.5","80.5","19","10","platform","80","50","19.299999999999997","80.7","19","10","platform","80","50","20","80","19","10","platform","80","50","20.299999999999997","79.7","19","10","platform","80","50","20.799999999999997","79.2","19","10","platform","80","50","20.700000000000003","79.3","19","10","platform","80","50","17.700000000000003","82.3","19","10","platform","80","50","21.799999999999997","78.2","19","10","platform","80","50","18.700000000000003","81.3"
,"20","10","platform","80","50","18.200000000000003","81.8","20","10","platform","80","50","19.099999999999994","80.9","20","10","platform","80","50","19.19999999999999","80.80000000000001","20","10","platform","80","50","20.099999999999994","79.9","20","10","platform","80","50","20.5","79.5","20","10","platform","80","50","18.400000000000006","81.6","20","10","platform","80","50","20.39999999999999","79.60000000000001","20","10","platform","80","50","17.10000000000001","82.89999999999999","20","10","platform","80","50","19.39999999999999","80.60000000000001","20","10","platform","80","50","18.89999999999999","81.10000000000001"
,"21","10","platform","80","50","17.900000000000006","82.1","21","10","platform","80","50","18.60000000000001","81.39999999999999","21","10","platform","80","50","19.099999999999994","80.9","21","10","platform","80","50","19.099999999999994","80.9","21","10","platform","80","50","19.299999999999997","80.7","21","10","platform","80","50","17.80000000000001","82.19999999999999","21","10","platform","80","50","19.099999999999994","80.9","21","10","platform","80","50","16.900000000000006","83.1","21","10","platform","80","50","17.80000000000001","82.19999999999999","21","10","platform","80","50","19.299999999999997","80.7"
,"22","10","platform","80","50","18","82","22","10","platform","80","50","18.60000000000001","81.39999999999999","22","10","platform","80","50","18.60000000000001","81.39999999999999","22","10","platform","80","50","18.30000000000001","81.69999999999999","22","10","platform","80","50","19.69999999999999","80.30000000000001","22","10","platform","80","50","18.30000000000001","81.69999999999999","22","10","platform","80","50","18.700000000000003","81.3","22","10","platform","80","50","16","84","22","10","platform","80","50","16.60000000000001","83.39999999999999","22","10","platform","80","50","19.599999999999994","80.4"
,"23","10","platform","80","50","18.60000000000001","81.39999999999999","23","10","platform","80","50","18.30000000000001","81.69999999999999","23","10","platform","80","50","18.799999999999997","81.2","23","10","platform","80","50","17.700000000000003","82.3","23","10","platform","80","50","19.299999999999997","80.7","23","10","platform","80","50","17.400000000000006","82.6","23","10","platform","80","50","17.80000000000001","82.19999999999999","23","10","platform","80","50","15.600000000000009","84.39999999999999","23","10","platform","80","50","16.900000000000006","83.1","23","10","platform","80","50","18.799999999999997","81.2"
,"24","10","platform","80","50","17.400000000000006","82.6","24","10","platform","80","50","18.400000000000006","81.6","24","10","platform","80","50","18.5","81.5","24","10","platform","80","50","17.400000000000006","82.6","24","10","platform","80","50","18.799999999999997","81.2","24","10","platform","80","50","17.5","82.5","24","10","platform","80","50","16.900000000000006","83.1","24","10","platform","80","50","16.900000000000006","83.1","24","10","platform","80","50","15.700000000000003","84.3","24","10","platform","80","50","17.60000000000001","82.39999999999999"
,"25","10","platform","80","50","18.400000000000006","81.6","25","10","platform","80","50","18.30000000000001","81.69999999999999","25","10","platform","80","50","18.200000000000003","81.8","25","10","platform","80","50","17.30000000000001","82.69999999999999","25","10","platform","80","50","17.400000000000006","82.6","25","10","platform","80","50","18.30000000000001","81.69999999999999","25","10","platform","80","50","15.900000000000006","84.1","25","10","platform","80","50","15.900000000000006","84.1","25","10","platform","80","50","15.400000000000006","84.6","25","10","platform","80","50","17.700000000000003","82.3"
,"26","10","platform","80","50","18.10000000000001","81.89999999999999","26","10","platform","80","50","17.60000000000001","82.39999999999999","26","10","platform","80","50","17","83","26","10","platform","80","50","16.60000000000001","83.39999999999999","26","10","platform","80","50","18.400000000000006","81.6","26","10","platform","80","50","17.60000000000001","82.39999999999999","26","10","platform","80","50","17.10000000000001","82.89999999999999","26","10","platform","80","50","15.700000000000003","84.3","26","10","platform","80","50","15","85","26","10","platform","80","50","17.80000000000001","82.19999999999999"
,"27","10","platform","80","50","17.30000000000001","82.69999999999999","27","10","platform","80","50","17.400000000000006","82.6","27","10","platform","80","50","16.700000000000003","83.3","27","10","platform","80","50","16.10000000000001","83.89999999999999","27","10","platform","80","50","17.30000000000001","82.69999999999999","27","10","platform","80","50","18","82","27","10","platform","80","50","15.900000000000006","84.1","27","10","platform","80","50","16.200000000000003","83.8","27","10","platform","80","50","15.400000000000006","84.6","27","10","platform","80","50","16.400000000000006","83.6"
,"28","10","platform","80","50","17.700000000000003","82.3","28","10","platform","80","50","17.400000000000006","82.6","28","10","platform","80","50","16.60000000000001","83.39999999999999","28","10","platform","80","50","15.900000000000006","84.1","28","10","platform","80","50","16.10000000000001","83.89999999999999","28","10","platform","80","50","17.900000000000006","82.1","28","10","platform","80","50","15.600000000000009","84.39999999999999","28","10","platform","80","50","16.400000000000006","83.6","28","10","platform","80","50","15.700000000000003","84.3","28","10","platform","80","50","15.900000000000006","84.1"
,"29","10","platform","80","50","16.60000000000001","83.39999999999999","29","10","platform","80","50","16.900000000000006","83.1","29","10","platform","80","50","15.400000000000006","84.6","29","10","platform","80","50","16.299999999999997","83.7","29","10","platform","80","50","17.10000000000001","82.89999999999999","29","10","platform","80","50","17.200000000000003","82.8","29","10","platform","80","50","14.099999999999994","85.9","29","10","platform","80","50","15.5","84.5","29","10","platform","80","50","15.799999999999997","84.2","29","10","platform","80","50","16.700000000000003","83.3"
,"30","10","platform","80","50","16.900000000000006","83.1","30","10","platform","80","50","16.60000000000001","83.39999999999999","30","10","platform","80","50","16.299999999999997","83.7","30","10","platform","80","50","16.10000000000001","83.89999999999999","30","10","platform","80","50","16.900000000000006","83.1","30","10","platform","80","50","16.900000000000006","83.1","30","10","platform","80","50","14.700000000000003","85.3","30","10","platform","80","50","15.200000000000003","84.8","30","10","platform","80","50","15.299999999999997","84.7","30","10","platform","80","50","17.200000000000003","82.8"
,"31","10","platform","80","50","16.200000000000003","83.8","31","10","platform","80","50","16.200000000000003","83.8","31","10","platform","80","50","15.900000000000006","84.1","31","10","platform","80","50","15.700000000000003","84.3","31","10","platform","80","50","16.700000000000003","83.3","31","10","platform","80","50","16.700000000000003","83.3","31","10","platform","80","50","15","85","31","10","platform","80","50","15.900000000000006","84.1","31","10","platform","80","50","14.799999999999997","85.2","31","10","platform","80","50","16.400000000000006","83.6"
,"32","10","platform","80","50","16.900000000000006","83.1","32","10","platform","80","50","16.900000000000006","83.1","32","10","platform","80","50","15.299999999999997","84.7","32","10","platform","80","50","15.600000000000009","84.39999999999999","32","10","platform","80","50","16.299999999999997","83.7","32","10","platform","80","50","16.700000000000003","83.3","32","10","platform","80","50","14.600000000000009","85.39999999999999","32","10","platform","80","50","15.700000000000003","84.3","32","10","platform","80","50","15.5","84.5","32","10","platform","80","50","14.5","85.5"
,"33","10","platform","80","50","16.60000000000001","83.39999999999999","33","10","platform","80","50","17","83","33","10","platform","80","50","15.299999999999997","84.7","33","10","platform","80","50","15.100000000000009","84.89999999999999","33","10","platform","80","50","15.5","84.5","33","10","platform","80","50","15.799999999999997","84.2","33","10","platform","80","50","14.799999999999997","85.2","33","10","platform","80","50","15.700000000000003","84.3","33","10","platform","80","50","15.5","84.5","33","10","platform","80","50","15.200000000000003","84.8"
,"34","10","platform","80","50","14.600000000000009","85.39999999999999","34","10","platform","80","50","15.600000000000009","84.39999999999999","34","10","platform","80","50","14.299999999999997","85.7","34","10","platform","80","50","15.100000000000009","84.89999999999999","34","10","platform","80","50","14.900000000000006","85.1","34","10","platform","80","50","15.799999999999997","84.2","34","10","platform","80","50","15.100000000000009","84.89999999999999","34","10","platform","80","50","16.299999999999997","83.7","34","10","platform","80","50","15.700000000000003","84.3","34","10","platform","80","50","14.900000000000006","85.1"
,"35","10","platform","80","50","15","85","35","10","platform","80","50","14.700000000000003","85.3","35","10","platform","80","50","15","85","35","10","platform","80","50","14.5","85.5","35","10","platform","80","50","15.700000000000003","84.3","35","10","platform","80","50","16.10000000000001","83.89999999999999","35","10","platform","80","50","15.900000000000006","84.1","35","10","platform","80","50","15.700000000000003","84.3","35","10","platform","80","50","15.5","84.5","35","10","platform","80","50","15.5","84.5"
,"36","10","platform","80","50","15.299999999999997","84.7","36","10","platform","80","50","15.400000000000006","84.6","36","10","platform","80","50","14.600000000000009","85.39999999999999","36","10","platform","80","50","14.5","85.5","36","10","platform","80","50","16.5","83.5","36","10","platform","80","50","15.100000000000009","84.89999999999999","36","10","platform","80","50","15.799999999999997","84.2","36","10","platform","80","50","15.400000000000006","84.6","36","10","platform","80","50","16.400000000000006","83.6","36","10","platform","80","50","14.900000000000006","85.1"
,"37","10","platform","80","50","15.400000000000006","84.6","37","10","platform","80","50","15.400000000000006","84.6","37","10","platform","80","50","15.100000000000009","84.89999999999999","37","10","platform","80","50","15","85","37","10","platform","80","50","14.900000000000006","85.1","37","10","platform","80","50","14.799999999999997","85.2","37","10","platform","80","50","15.700000000000003","84.3","37","10","platform","80","50","15.200000000000003","84.8","37","10","platform","80","50","16","84","37","10","platform","80","50","14.700000000000003","85.3"
,"38","10","platform","80","50","15.5","84.5","38","10","platform","80","50","15.700000000000003","84.3","38","10","platform","80","50","13.099999999999994","86.9","38","10","platform","80","50","14.200000000000003","85.8","38","10","platform","80","50","14.5","85.5","38","10","platform","80","50","15","85","38","10","platform","80","50","16.200000000000003","83.8","38","10","platform","80","50","16.200000000000003","83.8","38","10","platform","80","50","15.600000000000009","84.39999999999999","38","10","platform","80","50","15.700000000000003","84.3"
,"39","10","platform","80","50","15","85","39","10","platform","80","50","16.400000000000006","83.6","39","10","platform","80","50","14.299999999999997","85.7","39","10","platform","80","50","14.400000000000006","85.6","39","10","platform","80","50","15.400000000000006","84.6","39","10","platform","80","50","15.400000000000006","84.6","39","10","platform","80","50","15.900000000000006","84.1","39","10","platform","80","50","15.400000000000006","84.6","39","10","platform","80","50","15","85","39","10","platform","80","50","14.799999999999997","85.2"
,"40","10","platform","80","50","13.599999999999994","86.4","40","10","platform","80","50","16.10000000000001","83.89999999999999","40","10","platform","80","50","14.700000000000003","85.3","40","10","platform","80","50","14.5","85.5","40","10","platform","80","50","15.700000000000003","84.3","40","10","platform","80","50","15.700000000000003","84.3","40","10","platform","80","50","15.100000000000009","84.89999999999999","40","10","platform","80","50","15.700000000000003","84.3","40","10","platform","80","50","15.200000000000003","84.8","40","10","platform","80","50","14.600000000000009","85.39999999999999"
,"41","10","platform","80","50","13.799999999999997","86.2","41","10","platform","80","50","16","84","41","10","platform","80","50","15.200000000000003","84.8","41","10","platform","80","50","14.200000000000003","85.8","41","10","platform","80","50","16.10000000000001","83.89999999999999","41","10","platform","80","50","15.700000000000003","84.3","41","10","platform","80","50","15.600000000000009","84.39999999999999","41","10","platform","80","50","15.600000000000009","84.39999999999999","41","10","platform","80","50","16.400000000000006","83.6","41","10","platform","80","50","15.400000000000006","84.6"
,"42","10","platform","80","50","13.099999999999994","86.9","42","10","platform","80","50","16","84","42","10","platform","80","50","14.200000000000003","85.8","42","10","platform","80","50","13.299999999999997","86.7","42","10","platform","80","50","17.10000000000001","82.89999999999999","42","10","platform","80","50","16.5","83.5","42","10","platform","80","50","15.799999999999997","84.2","42","10","platform","80","50","15.600000000000009","84.39999999999999","42","10","platform","80","50","15.700000000000003","84.3","42","10","platform","80","50","15.799999999999997","84.2"
,"43","10","platform","80","50","13.400000000000006","86.6","43","10","platform","80","50","15.5","84.5","43","10","platform","80","50","14.400000000000006","85.6","43","10","platform","80","50","13.400000000000006","86.6","43","10","platform","80","50","17.30000000000001","82.69999999999999","43","10","platform","80","50","15.900000000000006","84.1","43","10","platform","80","50","16","84","43","10","platform","80","50","15.400000000000006","84.6","43","10","platform","80","50","15.5","84.5","43","10","platform","80","50","15.600000000000009","84.39999999999999"
,"44","10","platform","80","50","13.599999999999994","86.4","44","10","platform","80","50","14.799999999999997","85.2","44","10","platform","80","50","14.600000000000009","85.39999999999999","44","10","platform","80","50","14.600000000000009","85.39999999999999","44","10","platform","80","50","16.60000000000001","83.39999999999999","44","10","platform","80","50","16.10000000000001","83.89999999999999","44","10","platform","80","50","15.400000000000006","84.6","44","10","platform","80","50","15.5","84.5","44","10","platform","80","50","15.299999999999997","84.7","44","10","platform","80","50","14.799999999999997","85.2"
,"45","10","platform","80","50","14","86","45","10","platform","80","50","14.900000000000006","85.1","45","10","platform","80","50","15.400000000000006","84.6","45","10","platform","80","50","14.5","85.5","45","10","platform","80","50","16.5","83.5","45","10","platform","80","50","16.799999999999997","83.2","45","10","platform","80","50","15.700000000000003","84.3","45","10","platform","80","50","16.200000000000003","83.8","45","10","platform","80","50","16","84","45","10","platform","80","50","14.799999999999997","85.2"
,"46","10","platform","80","50","13.700000000000003","86.3","46","10","platform","80","50","15.400000000000006","84.6","46","10","platform","80","50","15.299999999999997","84.7","46","10","platform","80","50","13.700000000000003","86.3","46","10","platform","80","50","16.400000000000006","83.6","46","10","platform","80","50","15.799999999999997","84.2","46","10","platform","80","50","15.900000000000006","84.1","46","10","platform","80","50","17.700000000000003","82.3","46","10","platform","80","50","14.799999999999997","85.2","46","10","platform","80","50","14.799999999999997","85.2"
,"47","10","platform","80","50","13.700000000000003","86.3","47","10","platform","80","50","15.100000000000009","84.89999999999999","47","10","platform","80","50","15.400000000000006","84.6","47","10","platform","80","50","14.400000000000006","85.6","47","10","platform","80","50","16.400000000000006","83.6","47","10","platform","80","50","15.299999999999997","84.7","47","10","platform","80","50","16.10000000000001","83.89999999999999","47","10","platform","80","50","16.700000000000003","83.3","47","10","platform","80","50","15","85","47","10","platform","80","50","14.600000000000009","85.39999999999999"
,"48","10","platform","80","50","15.200000000000003","84.8","48","10","platform","80","50","14","86","48","10","platform","80","50","16.200000000000003","83.8","48","10","platform","80","50","13.599999999999994","86.4","48","10","platform","80","50","16.700000000000003","83.3","48","10","platform","80","50","15","85","48","10","platform","80","50","16.200000000000003","83.8","48","10","platform","80","50","16.900000000000006","83.1","48","10","platform","80","50","16.299999999999997","83.7","48","10","platform","80","50","14.200000000000003","85.8"
