,"1","30","platform","90","75","65.2","34.8","1","30","platform","90","75","65.9","34.1","1","30","platform","90","75","64","36","1","30","platform","90","75","65.1","34.9","1","30","platform","90","75","66.1","33.900000000000006","1","30","platform","90","75","65.6","34.4","1","30","platform","90","75","65.30000000000001","34.699999999999996","1","30","platform","90","75","64.6","35.4","1","30","platform","90","75","65.4","34.599999999999994","1","30","platform","90","75","63.800000000000004","36.199999999999996"
,"2","30","platform","90","75","59.9","40.1","2","30","platform","90","75","57.9","42.1","2","30","platform","90","75","58.4","41.6","2","30","platform","90","75","59.2","40.8","2","30","platform","90","75","59.1","40.9","2","30","platform","90","75","59.300000000000004","40.699999999999996","2","30","platform","90","75","59.5","40.5","2","30","platform","90","75","58.4","41.6","2","30","platform","90","75","59.4","40.6","2","30","platform","90","75","60.699999999999996","39.300000000000004"
,"3","30","platform","90","75","55.7","44.3","3","30","platform","90","75","51.4","48.6","3","30","platform","90","75","52.800000000000004","47.199999999999996","3","30","platform","90","75","54.8","45.2","3","30","platform","90","75","54.199999999999996","45.800000000000004","3","30","platform","90","75","54.199999999999996","45.800000000000004","3","30","platform","90","75","54.3","45.7","3","30","platform","90","75","53.599999999999994","46.400000000000006","3","30","platform","90","75","55.199999999999996","44.800000000000004","3","30","platform","90","75","56.5","43.5"
,"4","30","platform","90","75","51.300000000000004","48.699999999999996","4","30","platform","90","75","45.599999999999994","54.400000000000006","4","30","platform","90","75","49.3","50.7","4","30","platform","90","75","52.1","47.9","4","30","platform","90","75","50.3","49.7","4","30","platform","90","75","49.3","50.7","4","30","platform","90","75","50.3","49.7","4","30","platform","90","75","49.2","50.8","4","30","platform","90","75","49.4","50.6","4","30","platform","90","75","52.2","47.8"
,"5","30","platform","90","75","45.8","54.2","5","30","platform","90","75","40.400000000000006","59.599999999999994","5","30","platform","90","75","44.49999999999999","55.50000000000001","5","30","platform","90","75","48.199999999999996","51.800000000000004","5","30","platform","90","75","46","54","5","30","platform","90","75","46","54","5","30","platform","90","75","46.4","53.6","5","30","platform","90","75","44.99999999999999","55.00000000000001","5","30","platform","90","75","44.199999999999996","55.800000000000004","5","30","platform","90","75","48.699999999999996","51.300000000000004"
,"6","30","platform","90","75","41.800000000000004","58.199999999999996","6","30","platform","90","75","38.5","61.5","6","30","platform","90","75","39.900000000000006","60.099999999999994","6","30","platform","90","75","44.99999999999999","55.00000000000001","6","30","platform","90","75","42.2","57.8","6","30","platform","90","75","43.00000000000001","56.99999999999999","6","30","platform","90","75","42.800000000000004","57.199999999999996","6","30","platform","90","75","40.400000000000006","59.599999999999994","6","30","platform","90","75","40.800000000000004","59.199999999999996","6","30","platform","90","75","45.9","54.1"
,"7","30","platform","90","75","39.5","60.5","7","30","platform","90","75","35.8","64.2","7","30","platform","90","75","38.6","61.4","7","30","platform","90","75","42.00000000000001","57.99999999999999","7","30","platform","90","75","39.2","60.8","7","30","platform","90","75","41.800000000000004","58.199999999999996","7","30","platform","90","75","39.800000000000004","60.199999999999996","7","30","platform","90","75","38.2","61.8","7","30","platform","90","75","37","63","7","30","platform","90","75","42.900000000000006","57.099999999999994"
,"8","30","platform","90","75","37.6","62.4","8","30","platform","90","75","33.39999999999999","66.60000000000001","8","30","platform","90","75","36.8","63.2","8","30","platform","90","75","39.900000000000006","60.099999999999994","8","30","platform","90","75","36.6","63.4","8","30","platform","90","75","39.300000000000004","60.699999999999996","8","30","platform","90","75","37.5","62.5","8","30","platform","90","75","35.8","64.2","8","30","platform","90","75","33.5","66.5","8","30","platform","90","75","39.2","60.8"
,"9","30","platform","90","75","35.900000000000006","64.1","9","30","platform","90","75","31.5","68.5","9","30","platform","90","75","34","66","9","30","platform","90","75","37.5","62.5","9","30","platform","90","75","35.2","64.8","9","30","platform","90","75","37.5","62.5","9","30","platform","90","75","36.1","63.9","9","30","platform","90","75","34.099999999999994","65.9","9","30","platform","90","75","32.5","67.5","9","30","platform","90","75","38.3","61.7"
,"10","30","platform","90","75","33.5","66.5","10","30","platform","90","75","29.60000000000001","70.39999999999999","10","30","platform","90","75","32.8","67.2","10","30","platform","90","75","36.199999999999996","63.800000000000004","10","30","platform","90","75","33.3","66.7","10","30","platform","90","75","35.2","64.8","10","30","platform","90","75","33.5","66.5","10","30","platform","90","75","32.599999999999994","67.4","10","30","platform","90","75","31.69999999999999","68.30000000000001","10","30","platform","90","75","35.8","64.2"
,"11","30","platform","90","75","31.89999999999999","68.10000000000001","11","30","platform","90","75","28.799999999999997","71.2","11","30","platform","90","75","31.599999999999994","68.4","11","30","platform","90","75","34","66","11","30","platform","90","75","31.39999999999999","68.60000000000001","11","30","platform","90","75","34.39999999999999","65.60000000000001","11","30","platform","90","75","31.299999999999997","68.7","11","30","platform","90","75","30.900000000000006","69.1","11","30","platform","90","75","30.400000000000006","69.6","11","30","platform","90","75","33.599999999999994","66.4"
,"12","30","platform","90","75","30.5","69.5","12","30","platform","90","75","28.60000000000001","71.39999999999999","12","30","platform","90","75","29.900000000000006","70.1","12","30","platform","90","75","32.8","67.2","12","30","platform","90","75","30.80000000000001","69.19999999999999","12","30","platform","90","75","32.8","67.2","12","30","platform","90","75","30.80000000000001","69.19999999999999","12","30","platform","90","75","29.60000000000001","70.39999999999999","12","30","platform","90","75","29.80000000000001","70.19999999999999","12","30","platform","90","75","31.200000000000003","68.8"
,"13","30","platform","90","75","28.799999999999997","71.2","13","30","platform","90","75","26.599999999999994","73.4","13","30","platform","90","75","29.299999999999997","70.7","13","30","platform","90","75","32.099999999999994","67.9","13","30","platform","90","75","30.30000000000001","69.69999999999999","13","30","platform","90","75","32.8","67.2","13","30","platform","90","75","29.900000000000006","70.1","13","30","platform","90","75","29.10000000000001","70.89999999999999","13","30","platform","90","75","28.900000000000006","71.1","13","30","platform","90","75","30.80000000000001","69.19999999999999"
,"14","30","platform","90","75","29","71","14","30","platform","90","75","28.10000000000001","71.89999999999999","14","30","platform","90","75","29","71","14","30","platform","90","75","29.900000000000006","70.1","14","30","platform","90","75","29.5","70.5","14","30","platform","90","75","32","68","14","30","platform","90","75","27.799999999999997","72.2","14","30","platform","90","75","26.099999999999994","73.9","14","30","platform","90","75","27.900000000000006","72.1","14","30","platform","90","75","30","70"
,"15","30","platform","90","75","28.10000000000001","71.89999999999999","15","30","platform","90","75","28.5","71.5","15","30","platform","90","75","30","70","15","30","platform","90","75","29.700000000000003","70.3","15","30","platform","90","75","28.400000000000006","71.6","15","30","platform","90","75","30.900000000000006","69.1","15","30","platform","90","75","28.400000000000006","71.6","15","30","platform","90","75","25.799999999999997","74.2","15","30","platform","90","75","27.299999999999997","72.7","15","30","platform","90","75","29.60000000000001","70.39999999999999"
,"16","30","platform","90","75","27.799999999999997","72.2","16","30","platform","90","75","28.5","71.5","16","30","platform","90","75","29.60000000000001","70.39999999999999","16","30","platform","90","75","28.10000000000001","71.89999999999999","16","30","platform","90","75","27.200000000000003","72.8","16","30","platform","90","75","29.299999999999997","70.7","16","30","platform","90","75","28.700000000000003","71.3","16","30","platform","90","75","25.5","74.5","16","30","platform","90","75","26.599999999999994","73.4","16","30","platform","90","75","27.700000000000003","72.3"
,"17","30","platform","90","75","27.10000000000001","72.89999999999999","17","30","platform","90","75","27.60000000000001","72.39999999999999","17","30","platform","90","75","29.400000000000006","70.6","17","30","platform","90","75","28.799999999999997","71.2","17","30","platform","90","75","25.400000000000006","74.6","17","30","platform","90","75","29.299999999999997","70.7","17","30","platform","90","75","27","73","17","30","platform","90","75","25.799999999999997","74.2","17","30","platform","90","75","26.900000000000006","73.1","17","30","platform","90","75","26.700000000000003","73.3"
,"18","30","platform","90","75","27.10000000000001","72.89999999999999","18","30","platform","90","75","27.200000000000003","72.8","18","30","platform","90","75","28.60000000000001","71.39999999999999","18","30","platform","90","75","27.900000000000006","72.1","18","30","platform","90","75","24.700000000000003","75.3","18","30","platform","90","75","29.10000000000001","70.89999999999999","18","30","platform","90","75","27.799999999999997","72.2","18","30","platform","90","75","25.599999999999994","74.4","18","30","platform","90","75","26.599999999999994","73.4","18","30","platform","90","75","27.5","72.5"
,"19","30","platform","90","75","27.299999999999997","72.7","19","30","platform","90","75","27.10000000000001","72.89999999999999","19","30","platform","90","75","28.200000000000003","71.8","19","30","platform","90","75","26.799999999999997","73.2","19","30","platform","90","75","24.700000000000003","75.3","19","30","platform","90","75","29.299999999999997","70.7","19","30","platform","90","75","27.5","72.5","19","30","platform","90","75","25.099999999999994","74.9","19","30","platform","90","75","26.200000000000003","73.8","19","30","platform","90","75","27.700000000000003","72.3"
,"20","30","platform","90","75","27.299999999999997","72.7","20","30","platform","90","75","27.10000000000001","72.89999999999999","20","30","platform","90","75","27.900000000000006","72.1","20","30","platform","90","75","26.700000000000003","73.3","20","30","platform","90","75","25.099999999999994","74.9","20","30","platform","90","75","28","72","20","30","platform","90","75","26.900000000000006","73.1","20","30","platform","90","75","25.5","74.5","20","30","platform","90","75","25.200000000000003","74.8","20","30","platform","90","75","25.700000000000003","74.3"
,"21","30","platform","90","75","26.099999999999994","73.9","21","30","platform","90","75","26.799999999999997","73.2","21","30","platform","90","75","27","73","21","30","platform","90","75","26.700000000000003","73.3","21","30","platform","90","75","25.400000000000006","74.6","21","30","platform","90","75","27.799999999999997","72.2","21","30","platform","90","75","26.900000000000006","73.1","21","30","platform","90","75","25.900000000000006","74.1","21","30","platform","90","75","25.099999999999994","74.9","21","30","platform","90","75","25.900000000000006","74.1"
,"22","30","platform","90","75","25.599999999999994","74.4","22","30","platform","90","75","27.799999999999997","72.2","22","30","platform","90","75","27.299999999999997","72.7","22","30","platform","90","75","25.099999999999994","74.9","22","30","platform","90","75","25.099999999999994","74.9","22","30","platform","90","75","27","73","22","30","platform","90","75","27.10000000000001","72.89999999999999","22","30","platform","90","75","26.299999999999997","73.7","22","30","platform","90","75","24.299999999999997","75.7","22","30","platform","90","75","25.400000000000006","74.6"
,"23","30","platform","90","75","25.700000000000003","74.3","23","30","platform","90","75","27.700000000000003","72.3","23","30","platform","90","75","26.5","73.5","23","30","platform","90","75","25","75","23","30","platform","90","75","24.299999999999997","75.7","23","30","platform","90","75","26.900000000000006","73.1","23","30","platform","90","75","27.10000000000001","72.89999999999999","23","30","platform","90","75","25.799999999999997","74.2","23","30","platform","90","75","25.200000000000003","74.8","23","30","platform","90","75","24.5","75.5"
,"24","30","platform","90","75","25.5","74.5","24","30","platform","90","75","27.60000000000001","72.39999999999999","24","30","platform","90","75","25.900000000000006","74.1","24","30","platform","90","75","25.299999999999997","74.7","24","30","platform","90","75","24","76","24","30","platform","90","75","25.900000000000006","74.1","24","30","platform","90","75","26.799999999999997","73.2","24","30","platform","90","75","24.299999999999997","75.7","24","30","platform","90","75","24.599999999999994","75.4","24","30","platform","90","75","25.099999999999994","74.9"
,"25","30","platform","90","75","25.5","74.5","25","30","platform","90","75","26.400000000000006","73.6","25","30","platform","90","75","25.700000000000003","74.3","25","30","platform","90","75","24.299999999999997","75.7","25","30","platform","90","75","25.099999999999994","74.9","25","30","platform","90","75","26.099999999999994","73.9","25","30","platform","90","75","25.900000000000006","74.1","25","30","platform","90","75","23.599999999999994","76.4","25","30","platform","90","75","26.200000000000003","73.8","25","30","platform","90","75","26.200000000000003","73.8"
,"26","30","platform","90","75","26","74","26","30","platform","90","75","25.900000000000006","74.1","26","30","platform","90","75","24.299999999999997","75.7","26","30","platform","90","75","24.200000000000003","75.8","26","30","platform","90","75","24.900000000000006","75.1","26","30","platform","90","75","26.5","73.5","26","30","platform","90","75","24.900000000000006","75.1","26","30","platform","90","75","24.200000000000003","75.8","26","30","platform","90","75","25.599999999999994","74.4","26","30","platform","90","75","25.900000000000006","74.1"
,"27","30","platform","90","75","25.5","74.5","27","30","platform","90","75","25.400000000000006","74.6","27","30","platform","90","75","23.299999999999997","76.7","27","30","platform","90","75","24.5","75.5","27","30","platform","90","75","24.599999999999994","75.4","27","30","platform","90","75","26.599999999999994","73.4","27","30","platform","90","75","24.299999999999997","75.7","27","30","platform","90","75","24.099999999999994","75.9","27","30","platform","90","75","26.200000000000003","73.8","27","30","platform","90","75","25.099999999999994","74.9"
,"28","30","platform","90","75","26.099999999999994","73.9","28","30","platform","90","75","24.900000000000006","75.1","28","30","platform","90","75","24.5","75.5","28","30","platform","90","75","22.89999999999999","77.10000000000001","28","30","platform","90","75","24.700000000000003","75.3","28","30","platform","90","75","26.799999999999997","73.2","28","30","platform","90","75","25.099999999999994","74.9","28","30","platform","90","75","24.400000000000006","75.6","28","30","platform","90","75","26.900000000000006","73.1","28","30","platform","90","75","24.099999999999994","75.9"
,"29","30","platform","90","75","25.200000000000003","74.8","29","30","platform","90","75","24.700000000000003","75.3","29","30","platform","90","75","25.599999999999994","74.4","29","30","platform","90","75","22.799999999999997","77.2","29","30","platform","90","75","24.5","75.5","29","30","platform","90","75","26.200000000000003","73.8","29","30","platform","90","75","26","74","29","30","platform","90","75","25.200000000000003","74.8","29","30","platform","90","75","26.5","73.5","29","30","platform","90","75","24.799999999999997","75.2"
,"30","30","platform","90","75","25","75","30","30","platform","90","75","25.299999999999997","74.7","30","30","platform","90","75","24.900000000000006","75.1","30","30","platform","90","75","23.599999999999994","76.4","30","30","platform","90","75","24.700000000000003","75.3","30","30","platform","90","75","26.200000000000003","73.8","30","30","platform","90","75","26.700000000000003","73.3","30","30","platform","90","75","24.700000000000003","75.3","30","30","platform","90","75","26.5","73.5","30","30","platform","90","75","24.900000000000006","75.1"
,"31","30","platform","90","75","26.200000000000003","73.8","31","30","platform","90","75","24.5","75.5","31","30","platform","90","75","25.5","74.5","31","30","platform","90","75","24.299999999999997","75.7","31","30","platform","90","75","24.700000000000003","75.3","31","30","platform","90","75","25","75","31","30","platform","90","75","26.799999999999997","73.2","31","30","platform","90","75","24.099999999999994","75.9","31","30","platform","90","75","25.400000000000006","74.6","31","30","platform","90","75","25.599999999999994","74.4"
,"32","30","platform","90","75","27.400000000000006","72.6","32","30","platform","90","75","25.599999999999994","74.4","32","30","platform","90","75","25.5","74.5","32","30","platform","90","75","24.099999999999994","75.9","32","30","platform","90","75","24.200000000000003","75.8","32","30","platform","90","75","24.900000000000006","75.1","32","30","platform","90","75","26.400000000000006","73.6","32","30","platform","90","75","25","75","32","30","platform","90","75","25","75","32","30","platform","90","75","24.200000000000003","75.8"
,"33","30","platform","90","75","28.299999999999997","71.7","33","30","platform","90","75","25.299999999999997","74.7","33","30","platform","90","75","26.299999999999997","73.7","33","30","platform","90","75","25.299999999999997","74.7","33","30","platform","90","75","24.299999999999997","75.7","33","30","platform","90","75","24.299999999999997","75.7","33","30","platform","90","75","25.599999999999994","74.4","33","30","platform","90","75","25.200000000000003","74.8","33","30","platform","90","75","24.799999999999997","75.2","33","30","platform","90","75","24.599999999999994","75.4"
,"34","30","platform","90","75","27.799999999999997","72.2","34","30","platform","90","75","25.200000000000003","74.8","34","30","platform","90","75","26.5","73.5","34","30","platform","90","75","25.400000000000006","74.6","34","30","platform","90","75","24.599999999999994","75.4","34","30","platform","90","75","25.200000000000003","74.8","34","30","platform","90","75","25.299999999999997","74.7","34","30","platform","90","75","24.799999999999997","75.2","34","30","platform","90","75","25.200000000000003","74.8","34","30","platform","90","75","25.400000000000006","74.6"
,"35","30","platform","90","75","27.700000000000003","72.3","35","30","platform","90","75","26","74","35","30","platform","90","75","26.900000000000006","73.1","35","30","platform","90","75","25.799999999999997","74.2","35","30","platform","90","75","25.200000000000003","74.8","35","30","platform","90","75","25.299999999999997","74.7","35","30","platform","90","75","25.799999999999997","74.2","35","30","platform","90","75","26.400000000000006","73.6","35","30","platform","90","75","25.5","74.5","35","30","platform","90","75","25.299999999999997","74.7"
,"36","30","platform","90","75","27.60000000000001","72.39999999999999","36","30","platform","90","75","25.799999999999997","74.2","36","30","platform","90","75","26.400000000000006","73.6","36","30","platform","90","75","26.299999999999997","73.7","36","30","platform","90","75","25","75","36","30","platform","90","75","25.799999999999997","74.2","36","30","platform","90","75","25.900000000000006","74.1","36","30","platform","90","75","25.5","74.5","36","30","platform","90","75","25.700000000000003","74.3","36","30","platform","90","75","26.099999999999994","73.9"
,"37","30","platform","90","75","27.700000000000003","72.3","37","30","platform","90","75","25.299999999999997","74.7","37","30","platform","90","75","25.599999999999994","74.4","37","30","platform","90","75","27.60000000000001","72.39999999999999","37","30","platform","90","75","26.5","73.5","37","30","platform","90","75","25.900000000000006","74.1","37","30","platform","90","75","25.200000000000003","74.8","37","30","platform","90","75","25.5","74.5","37","30","platform","90","75","24.900000000000006","75.1","37","30","platform","90","75","26.5","73.5"
,"38","30","platform","90","75","26.099999999999994","73.9","38","30","platform","90","75","24.400000000000006","75.6","38","30","platform","90","75","26.599999999999994","73.4","38","30","platform","90","75","26.799999999999997","73.2","38","30","platform","90","75","25.400000000000006","74.6","38","30","platform","90","75","25.5","74.5","38","30","platform","90","75","25.799999999999997","74.2","38","30","platform","90","75","25.099999999999994","74.9","38","30","platform","90","75","24.400000000000006","75.6","38","30","platform","90","75","26.5","73.5"
,"39","30","platform","90","75","24.299999999999997","75.7","39","30","platform","90","75","24.099999999999994","75.9","39","30","platform","90","75","27.400000000000006","72.6","39","30","platform","90","75","27.60000000000001","72.39999999999999","39","30","platform","90","75","25.799999999999997","74.2","39","30","platform","90","75","25.5","74.5","39","30","platform","90","75","24.599999999999994","75.4","39","30","platform","90","75","25.200000000000003","74.8","39","30","platform","90","75","24.799999999999997","75.2","39","30","platform","90","75","26.700000000000003","73.3"
,"40","30","platform","90","75","23.700000000000003","76.3","40","30","platform","90","75","24.799999999999997","75.2","40","30","platform","90","75","28","72","40","30","platform","90","75","26.299999999999997","73.7","40","30","platform","90","75","26.799999999999997","73.2","40","30","platform","90","75","24.900000000000006","75.1","40","30","platform","90","75","25","75","40","30","platform","90","75","25.700000000000003","74.3","40","30","platform","90","75","24.299999999999997","75.7","40","30","platform","90","75","26.099999999999994","73.9"
,"41","30","platform","90","75","25.5","74.5","41","30","platform","90","75","24.900000000000006","75.1","41","30","platform","90","75","26.5","73.5","41","30","platform","90","75","25.599999999999994","74.4","41","30","platform","90","75","25","75","41","30","platform","90","75","25.700000000000003","74.3","41","30","platform","90","75","25.5","74.5","41","30","platform","90","75","25.200000000000003","74.8","41","30","platform","90","75","24.900000000000006","75.1","41","30","platform","90","75","26.099999999999994","73.9"
,"42","30","platform","90","75","25.400000000000006","74.6","42","30","platform","90","75","25.099999999999994","74.9","42","30","platform","90","75","25.900000000000006","74.1","42","30","platform","90","75","26.200000000000003","73.8","42","30","platform","90","75","25","75","42","30","platform","90","75","25.299999999999997","74.7","42","30","platform","90","75","25.799999999999997","74.2","42","30","platform","90","75","24.799999999999997","75.2","42","30","platform","90","75","24.799999999999997","75.2","42","30","platform","90","75","25.400000000000006","74.6"
,"43","30","platform","90","75","24.599999999999994","75.4","43","30","platform","90","75","24.599999999999994","75.4","43","30","platform","90","75","26.099999999999994","73.9","43","30","platform","90","75","26.200000000000003","73.8","43","30","platform","90","75","25","75","43","30","platform","90","75","24.099999999999994","75.9","43","30","platform","90","75","26.5","73.5","43","30","platform","90","75","26","74","43","30","platform","90","75","24.700000000000003","75.3","43","30","platform","90","75","25.5","74.5"
,"44","30","platform","90","75","24.400000000000006","75.6","44","30","platform","90","75","25","75","44","30","platform","90","75","25.900000000000006","74.1","44","30","platform","90","75","26.599999999999994","73.4","44","30","platform","90","75","25.299999999999997","74.7","44","30","platform","90","75","25.700000000000003","74.3","44","30","platform","90","75","25.700000000000003","74.3","44","30","platform","90","75","26.099999999999994","73.9","44","30","platform","90","75","25.099999999999994","74.9","44","30","platform","90","75","26.200000000000003","73.8"
,"45","30","platform","90","75","25.299999999999997","74.7","45","30","platform","90","75","25.400000000000006","74.6","45","30","platform","90","75","26.900000000000006","73.1","45","30","platform","90","75","27.10000000000001","72.89999999999999","45","30","platform","90","75","25.099999999999994","74.9","45","30","platform","90","75","25.299999999999997","74.7","45","30","platform","90","75","25.799999999999997","74.2","45","30","platform","90","75","25.5","74.5","45","30","platform","90","75","24.700000000000003","75.3","45","30","platform","90","75","26","74"
,"46","30","platform","90","75","25.299999999999997","74.7","46","30","platform","90","75","25.099999999999994","74.9","46","30","platform","90","75","26.299999999999997","73.7","46","30","platform","90","75","26.799999999999997","73.2","46","30","platform","90","75","24.599999999999994","75.4","46","30","platform","90","75","25.400000000000006","74.6","46","30","platform","90","75","24.099999999999994","75.9","46","30","platform","90","75","25.5","74.5","46","30","platform","90","75","25.099999999999994","74.9","46","30","platform","90","75","24.900000000000006","75.1"
,"47","30","platform","90","75","26.099999999999994","73.9","47","30","platform","90","75","25.5","74.5","47","30","platform","90","75","26.400000000000006","73.6","47","30","platform","90","75","25.700000000000003","74.3","47","30","platform","90","75","25.700000000000003","74.3","47","30","platform","90","75","25.799999999999997","74.2","47","30","platform","90","75","24.099999999999994","75.9","47","30","platform","90","75","25.700000000000003","74.3","47","30","platform","90","75","24.400000000000006","75.6","47","30","platform","90","75","25.5","74.5"
,"48","30","platform","90","75","26.5","73.5","48","30","platform","90","75","26.099999999999994","73.9","48","30","platform","90","75","26.099999999999994","73.9","48","30","platform","90","75","26.799999999999997","73.2","48","30","platform","90","75","25.299999999999997","74.7","48","30","platform","90","75","24.900000000000006","75.1","48","30","platform","90","75","25.400000000000006","74.6","48","30","platform","90","75","25.799999999999997","74.2","48","30","platform","90","75","25.200000000000003","74.8","48","30","platform","90","75","26.099999999999994","73.9"
,"49","30","platform","90","75","26.099999999999994","73.9","49","30","platform","90","75","25.299999999999997","74.7","49","30","platform","90","75","27.10000000000001","72.89999999999999","49","30","platform","90","75","26.900000000000006","73.1","49","30","platform","90","75","25","75","49","30","platform","90","75","25.099999999999994","74.9","49","30","platform","90","75","25.599999999999994","74.4","49","30","platform","90","75","27.200000000000003","72.8","49","30","platform","90","75","26","74","49","30","platform","90","75","27.200000000000003","72.8"
