,"1","30","legal","60","5","68.4","31.6","1","30","legal","60","5","68.7","31.3","1","30","legal","60","5","67.4","32.6","1","30","legal","60","5","68.6","31.4","1","30","legal","60","5","69.2","30.8","1","30","legal","60","5","67.9","32.1","1","30","legal","60","5","68.6","31.4","1","30","legal","60","5","66.8","33.2","1","30","legal","60","5","68.1","31.900000000000002","1","30","legal","60","5","68.3","31.7"
,"2","30","legal","60","5","61.199999999999996","38.800000000000004","2","30","legal","60","5","60.6","39.4","2","30","legal","60","5","58.900000000000006","41.099999999999994","2","30","legal","60","5","59","41","2","30","legal","60","5","63.4","36.6","2","30","legal","60","5","59.8","40.2","2","30","legal","60","5","60.099999999999994","39.900000000000006","2","30","legal","60","5","59.699999999999996","40.300000000000004","2","30","legal","60","5","60.6","39.4","2","30","legal","60","5","61.4","38.6"
,"3","30","legal","60","5","52.1","47.9","3","30","legal","60","5","52","48","3","30","legal","60","5","50.5","49.5","3","30","legal","60","5","50.1","49.9","3","30","legal","60","5","55.8","44.2","3","30","legal","60","5","49.8","50.2","3","30","legal","60","5","52.900000000000006","47.099999999999994","3","30","legal","60","5","50.7","49.3","3","30","legal","60","5","52","48","3","30","legal","60","5","53","47"
,"4","30","legal","60","5","43.60000000000001","56.39999999999999","4","30","legal","60","5","43.8","56.2","4","30","legal","60","5","41.800000000000004","58.199999999999996","4","30","legal","60","5","43.10000000000001","56.89999999999999","4","30","legal","60","5","49.1","50.9","4","30","legal","60","5","41.1","58.9","4","30","legal","60","5","44.699999999999996","55.300000000000004","4","30","legal","60","5","42.900000000000006","57.099999999999994","4","30","legal","60","5","44.49999999999999","55.50000000000001","4","30","legal","60","5","44.099999999999994","55.900000000000006"
,"5","30","legal","60","5","36.7","63.3","5","30","legal","60","5","34.5","65.5","5","30","legal","60","5","34.2","65.8","5","30","legal","60","5","34","66","5","30","legal","60","5","41.6","58.4","5","30","legal","60","5","33.099999999999994","66.9","5","30","legal","60","5","37.5","62.5","5","30","legal","60","5","35.3","64.7","5","30","legal","60","5","37.8","62.2","5","30","legal","60","5","36.8","63.2"
,"6","30","legal","60","5","36.199999999999996","63.800000000000004","6","30","legal","60","5","34.39999999999999","65.60000000000001","6","30","legal","60","5","32.69999999999999","67.30000000000001","6","30","legal","60","5","35","65","6","30","legal","60","5","39.800000000000004","60.199999999999996","6","30","legal","60","5","34.099999999999994","65.9","6","30","legal","60","5","35.7","64.3","6","30","legal","60","5","36.3","63.7","6","30","legal","60","5","36.6","63.4","6","30","legal","60","5","37","63"
,"7","30","legal","60","5","28.799999999999997","71.2","7","30","legal","60","5","27.299999999999997","72.7","7","30","legal","60","5","27.5","72.5","7","30","legal","60","5","29.299999999999997","70.7","7","30","legal","60","5","34","66","7","30","legal","60","5","27.60000000000001","72.39999999999999","7","30","legal","60","5","29.60000000000001","70.39999999999999","7","30","legal","60","5","28.900000000000006","71.1","7","30","legal","60","5","30","70","7","30","legal","60","5","30.900000000000006","69.1"
,"8","30","legal","60","5","22.89999999999999","77.10000000000001","8","30","legal","60","5","21.799999999999997","78.2","8","30","legal","60","5","22.099999999999994","77.9","8","30","legal","60","5","23.799999999999997","76.2","8","30","legal","60","5","27.400000000000006","72.6","8","30","legal","60","5","23.700000000000003","76.3","8","30","legal","60","5","24.200000000000003","75.8","8","30","legal","60","5","23","77","8","30","legal","60","5","24.5","75.5","8","30","legal","60","5","25.599999999999994","74.4"
,"9","30","legal","60","5","19.5","80.5","9","30","legal","60","5","18.10000000000001","81.89999999999999","9","30","legal","60","5","18.89999999999999","81.10000000000001","9","30","legal","60","5","19.099999999999994","80.9","9","30","legal","60","5","23.400000000000006","76.6","9","30","legal","60","5","19.5","80.5","9","30","legal","60","5","19.5","80.5","9","30","legal","60","5","18.799999999999997","81.2","9","30","legal","60","5","19.69999999999999","80.30000000000001","9","30","legal","60","5","20.700000000000003","79.3"
,"10","30","legal","60","5","15.299999999999997","84.7","10","30","legal","60","5","14.700000000000003","85.3","10","30","legal","60","5","15.5","84.5","10","30","legal","60","5","15.600000000000009","84.39999999999999","10","30","legal","60","5","20","80","10","30","legal","60","5","16","84","10","30","legal","60","5","15.799999999999997","84.2","10","30","legal","60","5","15.600000000000009","84.39999999999999","10","30","legal","60","5","16.10000000000001","83.89999999999999","10","30","legal","60","5","17.10000000000001","82.89999999999999"
,"11","30","legal","60","5","19.299999999999997","80.7","11","30","legal","60","5","18.30000000000001","81.69999999999999","11","30","legal","60","5","17.80000000000001","82.19999999999999","11","30","legal","60","5","18.30000000000001","81.69999999999999","11","30","legal","60","5","21.799999999999997","78.2","11","30","legal","60","5","18.60000000000001","81.39999999999999","11","30","legal","60","5","18.200000000000003","81.8","11","30","legal","60","5","17.700000000000003","82.3","11","30","legal","60","5","19.19999999999999","80.80000000000001","11","30","legal","60","5","20.19999999999999","79.80000000000001"
,"12","30","legal","60","5","15.100000000000009","84.89999999999999","12","30","legal","60","5","13.5","86.5","12","30","legal","60","5","13","87","12","30","legal","60","5","15.100000000000009","84.89999999999999","12","30","legal","60","5","16.400000000000006","83.6","12","30","legal","60","5","15.200000000000003","84.8","12","30","legal","60","5","15.400000000000006","84.6","12","30","legal","60","5","14.200000000000003","85.8","12","30","legal","60","5","16.400000000000006","83.6","12","30","legal","60","5","16.799999999999997","83.2"
,"13","30","legal","60","5","12.299999999999997","87.7","13","30","legal","60","5","10.900000000000006","89.1","13","30","legal","60","5","10.099999999999994","89.9","13","30","legal","60","5","11.700000000000003","88.3","13","30","legal","60","5","12.799999999999997","87.2","13","30","legal","60","5","11.799999999999997","88.2","13","30","legal","60","5","12.099999999999994","87.9","13","30","legal","60","5","11","89","13","30","legal","60","5","13.5","86.5","13","30","legal","60","5","12.799999999999997","87.2"
,"14","30","legal","60","5","9.599999999999994","90.4","14","30","legal","60","5","8.799999999999997","91.2","14","30","legal","60","5","7.8999999999999915","92.10000000000001","14","30","legal","60","5","10","90","14","30","legal","60","5","10.700000000000003","89.3","14","30","legal","60","5","9.099999999999994","90.9","14","30","legal","60","5","9.399999999999991","90.60000000000001","14","30","legal","60","5","8.899999999999991","91.10000000000001","14","30","legal","60","5","11","89","14","30","legal","60","5","10.200000000000003","89.8"
,"15","30","legal","60","5","7.5","92.5","15","30","legal","60","5","7.5","92.5","15","30","legal","60","5","6","94","15","30","legal","60","5","7.8999999999999915","92.10000000000001","15","30","legal","60","5","8.5","91.5","15","30","legal","60","5","6.699999999999989","93.30000000000001","15","30","legal","60","5","7.599999999999994","92.4","15","30","legal","60","5","7.199999999999989","92.80000000000001","15","30","legal","60","5","8.5","91.5","15","30","legal","60","5","8.399999999999991","91.60000000000001"
,"16","30","legal","60","5","11.5","88.5","16","30","legal","60","5","11.799999999999997","88.2","16","30","legal","60","5","10.700000000000003","89.3","16","30","legal","60","5","12.400000000000006","87.6","16","30","legal","60","5","13.099999999999994","86.9","16","30","legal","60","5","10.599999999999994","89.4","16","30","legal","60","5","12.5","87.5","16","30","legal","60","5","11.099999999999994","88.9","16","30","legal","60","5","13.5","86.5","16","30","legal","60","5","12.900000000000006","87.1"
,"17","30","legal","60","5","9","91","17","30","legal","60","5","8.399999999999991","91.60000000000001","17","30","legal","60","5","8.200000000000003","91.8","17","30","legal","60","5","8.5","91.5","17","30","legal","60","5","10.099999999999994","89.9","17","30","legal","60","5","7.699999999999989","92.30000000000001","17","30","legal","60","5","8.5","91.5","17","30","legal","60","5","9.599999999999994","90.4","17","30","legal","60","5","10.399999999999991","89.60000000000001","17","30","legal","60","5","10.099999999999994","89.9"
,"18","30","legal","60","5","7.5","92.5","18","30","legal","60","5","6.3999999999999915","93.60000000000001","18","30","legal","60","5","6","94","18","30","legal","60","5","6.5","93.5","18","30","legal","60","5","7.5","92.5","18","30","legal","60","5","6.1000000000000085","93.89999999999999","18","30","legal","60","5","6","94","18","30","legal","60","5","8","92","18","30","legal","60","5","7.599999999999994","92.4","18","30","legal","60","5","7.8999999999999915","92.10000000000001"
,"19","30","legal","60","5","5.900000000000006","94.1","19","30","legal","60","5","5.200000000000003","94.8","19","30","legal","60","5","4.900000000000006","95.1","19","30","legal","60","5","5.400000000000006","94.6","19","30","legal","60","5","5.5","94.5","19","30","legal","60","5","4.800000000000011","95.19999999999999","19","30","legal","60","5","4.700000000000003","95.3","19","30","legal","60","5","6.299999999999997","93.7","19","30","legal","60","5","6.3999999999999915","93.60000000000001","19","30","legal","60","5","6.699999999999989","93.30000000000001"
,"20","30","legal","60","5","4.400000000000006","95.6","20","30","legal","60","5","4.299999999999997","95.7","20","30","legal","60","5","3","97","20","30","legal","60","5","4.299999999999997","95.7","20","30","legal","60","5","4.200000000000003","95.8","20","30","legal","60","5","4.1000000000000085","95.89999999999999","20","30","legal","60","5","4.1000000000000085","95.89999999999999","20","30","legal","60","5","5","95","20","30","legal","60","5","5.1000000000000085","94.89999999999999","20","30","legal","60","5","5.800000000000011","94.19999999999999"
,"21","30","legal","60","5","9.599999999999994","90.4","21","30","legal","60","5","9.599999999999994","90.4","21","30","legal","60","5","7.8999999999999915","92.10000000000001","21","30","legal","60","5","9.200000000000003","90.8","21","30","legal","60","5","9.399999999999991","90.60000000000001","21","30","legal","60","5","9.5","90.5","21","30","legal","60","5","9.399999999999991","90.60000000000001","21","30","legal","60","5","10.200000000000003","89.8","21","30","legal","60","5","9.899999999999991","90.10000000000001","21","30","legal","60","5","10.700000000000003","89.3"
,"22","30","legal","60","5","7.099999999999994","92.9","22","30","legal","60","5","6.599999999999994","93.4","22","30","legal","60","5","5.800000000000011","94.19999999999999","22","30","legal","60","5","6.5","93.5","22","30","legal","60","5","7.299999999999997","92.7","22","30","legal","60","5","7.099999999999994","92.9","22","30","legal","60","5","7","93","22","30","legal","60","5","7.5","92.5","22","30","legal","60","5","7.3999999999999915","92.60000000000001","22","30","legal","60","5","7.5","92.5"
,"23","30","legal","60","5","6.3999999999999915","93.60000000000001","23","30","legal","60","5","4.6000000000000085","95.39999999999999","23","30","legal","60","5","4.400000000000006","95.6","23","30","legal","60","5","4.900000000000006","95.1","23","30","legal","60","5","5.700000000000003","94.3","23","30","legal","60","5","5.800000000000011","94.19999999999999","23","30","legal","60","5","5.700000000000003","94.3","23","30","legal","60","5","5.900000000000006","94.1","23","30","legal","60","5","5.5","94.5","23","30","legal","60","5","5.700000000000003","94.3"
,"24","30","legal","60","5","5.300000000000011","94.69999999999999","24","30","legal","60","5","3.4000000000000057","96.6","24","30","legal","60","5","3.200000000000003","96.8","24","30","legal","60","5","3.799999999999997","96.2","24","30","legal","60","5","4.1000000000000085","95.89999999999999","24","30","legal","60","5","4.800000000000011","95.19999999999999","24","30","legal","60","5","4.6000000000000085","95.39999999999999","24","30","legal","60","5","5.200000000000003","94.8","24","30","legal","60","5","4","96","24","30","legal","60","5","4","96"
,"25","30","legal","60","5","3.700000000000003","96.3","25","30","legal","60","5","2.299999999999997","97.7","25","30","legal","60","5","2.4000000000000057","97.6","25","30","legal","60","5","3.1000000000000085","96.89999999999999","25","30","legal","60","5","3.1000000000000085","96.89999999999999","25","30","legal","60","5","3.799999999999997","96.2","25","30","legal","60","5","3.5","96.5","25","30","legal","60","5","3.9000000000000057","96.1","25","30","legal","60","5","3","97","25","30","legal","60","5","2.799999999999997","97.2"
,"26","30","legal","60","5","9.099999999999994","90.9","26","30","legal","60","5","7.599999999999994","92.4","26","30","legal","60","5","8","92","26","30","legal","60","5","8.299999999999997","91.7","26","30","legal","60","5","8.5","91.5","26","30","legal","60","5","9.099999999999994","90.9","26","30","legal","60","5","8.700000000000003","91.3","26","30","legal","60","5","9.200000000000003","90.8","26","30","legal","60","5","8.399999999999991","91.60000000000001","26","30","legal","60","5","8.399999999999991","91.60000000000001"
,"27","30","legal","60","5","5.800000000000011","94.19999999999999","27","30","legal","60","5","5","95","27","30","legal","60","5","5.700000000000003","94.3","27","30","legal","60","5","6.5","93.5","27","30","legal","60","5","6.599999999999994","93.4","27","30","legal","60","5","7.299999999999997","92.7","27","30","legal","60","5","5.900000000000006","94.1","27","30","legal","60","5","6.799999999999997","93.2","27","30","legal","60","5","6.200000000000003","93.8","27","30","legal","60","5","5.900000000000006","94.1"
,"28","30","legal","60","5","4.5","95.5","28","30","legal","60","5","3.200000000000003","96.8","28","30","legal","60","5","3.9000000000000057","96.1","28","30","legal","60","5","5.200000000000003","94.8","28","30","legal","60","5","4.6000000000000085","95.39999999999999","28","30","legal","60","5","5.200000000000003","94.8","28","30","legal","60","5","4.200000000000003","95.8","28","30","legal","60","5","5.300000000000011","94.69999999999999","28","30","legal","60","5","4.5","95.5","28","30","legal","60","5","4.400000000000006","95.6"
,"29","30","legal","60","5","3.200000000000003","96.8","29","30","legal","60","5","2.4000000000000057","97.6","29","30","legal","60","5","3.4000000000000057","96.6","29","30","legal","60","5","3.799999999999997","96.2","29","30","legal","60","5","3.299999999999997","96.7","29","30","legal","60","5","3.700000000000003","96.3","29","30","legal","60","5","2.799999999999997","97.2","29","30","legal","60","5","4.700000000000003","95.3","29","30","legal","60","5","3.700000000000003","96.3","29","30","legal","60","5","3.6000000000000085","96.39999999999999"
,"30","30","legal","60","5","2.799999999999997","97.2","30","30","legal","60","5","1.5","98.5","30","30","legal","60","5","3","97","30","30","legal","60","5","2.6000000000000085","97.39999999999999","30","30","legal","60","5","2.5","97.5","30","30","legal","60","5","2.299999999999997","97.7","30","30","legal","60","5","2.299999999999997","97.7","30","30","legal","60","5","3.6000000000000085","96.39999999999999","30","30","legal","60","5","3.299999999999997","96.7","30","30","legal","60","5","2.700000000000003","97.3"
,"31","30","legal","60","5","8.299999999999997","91.7","31","30","legal","60","5","7.099999999999994","92.9","31","30","legal","60","5","8.200000000000003","91.8","31","30","legal","60","5","8.200000000000003","91.8","31","30","legal","60","5","8","92","31","30","legal","60","5","7.699999999999989","92.30000000000001","31","30","legal","60","5","7.8999999999999915","92.10000000000001","31","30","legal","60","5","9","91","31","30","legal","60","5","8.399999999999991","91.60000000000001","31","30","legal","60","5","7.8999999999999915","92.10000000000001"
,"32","30","legal","60","5","5.400000000000006","94.6","32","30","legal","60","5","5.300000000000011","94.69999999999999","32","30","legal","60","5","6.1000000000000085","93.89999999999999","32","30","legal","60","5","5.800000000000011","94.19999999999999","32","30","legal","60","5","5.800000000000011","94.19999999999999","32","30","legal","60","5","5","95","32","30","legal","60","5","6","94","32","30","legal","60","5","6.200000000000003","93.8","32","30","legal","60","5","6.1000000000000085","93.89999999999999","32","30","legal","60","5","5.800000000000011","94.19999999999999"
,"33","30","legal","60","5","4.1000000000000085","95.89999999999999","33","30","legal","60","5","3.700000000000003","96.3","33","30","legal","60","5","4.900000000000006","95.1","33","30","legal","60","5","3.700000000000003","96.3","33","30","legal","60","5","4.900000000000006","95.1","33","30","legal","60","5","3.6000000000000085","96.39999999999999","33","30","legal","60","5","4","96","33","30","legal","60","5","4.400000000000006","95.6","33","30","legal","60","5","5.1000000000000085","94.89999999999999","33","30","legal","60","5","4.400000000000006","95.6"
,"34","30","legal","60","5","3.799999999999997","96.2","34","30","legal","60","5","2.4000000000000057","97.6","34","30","legal","60","5","4.200000000000003","95.8","34","30","legal","60","5","3","97","34","30","legal","60","5","4","96","34","30","legal","60","5","2.6000000000000085","97.39999999999999","34","30","legal","60","5","3.700000000000003","96.3","34","30","legal","60","5","3.4000000000000057","96.6","34","30","legal","60","5","3.6000000000000085","96.39999999999999","34","30","legal","60","5","3.5","96.5"
,"35","30","legal","60","5","2.799999999999997","97.2","35","30","legal","60","5","1.7999999999999972","98.2","35","30","legal","60","5","3.200000000000003","96.8","35","30","legal","60","5","2.5","97.5","35","30","legal","60","5","3","97","35","30","legal","60","5","2","98","35","30","legal","60","5","2.9000000000000057","97.1","35","30","legal","60","5","2.5","97.5","35","30","legal","60","5","2.700000000000003","97.3","35","30","legal","60","5","2.700000000000003","97.3"
,"36","30","legal","60","5","8.200000000000003","91.8","36","30","legal","60","5","7.5","92.5","36","30","legal","60","5","8.599999999999994","91.4","36","30","legal","60","5","7.8999999999999915","92.10000000000001","36","30","legal","60","5","8.599999999999994","91.4","36","30","legal","60","5","7.299999999999997","92.7","36","30","legal","60","5","8.099999999999994","91.9","36","30","legal","60","5","8.099999999999994","91.9","36","30","legal","60","5","7.799999999999997","92.2","36","30","legal","60","5","8.099999999999994","91.9"
,"37","30","legal","60","5","6.299999999999997","93.7","37","30","legal","60","5","5.200000000000003","94.8","37","30","legal","60","5","5.800000000000011","94.19999999999999","37","30","legal","60","5","5.400000000000006","94.6","37","30","legal","60","5","6.799999999999997","93.2","37","30","legal","60","5","5.5","94.5","37","30","legal","60","5","6.1000000000000085","93.89999999999999","37","30","legal","60","5","5.6000000000000085","94.39999999999999","37","30","legal","60","5","5.400000000000006","94.6","37","30","legal","60","5","5.5","94.5"
,"38","30","legal","60","5","4.400000000000006","95.6","38","30","legal","60","5","4.200000000000003","95.8","38","30","legal","60","5","4.5","95.5","38","30","legal","60","5","4.299999999999997","95.7","38","30","legal","60","5","4.900000000000006","95.1","38","30","legal","60","5","4.1000000000000085","95.89999999999999","38","30","legal","60","5","4.400000000000006","95.6","38","30","legal","60","5","4.400000000000006","95.6","38","30","legal","60","5","4.1000000000000085","95.89999999999999","38","30","legal","60","5","4.5","95.5"
,"39","30","legal","60","5","3.299999999999997","96.7","39","30","legal","60","5","3.299999999999997","96.7","39","30","legal","60","5","3.1000000000000085","96.89999999999999","39","30","legal","60","5","3.5","96.5","39","30","legal","60","5","4.1000000000000085","95.89999999999999","39","30","legal","60","5","3","97","39","30","legal","60","5","3.1000000000000085","96.89999999999999","39","30","legal","60","5","3.200000000000003","96.8","39","30","legal","60","5","2.799999999999997","97.2","39","30","legal","60","5","3.4000000000000057","96.6"
,"40","30","legal","60","5","2.6000000000000085","97.39999999999999","40","30","legal","60","5","2.5","97.5","40","30","legal","60","5","2.6000000000000085","97.39999999999999","40","30","legal","60","5","2.5","97.5","40","30","legal","60","5","3.5","96.5","40","30","legal","60","5","2.5","97.5","40","30","legal","60","5","2.1000000000000085","97.89999999999999","40","30","legal","60","5","2.299999999999997","97.7","40","30","legal","60","5","2.4000000000000057","97.6","40","30","legal","60","5","2.5","97.5"
,"41","30","legal","60","5","8.299999999999997","91.7","41","30","legal","60","5","8.099999999999994","91.9","41","30","legal","60","5","7.8999999999999915","92.10000000000001","41","30","legal","60","5","8","92","41","30","legal","60","5","8.5","91.5","41","30","legal","60","5","7.8999999999999915","92.10000000000001","41","30","legal","60","5","7.8999999999999915","92.10000000000001","41","30","legal","60","5","7.8999999999999915","92.10000000000001","41","30","legal","60","5","7.699999999999989","92.30000000000001","41","30","legal","60","5","8","92"
,"42","30","legal","60","5","6.200000000000003","93.8","42","30","legal","60","5","6.299999999999997","93.7","42","30","legal","60","5","6.3999999999999915","93.60000000000001","42","30","legal","60","5","5.200000000000003","94.8","42","30","legal","60","5","6.299999999999997","93.7","42","30","legal","60","5","5.200000000000003","94.8","42","30","legal","60","5","4.800000000000011","95.19999999999999","42","30","legal","60","5","5.400000000000006","94.6","42","30","legal","60","5","5.900000000000006","94.1","42","30","legal","60","5","5.5","94.5"
,"43","30","legal","60","5","4.200000000000003","95.8","43","30","legal","60","5","4.5","95.5","43","30","legal","60","5","5.1000000000000085","94.89999999999999","43","30","legal","60","5","3.6000000000000085","96.39999999999999","43","30","legal","60","5","5","95","43","30","legal","60","5","4.299999999999997","95.7","43","30","legal","60","5","3.4000000000000057","96.6","43","30","legal","60","5","4.200000000000003","95.8","43","30","legal","60","5","4.700000000000003","95.3","43","30","legal","60","5","4.1000000000000085","95.89999999999999"
,"44","30","legal","60","5","3.200000000000003","96.8","44","30","legal","60","5","3.6000000000000085","96.39999999999999","44","30","legal","60","5","3.799999999999997","96.2","44","30","legal","60","5","2.299999999999997","97.7","44","30","legal","60","5","3.299999999999997","96.7","44","30","legal","60","5","3.299999999999997","96.7","44","30","legal","60","5","2.6000000000000085","97.39999999999999","44","30","legal","60","5","3.299999999999997","96.7","44","30","legal","60","5","3.299999999999997","96.7","44","30","legal","60","5","3.5","96.5"
,"45","30","legal","60","5","2.4000000000000057","97.6","45","30","legal","60","5","3.200000000000003","96.8","45","30","legal","60","5","2.799999999999997","97.2","45","30","legal","60","5","1.5","98.5","45","30","legal","60","5","2.5","97.5","45","30","legal","60","5","2.4000000000000057","97.6","45","30","legal","60","5","2","98","45","30","legal","60","5","2.1000000000000085","97.89999999999999","45","30","legal","60","5","3","97","45","30","legal","60","5","2.6000000000000085","97.39999999999999"
,"46","30","legal","60","5","7.799999999999997","92.2","46","30","legal","60","5","8.700000000000003","91.3","46","30","legal","60","5","8.399999999999991","91.60000000000001","46","30","legal","60","5","7.3999999999999915","92.60000000000001","46","30","legal","60","5","8.099999999999994","91.9","46","30","legal","60","5","7.699999999999989","92.30000000000001","46","30","legal","60","5","7.699999999999989","92.30000000000001","46","30","legal","60","5","8.099999999999994","91.9","46","30","legal","60","5","8.099999999999994","91.9","46","30","legal","60","5","8","92"
,"47","30","legal","60","5","5.900000000000006","94.1","47","30","legal","60","5","6.699999999999989","93.30000000000001","47","30","legal","60","5","6.3999999999999915","93.60000000000001","47","30","legal","60","5","5.400000000000006","94.6","47","30","legal","60","5","5.900000000000006","94.1","47","30","legal","60","5","5.5","94.5","47","30","legal","60","5","4.800000000000011","95.19999999999999","47","30","legal","60","5","5.6000000000000085","94.39999999999999","47","30","legal","60","5","5.900000000000006","94.1","47","30","legal","60","5","6.599999999999994","93.4"
