"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp2_legal_main"
"08/07/2026 20:14:36:700 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","15.799999999999997","3.5000000000000004","12.299999999999997","97.27540500736377","2.72459499263623","84.2","35","1321","37"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","7.099999999999994","1.9","5.199999999999994","98.57571214392804","1.424287856071964","92.9","19","1315","19"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","41.400000000000006","4.3","37.10000000000001","96.84981684981685","3.15018315018315","58.599999999999994","43","1322","43"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","5.400000000000006","2.8000000000000003","2.6000000000000054","97.7409638554217","2.2590361445783134","94.6","28","1298","30"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","36.8","2.7","34.099999999999994","74.28571428571429","25.71428571428571","63.2","27","78","27"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","12","3.5000000000000004","8.5","97.27540500736377","2.72459499263623","88","35","1321","37"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","16.10000000000001","2.6","13.500000000000009","98.0243161094225","1.9756838905775076","83.89999999999999","26","1290","26"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","5","1.9","3.1","98.57571214392804","1.424287856071964","95","19","1315","19"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","9.099999999999994","3.5000000000000004","5.599999999999994","97.27540500736377","2.72459499263623","90.9","35","1321","37"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","47.9","3","44.9","98.1890209394454","1.8109790605546123","52.1","30","1735","32"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","33.2","4.3","28.900000000000002","96.84981684981685","3.15018315018315","66.8","43","1322","43"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","30.900000000000006","2.7","28.200000000000006","74.28571428571429","25.71428571428571","69.1","27","78","27"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","12.299999999999997","2.6","9.699999999999998","98.0243161094225","1.9756838905775076","87.7","26","1290","26"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","3.799999999999997","1.9","1.8999999999999972","98.57571214392804","1.424287856071964","96.2","19","1315","19"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","40","3","37","98.1890209394454","1.8109790605546123","60","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","7.099999999999994","3.5000000000000004","3.599999999999994","97.27540500736377","2.72459499263623","92.9","35","1321","37"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","25.599999999999994","4.3","21.299999999999994","96.84981684981685","3.15018315018315","74.4","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","9","2.6","6.4","98.0243161094225","1.9756838905775076","91","26","1290","26"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","64.4","3","61.400000000000006","94.10609037328095","5.893909626719057","35.6","30","479","30"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","47.9","2","45.9","98.87766554433222","1.122334455667789","52.1","20","1762","20"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","5.400000000000006","3.5000000000000004","1.9000000000000052","97.27540500736377","2.72459499263623","94.6","35","1321","37"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","31.5","3","28.5","98.1890209394454","1.8109790605546123","68.5","30","1735","32"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","19.599999999999994","4.3","15.299999999999994","96.84981684981685","3.15018315018315","80.4","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","6.1000000000000085","2.6","3.5000000000000084","98.0243161094225","1.9756838905775076","93.89999999999999","26","1290","26"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","58.6","3","55.6","94.10609037328095","5.893909626719057","41.4","30","479","30"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","39.6","2","37.6","98.87766554433222","1.122334455667789","60.4","20","1762","20"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","49.5","3.5000000000000004","46","97.95692987299834","2.043070127001657","50.5","35","1774","37"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","24.900000000000006","3","21.900000000000006","98.1890209394454","1.8109790605546123","75.1","30","1735","32"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","14","4.3","9.7","96.84981684981685","3.15018315018315","86","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","4.6000000000000085","2.6","2.0000000000000084","98.0243161094225","1.9756838905775076","95.39999999999999","26","1290","26"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","40.800000000000004","3.5000000000000004","37.300000000000004","97.95692987299834","2.043070127001657","59.199999999999996","35","1774","37"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","49","3","46","94.10609037328095","5.893909626719057","51","30","479","30"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","31.39999999999999","2","29.39999999999999","98.87766554433222","1.122334455667789","68.60000000000001","20","1762","20"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","19.599999999999994","3","16.599999999999994","98.1890209394454","1.8109790605546123","80.4","30","1735","32"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","9.599999999999994","4.3","5.2999999999999945","96.84981684981685","3.15018315018315","90.4","43","1322","43"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","30.30000000000001","3.5000000000000004","26.80000000000001","97.95692987299834","2.043070127001657","69.69999999999999","35","1774","37"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","40.5","3","37.5","94.10609037328095","5.893909626719057","59.5","30","479","30"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","23.200000000000003","2","21.200000000000003","98.87766554433222","1.122334455667789","76.8","20","1762","20"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","49","2.8000000000000003","46.2","98.42075578116187","1.5792442188381277","51","28","1745","28"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","14.299999999999997","3","11.299999999999997","98.1890209394454","1.8109790605546123","85.7","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","23.799999999999997","3.5000000000000004","20.299999999999997","97.95692987299834","2.043070127001657","76.2","35","1774","37"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","7","4.3","2.7","96.84981684981685","3.15018315018315","93","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","39.800000000000004","2.8000000000000003","37.00000000000001","98.42075578116187","1.5792442188381277","60.199999999999996","28","1745","28"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","34.2","3","31.200000000000003","94.10609037328095","5.893909626719057","65.8","30","479","30"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","16.10000000000001","2","14.100000000000009","98.87766554433222","1.122334455667789","83.89999999999999","20","1762","20"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","10.599999999999994","3","7.599999999999994","98.1890209394454","1.8109790605546123","89.4","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","17.700000000000003","3.5000000000000004","14.200000000000003","97.95692987299834","2.043070127001657","82.3","35","1774","37"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","5.5","4.3","1.2000000000000002","96.84981684981685","3.15018315018315","94.5","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","31","2.8000000000000003","28.2","98.42075578116187","1.5792442188381277","69","28","1745","28"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","11.5","2","9.5","98.87766554433222","1.122334455667789","88.5","20","1762","20"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","28.900000000000006","3","25.900000000000006","94.10609037328095","5.893909626719057","71.1","30","479","30"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","8","3","5","98.1890209394454","1.8109790605546123","92","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","13.299999999999997","3.5000000000000004","9.799999999999997","97.95692987299834","2.043070127001657","86.7","35","1774","37"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","4.200000000000003","4.3","-0.09999999999999698","96.84981684981685","3.15018315018315","95.8","43","1322","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","22.700000000000003","2.8000000000000003","19.900000000000002","98.42075578116187","1.5792442188381277","77.3","28","1745","28"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","9.200000000000003","2","7.200000000000003","98.87766554433222","1.122334455667789","90.8","20","1762","20"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","23.599999999999994","3","20.599999999999994","94.10609037328095","5.893909626719057","76.4","30","479","30"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","6","3","3","98.1890209394454","1.8109790605546123","94","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","10.200000000000003","3.5000000000000004","6.700000000000003","97.95692987299834","2.043070127001657","89.8","35","1774","37"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","16.400000000000006","2.8000000000000003","13.600000000000005","98.42075578116187","1.5792442188381277","83.6","28","1745","28"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","7","2","5","98.87766554433222","1.122334455667789","93","20","1762","20"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","49.4","4.3","45.1","97.64383561643835","2.356164383561644","50.6","43","1782","43"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","19.19999999999999","3","16.19999999999999","94.10609037328095","5.893909626719057","80.80000000000001","30","479","30"
"25","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","4.299999999999997","3","1.2999999999999972","98.1890209394454","1.8109790605546123","95.7","30","1735","32"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","7.8999999999999915","3.5000000000000004","4.3999999999999915","97.95692987299834","2.043070127001657","92.10000000000001","35","1774","37"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","4.900000000000006","2","2.9000000000000057","98.87766554433222","1.122334455667789","95.1","20","1762","20"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","11.900000000000006","2.8000000000000003","9.100000000000005","98.42075578116187","1.5792442188381277","88.1","28","1745","28"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","41.300000000000004","4.3","37.00000000000001","97.64383561643835","2.356164383561644","58.699999999999996","43","1782","43"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","15.700000000000003","3","12.700000000000003","94.10609037328095","5.893909626719057","84.3","30","479","30"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","6.200000000000003","3.5000000000000004","2.7000000000000024","97.95692987299834","2.043070127001657","93.8","35","1774","37"
"26","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","3.6000000000000085","2","1.6000000000000085","98.87766554433222","1.122334455667789","96.39999999999999","20","1762","20"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","32.5","4.3","28.2","97.64383561643835","2.356164383561644","67.5","43","1782","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","8.399999999999991","2.8000000000000003","5.599999999999991","98.42075578116187","1.5792442188381277","91.60000000000001","28","1745","28"
"28","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","4.700000000000003","3.5000000000000004","1.2000000000000024","97.95692987299834","2.043070127001657","95.3","35","1774","37"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","12.599999999999994","3","9.599999999999994","94.10609037328095","5.893909626719057","87.4","30","479","30"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","24.099999999999994","4.3","19.799999999999994","97.64383561643835","2.356164383561644","75.9","43","1782","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","7.099999999999994","2.8000000000000003","4.299999999999994","98.42075578116187","1.5792442188381277","92.9","28","1745","28"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","52.5","3","49.5","96.80851063829788","3.1914893617021276","47.5","30","910","30"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","17.700000000000003","4.3","13.400000000000002","97.64383561643835","2.356164383561644","82.3","43","1782","43"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","5.6000000000000085","2.8000000000000003","2.8000000000000083","98.42075578116187","1.5792442188381277","94.39999999999999","28","1745","28"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","43.60000000000001","3","40.60000000000001","96.80851063829788","3.1914893617021276","56.39999999999999","30","910","30"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","12.400000000000006","4.3","8.100000000000005","97.64383561643835","2.356164383561644","87.6","43","1782","43"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0"
"27","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","3.9000000000000057","2.8000000000000003","1.1000000000000054","98.42075578116187","1.5792442188381277","96.1","28","1745","28"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","9.700000000000003","4.3","5.400000000000003","97.64383561643835","2.356164383561644","90.3","43","1782","43"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","34.39999999999999","3","31.39999999999999","96.80851063829788","3.1914893617021276","65.60000000000001","30","910","30"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","95.3","2.4","92.89999999999999","80.80000000000001","19.2","4.7","24","101","24"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","27.60000000000001","3","24.60000000000001","96.80851063829788","3.1914893617021276","72.39999999999999","30","910","30"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","7.199999999999989","4.3","2.899999999999989","97.64383561643835","2.356164383561644","92.80000000000001","43","1782","43"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","95.6","3.3000000000000003","92.3","74.21875","25.78125","4.3999999999999995","33","95","33"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","5.5","4.3","1.2000000000000002","97.64383561643835","2.356164383561644","94.5","43","1782","43"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","97","6.6000000000000005","90.4","65.97938144329896","34.02061855670103","3","66","128","66"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","20.799999999999997","3","17.799999999999997","96.80851063829788","3.1914893617021276","79.2","30","910","30"
"29","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","3.9000000000000057","4.3","-0.39999999999999414","97.64383561643835","2.356164383561644","96.1","43","1782","43"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","97.3","7.3","90","62.05128205128205","37.94871794871795","2.7","73","121","74"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","98","10.299999999999999","87.7","57.48031496062992","42.51968503937008","2","103","146","108"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","98.7","10.2","88.5","57.72357723577236","42.27642276422765","1.3","102","142","104"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","15","3","12","96.80851063829788","3.1914893617021276","85","30","910","30"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","95.8","3.5999999999999996","92.2","74.64788732394366","25.352112676056336","4.2","36","106","36"
"34","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","99.4","13.8","85.60000000000001","51.52542372881356","48.47457627118644","0.6","138","152","143"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","99","12.4","86.6","54.794520547945204","45.20547945205479","1","124","160","132"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","11.299999999999997","3","8.299999999999997","96.80851063829788","3.1914893617021276","88.7","30","910","30"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","99.6","15.9","83.69999999999999","47.69230769230769","52.307692307692314","0.4","159","155","170"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","8.200000000000003","3","5.200000000000003","96.80851063829788","3.1914893617021276","91.8","30","910","30"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","99.1","15.1","84","49.390243902439025","50.609756097560975","0.8999999999999999","151","162","166"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","98.1","7.7","90.39999999999999","63.76146788990825","36.23853211009174","1.9","77","139","79"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","100","18","82","44.166666666666664","55.833333333333336","0","180","159","201"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","6.8999999999999915","3","3.8999999999999915","96.80851063829788","3.1914893617021276","93.10000000000001","30","910","30"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","99.6","17.5","82.1","46.3013698630137","53.6986301369863","0.4","175","169","196"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","98.5","10.299999999999999","88.2","57.19844357976653","42.80155642023346","1.5","103","147","110"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","100","20.8","79.2","40.25316455696203","59.74683544303797","0","208","159","236"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","5.400000000000006","3","2.4000000000000057","96.80851063829788","3.1914893617021276","94.6","30","910","30"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","50.1","3.2","46.9","97.71591720199856","2.2840827980014278","49.9","32","1369","32"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","99.2","13.900000000000002","85.3","50.80906148867314","49.19093851132686","0.8","139","157","152"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","100","23.7","76.3","36.46788990825688","63.53211009174312","0","237","159","277"
"35","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","99.4","16.3","83.10000000000001","46.93877551020408","53.06122448979592","0.6","163","161","182"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","42.00000000000001","3.2","38.800000000000004","97.71591720199856","2.2840827980014278","57.99999999999999","32","1369","32"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","100","26.5","73.5","33.403361344537814","66.59663865546219","0","265","159","317"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","100","19.900000000000002","80.1","43.64089775561097","56.35910224438903","0","199","175","226"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","100","28.000000000000004","72","31.92771084337349","68.07228915662651","0","280","159","339"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","99.8","19.1","80.69999999999999","43.22916666666667","56.770833333333336","0.2","191","166","218"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","30.400000000000006","3.2","27.200000000000006","97.71591720199856","2.2840827980014278","69.6","32","1369","32"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","100","30.4","69.6","29.775280898876407","70.2247191011236","0","304","159","375"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","22.299999999999997","3.2","19.099999999999998","97.71591720199856","2.2840827980014278","77.7","32","1369","32"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","100","22.400000000000002","77.6","40.137614678899084","59.862385321100916","0","224","175","261"
"34","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","96.3","2.6","93.7","78.51239669421489","21.487603305785125","3.6999999999999997","26","95","26"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","16","3.2","12.8","97.71591720199856","2.2840827980014278","84","32","1369","32"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","100","24.6","75.4","37.47323340471092","62.526766595289075","0","246","175","292"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","100","32.7","67.3","27.89473684210526","72.10526315789474","0","327","159","411"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","11.900000000000006","3.2","8.700000000000006","97.71591720199856","2.2840827980014278","88.1","32","1369","32"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","100","35","65","26.194398682042834","73.80560131795717","0","350","159","448"
"34","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","97.4","6.2","91.2","65.36312849162012","34.63687150837989","2.6","62","117","62"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","100","27.500000000000004","72.5","34.791252485089466","65.20874751491054","0","275","175","328"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","100","37","63","24.766355140186917","75.23364485981308","0","370","159","483"
"34","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","98.3","8.7","89.6","60.88888888888889","39.111111111111114","1.7000000000000002","87","137","88"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","100","30","70","32.34750462107209","67.65249537892791","0","300","175","366"
"30","legal","targeted","BA","10","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","8.5","3.2","5.3","97.71591720199856","2.2840827980014278","91.5","32","1369","32"
"32","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","100","39.800000000000004","60.199999999999996","23.24561403508772","76.75438596491229","0","398","159","525"
"33","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","100","33.1","66.9","29.761904761904763","70.23809523809523","0","331","175","413"
"35","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","95.7","2.8000000000000003","92.9","77.04918032786885","22.950819672131146","4.3","28","94","28"
"31","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","100","22","78","40.19138755980861","59.80861244019139","0","220","168","250"
"34","legal","targeted","BA","10","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","98.9","11.200000000000001","87.7","55.98455598455598","44.01544401544402","1.0999999999999999","112","145","114"
